"location","source","target"
"","countryoptions.SelectProvince","Odaberite pokrajinu"
"","countryoptions.SelectRegion","Odaberite regiju"
"","countryoptions.SelectState","Odaberite državu"
"","countryoptions.SendBrandBySmsToTheNumber","Send <<BRAND>> by SMS to the number 21616"
"","countryoptions.Send_OLX_to_number_3000","Pošalji <<BLACKSTRONG>><<BRAND>><</BLACKSTRONG>> na broj <<BLACKSTRONG>>3000<</BLACKSTRONG>>"
"","countryoptions.SiteLanguage","Jezik web mjesta"
"","countryoptions.State","Odaberite regiju"
"","countryoptions.stateSelect","Odaberite državu:"
"","countryoptions.TheCityYouSelectedIsPresentInSeveralStatesPleaseSelectTheStateYourCityIsLocated","Grad koji ste odabrali postoji u nekoliko država, molimo odredite u kojoj je državi vaš grad:"
"","countryoptions.Town","Mjesto"
"","countryoptions.Wait","Pričekajte..."
"","countryoptions.ZipCodeOrCity","Poštanski broj ili grad"
"","defaultfooter.About OLX","O <<BRAND>>"
"","defaultfooter.ADS_REGION","Oglasi u <<REGION>>"
"","defaultfooter.AdvancedSearch","Napredno traženje"
"","defaultfooter.AllListings","Svi oglasi"
"","defaultfooter.AllStates","Pretraživanje gradova"
"","defaultfooter.Back","Natrag"
"","defaultfooter.BrandFreeClassifieds","100% besplatne kategorije"
"","defaultfooter.BrowseAds","Pretraživanje oglasa"
"","defaultfooter.change","promjena"
"","defaultfooter.classifiedGratuitous","besplatni oglasi"
"","defaultfooter.ClassifiedsAndMuchMore","Mali oglasi i mnogo više!"
"","defaultfooter.ClassifiedsHelp","Pomoć za male oglase"
"","defaultfooter.ClassifiedsHome","Početna stranica malih oglasa"
"","defaultfooter.Click","kliknite ovdje"
"","defaultfooter.ClickHere","kliknite ovdje"
"","defaultfooter.Distance","Udaljenost"
"","defaultfooter.Exact","Točno"
"","defaultfooter.FreeSite","100% besplatne kategorije"
"","defaultfooter.GoHome","Idi na početnu"
"","defaultfooter.Hello","Zdravo, "
"","defaultfooter.Hello!","Zdravo!"
"","defaultfooter.Help","Pomoć"
"","defaultfooter.HelpUs","Novo: <<BRAND>> sada podržava video! Pošaljite sada!"
"","defaultfooter.Home","Početna"
"","defaultfooter.IntellectualPropertyProtectionServices","Usluge zaštite intelektualnog vlasništva"
"","defaultfooter.ItemDetail","Pojedinosti o stavki"
"","defaultfooter.ListingLanguage","Oglasi u"
"","defaultfooter.Location","Lokacija:"
"","defaultfooter.miles","milje"
"","defaultfooter.MOBILE","MOBILNI"
"","defaultfooter.My OLX","Moj OLX"
"","defaultfooter.MyAskHT.com","My askHT.com"
"","defaultfooter.Not_You?","ne vi"
"","defaultfooter.OLX","<<BRAND>>"
"","defaultfooter.OLX Official Time","<<BRAND>> službeno vrijeme"
"","defaultfooter.Optional","dodatno"
"","defaultfooter.Or","ili"
"","defaultfooter.PopularSearches","Popularna pretraživanja"
"","defaultfooter.Post","Pošta"
"","defaultfooter.PublishFreeAd","Pošaljite besplatni oglas"
"","defaultfooter.Region","Županija"
"","defaultfooter.Register","Registrirajte se"
"","defaultfooter.Register2","Registrirajte se"
"","defaultfooter.Search","Traži"
"","defaultfooter.SelectCityState","Odaberite grad/državu"
"","defaultfooter.SelectCountry","Odaberite državu"
"","defaultfooter.Selected_Region","Odabrana regija"
"","defaultfooter.Sign_In","Prijava"
"","defaultfooter.Sign_In2","Prijava"
"","defaultfooter.SiteLanguage","Oglasi u:"
"","defaultfooter.sitesAssociate","Druga odnosna mjesta:"
"","defaultfooter.State","Država"
"","defaultfooter.Terms of use","Uvjeti uporabe"
"","defaultfooter.TheWeb","Web"
"","defaultfooter.VoteUrl","/index.php?a=1&newpost=1"
"","defaultfooter.Welcome","Dobrodošli"
"","defaultheader2.AllListings","Svi oglasi"
"","defaultheader2.Click","kliknite ovdje"
"","defaultheader2.FreeSite","<AREA> Besplatni oglasi"
"","defaultheader2.Hello","Zdravo, "
"","defaultheader2.Help","Pomoć"
"","defaultheader2.Home","Početna"
"","defaultheader2.My OLX","Moj OLX"
"","defaultheader2.Not_You?","ne vi"
"","defaultheader2.OLX","<<BRAND>>"
"","defaultheader2.Or","ili"
"","defaultheader2.Post","Pošalji"
"","defaultheader2.PublishFreeAd","Objavi besplatni oglas"
"","defaultheader2.Register","Registrirajte se"
"","defaultheader2.Search","Traži"
"","defaultheader2.TheWeb","Web"
"","defaultheader2.Welcome","Dobrodošli"
"","defaultheader.'PublishFreeAd'","Zdravo"
"","defaultheader.AdvancedSearch","Napredno traženje"
"","defaultheader.AllListings","Svi oglasi"
"","defaultheader.Apr","Tra"
"","defaultheader.April","Travanj"
"","defaultheader.Aug","Kol"
"","defaultheader.August","Kolovoz"
"","defaultheader.BackToBrandHomePage","Natrag na početnu stranicu <<BRAND>>"
"","defaultheader.BookAnOnlineAd","Book an online AD"
"","defaultheader.BrandChannel","<<BRAND>> kanal"
"","defaultheader.BrandFullVersion","<<BRAND>> Puna verzija"
"","defaultheader.BrandNowSupportsVideosPostNow","Novo: <<BRAND>> sada podržava video! Pošaljite sada!"
"","defaultheader.BrowseAds","Pretraživanje oglasa"
"","defaultheader.Categories","<<BRAND>> kategorije"
"","defaultheader.change","Promjena"
"","defaultheader.Cities","Gradovi"
"","defaultheader.ClassifiedsAndMuchMore","Kategorije i mnogo više!"
"","defaultheader.ClassifiedsHelp","Pomoć za kategorije"
"","defaultheader.ClassifiedsHome","Početna stranica kategorija"
"","defaultheader.Click","kliknite ovdje"
"","defaultheader.ClickHere","kliknite ovdje"
"","defaultheader.CloseToYou","<<BRAND>> U vašoj blizini"
"","defaultheader.Dec","Pro"
"","defaultheader.December","Prosinac"
"","defaultheader.Distance","Udaljenost"
"","defaultheader.DragThisIconLogoBrandToYourWindowsTaskbarToPin","Prevucite ovu ikonu <<LOGO_IMAGE>> na vašu Windows programsku traku kako biste ga prikvačili."
"","defaultheader.Exact","Točno"
"","defaultheader.ExperienceBrandAsPinnedSite","Iskusite<<BRAND>> kao prikvačenu stranicu!"
"","defaultheader.Features","<<BRAND>> Istaknuto"
"","defaultheader.Feb","Velj"
"","defaultheader.February","Veljača"
"","defaultheader.FollowUsOnNetwork","Pratite nas na <<NETWORK>>"
"","defaultheader.FreeSite","<AREA> Besplatni oglasi"
"","defaultheader.Fri","Pet"
"","defaultheader.Friday","Petak"
"","defaultheader.FriendName1AndFriendName2AreUsingBrand","<<friendName1>> i <<friendName2>> koriste <<BRAND>>"
"","defaultheader.FriendName1FriendName2AndFriendsTotalMoreAreUsingBrand","<<friendName1>>, <<friendName2>> i još <<friendsTotal>> prijatelj koriste<<BRAND>>"
"","defaultheader.FriendName1IsUsingBrand","<<friendName1>> koristi <<BRAND>>"
"","defaultheader.FriendsTotalUsingBrand","<<friendName1>>, <<friendName2>> i još' <<friendsTotal>> prijatelja koriste <<BRAND>>"
"","defaultheader.Hello","Zdravo, "
"","defaultheader.Help","Pomoć"
"","defaultheader.HelpUs","Novo: <<BRAND>> sada podržava video! Pošaljite sada!"
"","defaultheader.Home","Početna"
"","defaultheader.ItemDetail","Pojedinosti o stavki"
"","defaultheader.Jan","Sij"
"","defaultheader.January","Siječanj"
"","defaultheader.Jul","Srp"
"","defaultheader.July","Srpanj"
"","defaultheader.Jun","Lip"
"","defaultheader.June","Lipanj"
"","defaultheader.JustOneStep","Samo 1 korak!"
"","defaultheader.ListingLanguage","Oglasi u"
"","defaultheader.Location","Lokacija"
"","defaultheader.M","m "
"","defaultheader.Mar","Ožu"
"","defaultheader.March","Ožujak"
"","defaultheader.May","Svibanj"
"","defaultheader.miles","milje"
"","defaultheader.Minutes","minuta"
"","defaultheader.MOBILE","MOBILNI"
"","defaultheader.Modify","Izmijeni"
"","defaultheader.Mon","Pon"
"","defaultheader.Monday","Ponedjeljak"
"","defaultheader.My OLX","Moj OLX"
"","defaultheader.MyAdsOnBrand","Moji oglasi na <<BRAND>>"
"","defaultheader.MyClassifieds","Moje kategorije"
"","defaultheader.NeverAskAgain","Nikada ne pitaj ponovno"
"","defaultheader.NewListings","Novi oglasi"
"","defaultheader.Not_You?","ne vi"
"","defaultheader.Nov","Stu"
"","defaultheader.November","Studeni"
"","defaultheader.Oct","Lis"
"","defaultheader.October","Listopad"
"","defaultheader.OLX","<<BRAND>>"
"","defaultheader.Optional","dodatno"
"","defaultheader.Or","ili"
"","defaultheader.PlaceAdFree","Postavite oglas BESPLATNO"
"","defaultheader.PlaceAnAd","Postavite oglas"
"","defaultheader.PlaceFreeAd","Postavite besplatan oglas"
"","defaultheader.PopularSearches","Popularna pretraživanja"
"","defaultheader.Post","Pošalji"
"","defaultheader.PostAdFree","Objavite oglas BESPLATNO"
"","defaultheader.PostAFreeAd","Pošaljite besplatni oglas"
"","defaultheader.PostAFreeClassifiedAd","Objavi besplatni oglas"
"","defaultheader.PostAnAd","Objavite oglas"
"","defaultheader.PostPicturesButton","Objavite slike"
"","defaultheader.PublishFreeAd","Objavi besplatni oglas"
"","defaultheader.Region","Županija"
"","defaultheader.Register","Registrirajte se"
"","defaultheader.Register2","Registrirajte se"
"","defaultheader.Sat","Sub"
"","defaultheader.Saturday","Subota"
"","defaultheader.Search","Traži"
"","defaultheader.Seconds","sekunda"
"","defaultheader.SelectCityState","Odaberite grad/državu"
"","defaultheader.SelectCountry","Odaberite državu"
"","defaultheader.Selected_Region","Lokacija"
"","defaultheader.Sep","Ruj"
"","defaultheader.September","Rujan"
"","defaultheader.SiteLanguage","Oglasi u:"
"","defaultheader.State","Država"
"","defaultheader.StayConnected","Ostanite povezani"
"","defaultheader.Sun","Ned"
"","defaultheader.Sunday","Nedjelja"
"","defaultheader.TellUsYourOpinionAnswerTheSurvey","Recite nam svoje mišljenje, odgovorite na anketu!"
"","defaultheader.TheWeb","Web"
"","defaultheader.Thu","Čet"
"","defaultheader.Thursday","Četvrtak"
"","defaultheader.Tue","Ut"
"","defaultheader.Tuesday","Utorak"
"","defaultheader.UsefulInformation","Korisne informacije"
"","defaultheader.UserNameHasPublishedThis","<<USERNAME>> je objavio ovaj oglas"
"","defaultheader.VoteUrl","/index.php?a=1&newpost=1"
"","defaultheader.Wed","Sri"
"","defaultheader.Wednesday","Srijeda"
"","defaultheader.Welcome","Dobrodošli"
"","defaultheader.WhatAreYouLookingFor","Šta tražite?"
"","defaultheader.WhatWouldYouLikeToDoNext","Što želite sljedeće?"
"","defaultheader.WhereBuyersMeetSellers","Gdje kupci sreću prodavaoce"
"","defaultheader.YouCanPostWithoutHavingAnAccountItIsFastAndFree","Možete ostavljati ponude bez posjedovanja računa. Brzo i besplatno!"
"","defaultheader.YourFriendsAdsOnBrand","Oglas vašeg prijatelja na <<BRAND>>-u"
"","defaultheader.YourLastVisitedAds","Oglasi koje ste gledali"
"","defaulthtmlhead.2CharactersMinimum","Najmanje 2 znaka"
"","defaulthtmlhead.Add a comment","Dodajte komentar"
"","defaulthtmlhead.AreYouFromCountry","Jeste li iz <country>?"
"","defaulthtmlhead.BidError","<<BRAND>> - Davanje ponude"
"","defaulthtmlhead.BrandBehindTheScenes","<<BRAND>> Iza kulisa:"
"","defaulthtmlhead.BrowseBrand","Pretraži <<BRAND>>"
"","defaulthtmlhead.BuyerInformation","Informacije o kupcu"
"","defaulthtmlhead.CheckOurYoutubeChannel","Provjerite naš <<YOUTUBE>> kanal"
"","defaulthtmlhead.CheckOutOurNewTvAd","Pogledajte naš novi TV oglas!"
"","defaulthtmlhead.CookiesHelp","<<BRAND>> - Pomoć s kolačićima"
"","defaulthtmlhead.Description1","Online burza"
"","defaulthtmlhead.Description2"," nudi lokalne kategorizirane oglase za poslove, aukcije, prodaju, nekretnine, usluge, zajednicu i događaje - Besplatno pošaljite vaš oglas za bilo koju od kategorija"
"","defaulthtmlhead.Disclaimer","Odricatelj"
"","defaulthtmlhead.EntireSite","Cijela stranica"
"","defaulthtmlhead.EverythingHasAValueOn_HomePage","Everything has a value on <<LINK_HOME_PAGE>>, sell it now!"
"","defaulthtmlhead.FindAdsInRealEstateForSaleJobsVehiclesAndMoreNextToYourLocation","Pronađite oglase za nekretnine, prodaju, posao, vozila i još više blizu vaše lokacije."
"","defaulthtmlhead.FindOutWhoYouAreAt_HomePage","Saznajte tko ste na <<LINK_HOME_PAGE>>"
"","defaulthtmlhead.FlagItem","Označite stavku"
"","defaulthtmlhead.FreeClassifiedsInArea","Besplatni oglasi u <AREA>"
"","defaulthtmlhead.GeneralDescription","<AREA> nudi lokalne besplatne oglase za poslove, prodaju, nekretnine, usluge, zajednice i događaje - besplatno pošaljite Vaš mali oglas"
"","defaulthtmlhead.GeneralKeywords","<AREA> , mali oglasi, kategorizirani mali oglasi, poslovi, aukcije, prodaja, nekretnine, usluge, zajednica, događaji"
"","defaulthtmlhead.GoBackToThePreviousPage","Vratite se na prethodnu stranicu."
"","defaulthtmlhead.HaveYouSeenThis","Jeste li ovo vidjeli?"
"","defaulthtmlhead.HelloUsername","Zdravo, <<USERNAME>>"
"","defaulthtmlhead.HomeSpecialTitle","Besplatni oglasi po kategorijama za nekretnine, osobni oglasi, usluge, poslovi..."
"","defaulthtmlhead.HomeTitle","<AREA> Besplatni oglasi za posao, prodaju, nekretnine, usluge, zajednice i događaje"
"","defaulthtmlhead.InEveryBuyerLivesSeller","U svakom kupcu leži prodavatelj"
"","defaulthtmlhead.Is","je"
"","defaulthtmlhead.Keywords",", kategorije, kategorizirani oglasi, poslovi, aukcije, prodaja, nekretnine, usluge, zajednica, događaji"
"","defaulthtmlhead.Last","Zadnje"
"","defaulthtmlhead.LinkHomePage_TvAdCampaign","<<LINK_HOME_PAGE>> kampanja za tv oglas."
"","defaulthtmlhead.ListingTitle","<CATEGORY> <AREA>"
"","defaulthtmlhead.ListingUnavailable","Ovaj oglas nije dostupan"
"","defaulthtmlhead.LoginTitle","Dobrodošli na <<BRAND>> !"
"","defaulthtmlhead.MakeSureTheWebAddressYouEnteredIsCorrect","Provjerite da li je web adresa koju ste unijeli ispravna."
"","defaulthtmlhead.MoreResults","više rezultata"
"","defaulthtmlhead.My Bids","Moje ponude"
"","defaulthtmlhead.My Favorites","Moje omiljeno"
"","defaulthtmlhead.My Listings","Moji oglasi"
"","defaulthtmlhead.My Messages","Moje poruke"
"","defaulthtmlhead.MyBidsTitle","Moji popisi"
"","defaulthtmlhead.MyFavoritesTitle","Moji oglasi"
"","defaulthtmlhead.MyListingTitle","Moji oglasi"
"","defaulthtmlhead.MyOlxTitle","Moj OLX"
"","defaulthtmlhead.MyOLX_EditTitle","Izdanje oglasa - <<ITEM>>"
"","defaulthtmlhead.MyOLX_RenewTitle","Obnova oglasa - <<ITEM>>"
"","defaulthtmlhead.NewUserRegistration","<<BRAND>> - Registracija novog korisnika"
"","defaulthtmlhead.OtherRelatedSites","Druga odnosna mjesta:"
"","defaulthtmlhead.Personal Info","Osobne informacije"
"","defaulthtmlhead.PersonalInformationTitle","Osobne informacije"
"","defaulthtmlhead.PleaseTryAgainLaterAndGoToTheHomePage","Molimo pokušajte ponovno kasnije. U međuvremenu, možda možete naći ono što tražite povratkom na  <<LINK_HOME_PAGE>>. Ispričavamo se za bilo kakvu neugodnost."
"","defaulthtmlhead.PleaseTryOneOfTheFollowingOptions","Molimo Vas pokušajte jednu od sljedećih opcija:"
"","defaulthtmlhead.Post","Pošalji"
"","defaulthtmlhead.PostAnotherAd","Objavite drugi oglas"
"","defaulthtmlhead.Read comments","Komentari"
"","defaulthtmlhead.Region","Županija"
"","defaulthtmlhead.RegisterError","<<BRAND>> - Greška pri registraciji"
"","defaulthtmlhead.Remove","Ukloni"
"","defaulthtmlhead.SearchTitle","Mali oglasi | <<BRAND>>.com"
"","defaulthtmlhead.SelectRegion","Odaberite županiju"
"","defaulthtmlhead.SellerInformation","Informacije o prodavatelju"
"","defaulthtmlhead.SexualWarning","<<BRAND>> - Upozorenje i izjava o odricanju odgovornosti"
"","defaulthtmlhead.ShareThisVideo","Podijeli ovaj video"
"","defaulthtmlhead.SorryThePageYouAreLookingForIsNotAvailable","Oprostite, stranica koju tražite nije dostupna."
"","defaulthtmlhead.StayOnTheBrandCountryNameSite","Ostanite na stranici <<BRAND>> <<COUNTRY_NAME>>"
"","defaulthtmlhead.TakeALookToTheFirstTvAdCampaignofBrand","Pogledajte prvu kampanju za tv oglas <<BRAND>> stranice za besplatne oglase, gdje prodavaoci sreću kupce."
"","defaulthtmlhead.TakeMeToBrandCountry_Homepage","Odvedi me na <<BRAND>> <country> (<<LINK_HOME_PAGE>>)"
"","defaulthtmlhead.ThisFeatureIsCurrentlyUnderMaintenance","Ups! U tijeku je rukovanje ovim istaknutim oglasom."
"","defaulthtmlhead.TryToAccessThePageDirectlyFromTheBrandHomePage","Pokušajte pristupiti stranici direktno s <<BRAND>> <<LINK_HOME_PAGE>>početne stranice<</LINK_HOME_PAGE>>."
"","defaulthtmlhead.TvAd_Title","Ponekad to samo trebate pustiti."
"","defaulthtmlhead.UserNameAdsOnBrand","<<USER_NAME>> oglasi na <<BRAND>>"
"","defaulthtmlhead.UserNameFreeClassifieds","<<USER_NAME>> besplatni oglasi"
"","defaulthtmlhead.VideoUploadTitle","Postavljanje videa "
"","defaulthtmlhead.WeHaveNumberAds","Trenutno imamo <<NUMBER>> oglasa!"
"","defaulthtmlhead.WeRealizedThatYouAreVisitingBrandCountryNameSiteFromCountry","Otkrili smo da posjećujete stranicu <<BRAND>> <<COUNTRY_NAME>> (<<LINK_HOME_PAGE>>)"
"","defaulthtmlhead.WhatDoYouWantToDoNow","Što želite sada učiniti?"
"","defaulthtmlhead.WhichSiteDoYouWantToGoTo","Na koju stranicu želite ići:"
"","itemslisting.ActivationPending","Aktivacija u tijeku"
"","itemslisting.AdLink","Oglašavajte se na ovom web mjestu"
"","itemslisting.AdRemoved","Oglas uklonjen"
"","itemslisting.AdsIn","Oglasi u"
"","itemslisting.AdSponsored","Sponzorirana poveznica"
"","itemslisting.AdUpTo20TimesMoreVisible","Neka vaš oglas bude 20 puta vidljiviji."
"","itemslisting.AdUrl","https://adwords.google.com/select/OnsiteSignupLandingPage?client=pub-6663783282485898&referringUrl=http://"
"","itemslisting.AdvertiseOnThisSite","Oglašavajte se na ovom web mjestu"
"","itemslisting.AdWillBeAvailable3To6Hours","Čestitamo! Vaš oglas će biti dostupan na OLX-u u roku od 3 do 6 sati."
"","itemslisting.All","Sve"
"","itemslisting.AllItems","Sve stavke"
"","itemslisting.ALL_ADS","Besplatni oglasi"
"","itemslisting.AlreadyHaveAccount","Ako već imate <<BRAND>> račun,jednostavno se prijavite i slijedite upute."
"","itemslisting.Apply","Primijeni"
"","itemslisting.AttendedTo","Namijenjeno za <<EDUCATION>>"
"","itemslisting.AttendedToAnd","Pohađao/la <<EDUCATION>> i <<EDUCATION_>>"
"","itemslisting.Auctions","Aukcije"
"","itemslisting.BestMatch","Najbolji pogodak"
"","itemslisting.bid","ponuda"
"","itemslisting.Bids","ponude"
"","itemslisting.BidsCount","%d %s do sada"
"","itemslisting.BuyItNow","Kupi sada"
"","itemslisting.Category","Kategorija:"
"","itemslisting.CATEGORY_REGION","<<CATEGORY>> - <<REGION>>"
"","itemslisting.CATEGORY_REGION_CITY","<<CATEGORY>> - <<REGION>>"
"","itemslisting.Classified","Oglas"
"","itemslisting.Classifieds","Oglasi"
"","itemslisting.ClearAll","Očisti sve"
"","itemslisting.ClickOnPostFreeButton","Klikni na puce ""Objavi besplatni oglas"""
"","itemslisting.ContactCustomerCare","Kontaktirajte korisničku podršku"
"","itemslisting.ContactSeller","Kontaktirajte prodavatelja"
"","itemslisting.D","d "
"","itemslisting.DatePosted","Datum postavljanja"
"","itemslisting.days","d "
"","itemslisting.Ending","Završetak %s"
"","itemslisting.EndingSoonest","Najranije završava"
"","itemslisting.EventDate","Datum događaja"
"","itemslisting.FastRegistration","Odmah nakon što je završen ovaj vrlo brz i jednostavan proces regisracije moći ćete postavljati oglase."
"","itemslisting.FeatureOnlinePayment","Istaknite svoj oglas putem online plaćanja."
"","itemslisting.FeatureViaSMS","Istaknite svoj oglas putem SMS-a."
"","itemslisting.FeatureYourAd","Predstavite svoj oglas"
"","itemslisting.FeatureYourAdNow","Predstavite svoj oglas već sada i on će biti prikazan iznad normalnih oglasa i imat će posebno mjesto na našoj glavnoj stranici."
"","itemslisting.FreeClassifieds","Besplatni oglasi"
"","itemslisting.HighestFirst","Najprije najviša cijena"
"","itemslisting.HighestPriceFirst","Najprije najviša cijena"
"","itemslisting.hours","h "
"","itemslisting.IfYouDontHaveAccount","Ako nemate otvoren račun i još se ne želite registrirati, samo odaberite kategoriju i mi ćemo vam objaviti oglas. Za <<BRAND>> račun možete se registrirati i ostavljanjem svojih osnovnih kontakt podataka. Od vas će tada biti zatraženo da učitate fotografije, navedete naslov, kao i opis vašeg oglasa."
"","itemslisting.Individuals","Pojedinci"
"","itemslisting.Less","Manje"
"","itemslisting.ListedInCategory","Navedeno u kategoriji"
"","itemslisting.ListingsBy","Popisi po"
"","itemslisting.LowestFirst","Najprije najniža cijena"
"","itemslisting.LowestPriceFirst","Najprije najniža cijena"
"","itemslisting.minutes","m "
"","itemslisting.More","Više"
"","itemslisting.NavigatorByAdType","po vrsti oglasa"
"","itemslisting.NavigatorByCategory","Kategorija"
"","itemslisting.NavigatorByLanguage","Oglasi u"
"","itemslisting.NavigatorByLocation","Lokacija"
"","itemslisting.NavigatorBySellerType","Vrsta prodavatelja"
"","itemslisting.NavigatorBySubCategory","Kategorija"
"","itemslisting.NavigatorByType","Vrsta"
"","itemslisting.NewAdAddress","Dodaj adresu"
"","itemslisting.NewAdDetails","Dodaj detalje"
"","itemslisting.NewAdTitle","Dodaj naslov"
