"location","source","target"
"","countryoptions.ClickHereToSelectTheCityFromAList","فہرست میں سے شہر منتخب کرنے کے لیے یہاں کلک کریں"
"","countryoptions.Country","ملک:"
"","countryoptions.County","کاؤنٹی"
"","countryoptions.departamentSelect","کے اہم ترین شعبے"
"","countryoptions.departmentSelect","Most important department of "
"","countryoptions.Distance","فاصلہ"
"","countryoptions.Emirate","امارت"
"","countryoptions.emirateSelect","کی اہم ترین امارات"
"","countryoptions.EnterCity","شہر لکھیں"
"","countryoptions.EnterCityOrZipCode","شہر یا زپ کوڈ لکھیں"
"","countryoptions.EntireCountry","سارا ملک"
"","countryoptions.Exact","صحیح"
"","countryoptions.example","مثال"
"","countryoptions.FastAndEasyAccess","Fast and Easy Access"
"","countryoptions.Home_BrowseMoreRegions","مزید"
"","countryoptions.Home_SelectCanton","کوئی کینٹون منتخب کریں"
"","countryoptions.Home_SelectCity","کوئی شہر منتخب کریں"
"","countryoptions.Home_SelectDepartment","کوئی شعبہ منتخب کریں"
"","countryoptions.Home_SelectEmirate","کوئی امارت منتخب کریں"
"","countryoptions.Home_SelectProvince","کوئی صوبہ منتخب کریں"
"","countryoptions.Home_SelectRegion","کوئی علاقہ منتخب کریں"
"","countryoptions.Home_SelectState","کوئی ریاست منتخب کریں"
"","countryoptions.ListingLanguage","میں فہرستیں"
"","countryoptions.LookForAdsInYourRegionBySelectingItOnTheMap","اپنے خطے کے اشتہارات دیکھنے کے لیے نقشے میں اسے منتخب کریں۔"
"","countryoptions.Municipality","بلدیہ"
"","countryoptions.NoCities","افسوس ہے، ہمارے پاس اس حصے میں کوئی شہر نہیں ہیں۔"
"","countryoptions.NoCountries","معاف کیجیئے،ہمارے پاس اس حصے میں کوئی ملک نہیں ہے۔"
"","countryoptions.Ok","ٹھیک ہے"
"","countryoptions.Or","یا کوئی شہر منتخب کریں"
"","countryoptions.OrSelectACity","یا کوئی شہر منتخب کریں"
"","countryoptions.OrSelectARegion","یا کوئی خطہ منتخب کریں"
"","countryoptions.OtherCities","دیگر شہر"
"","countryoptions.OtherCitiesInRegion","<<REGION>> میں دیگر شہر"
"","countryoptions.OtherProvinces","دیگر صوبے"
"","countryoptions.OtherRegions","دیگر خطے"
"","countryoptions.OtherStates","دیگر ریاستیں"
"","countryoptions.PleaseChooseYourCity","براہ مہربانی اپنا شہر منتخب کریں"
"","countryoptions.PleaseChooseYourCounty","براہ مہربانی اپنی کاؤنٹی منتخب کریں"
"","countryoptions.PleaseChooseYourPrefecture","براہ مہربانی اپنے دائرہ اختیار میں آنے والاا علاقہ منتخب کریں۔"
"","countryoptions.PleaseEnterYourZipCode","براہ مہربانی اپنا زپ کوڈلکھیں"
"","countryoptions.PleaseSelectACity","براہ مہربانی کوئی شہر منتخب کریں۔"
"","countryoptions.PleaseSelectACountry","براہ مہربانی کوئی ملک کریں"
"","countryoptions.PostAdd","کوئی مفت قسم وار اشتہار پوسٹ کریں"
"","countryoptions.Prefecture","دائرہ اختیار میں آنے والاعلاقہ"
"","countryoptions.ProvinceRegion","صوبہ/خطہ"
"","countryoptions.provinceSelect","صوبے:"
"","countryoptions.Region","مقام"
"","countryoptions.regionCantonSelect","اضلاع:"
"","countryoptions.regionSelect","خطے:"
"","countryoptions.SelectACanton","کوئی ضلع منتخب کریں"
"","countryoptions.SelectACity","کوئی شہر منتخب کریں"
"","countryoptions.SelectACityInRegion","<<REGION>> میں کوئی شہر منتخب کریں"
"","countryoptions.SelectACounty","Select a County"
"","countryoptions.SelectADelegation","Select a delegation"
"","countryoptions.SelectADepartment","کوئی شعبہ منتخب کریں"
"","countryoptions.SelectANeighborhood","کوئی قریبی علاقہ منتخب کریں"
"","countryoptions.SelectAnEmirate","کوئی امارت منتخب کریں"
"","countryoptions.SelectAPrefecture","Select a Prefecture"
"","countryoptions.SelectAProvince","کوئی صوبہ منتخب کریں"
"","countryoptions.SelectARegion","کوئی خطہ منتخب کریں"
"","countryoptions.SelectAState","کوئی ریاست منتخب کریں"
"","countryoptions.SelectCanton","ضلع منتخب کریں"
"","countryoptions.SelectCityState","شہر/ریاست منتخب کریں"
"","countryoptions.SelectCountry","ملک منتخب کریں"
"","countryoptions.SelectCounty","کاؤنٹی منتخب کریں"
"","countryoptions.SelectDepartament","شعبہ منتخب کریں"
"","countryoptions.SelectDepartment","شعبہ منتخب کریں"
"","countryoptions.SelectedRegion","منتخب خطہ"
"","countryoptions.SelectOnTheMap","نقشے پر منتخب کریں"
"","countryoptions.SelectPrefecture","اپنے دائرہ اختیار میں آنے والا علاقہ منتخب کریں"
"","countryoptions.SelectProvince","صوبہ منتخب کریں"
"","countryoptions.SelectRegion","خطہ منتخب کریں"
"","countryoptions.SelectState","ریاست منتخب کریں"
"","countryoptions.SendBrandBySmsToTheNumber","Send <<BRAND>> by SMS to the number 21616"
"","countryoptions.Send_OLX_to_number_3000","<<BLACKSTRONG>><<BRAND>><</BLACKSTRONG>> کو اس نمبر پر بھیجیں <<BLACKSTRONG>>3000<</BLACKSTRONG>>"
"","countryoptions.SiteLanguage","سائٹ کی زبان"
"","countryoptions.State","علاقہ منتخب کریں"
"","countryoptions.stateSelect","کوئی ریاست منتخب کریں:"
"","countryoptions.TheCityYouSelectedIsPresentInSeveralStatesPleaseSelectTheStateYourCityIsLocated","آپ کا منتخب کردہ شہر کئی ریاستوں میں موجود ہے،براہ مہربانی اس ریاست کا انتخاب کیجیے جہاں آپ کا شہر واقع ہے:"
"","countryoptions.Town","شہر"
"","countryoptions.Wait","انتظار کریں۔۔۔"
"","countryoptions.ZipCodeOrCity","زپ کوڈ یا شہر"
"","defaultfooter.About OLX","<<BRAND>> کے متعلق "
"","defaultfooter.ADS_REGION","<<REGION>>میں اشتہارات"
"","defaultfooter.AdvancedSearch","اعلٰی تلاش "
"","defaultfooter.AllListings","تمام فہرستیں "
"","defaultfooter.AllStates","شہروں کو براؤز کریں"
"","defaultfooter.Back","واپس"
"","defaultfooter.BrandFreeClassifieds","100% مفت قسم وار اشتہارات "
"","defaultfooter.BrowseAds","اشتہارات براؤز کریں "
"","defaultfooter.change","تبدیل کریں "
"","defaultfooter.classifiedGratuitous","مفت قسم وار اشتہارات "
"","defaultfooter.ClassifiedsAndMuchMore","اشتہارات اور بہت کچھ!"
"","defaultfooter.ClassifiedsHelp","قسم وار اشتہارات مدد"
"","defaultfooter.ClassifiedsHome","قسم وار اشتہارات گھر"
"","defaultfooter.Click","یہاں کلک کریں"
"","defaultfooter.ClickHere","یہاں کلک کریں"
"","defaultfooter.Distance","فاصلہ "
"","defaultfooter.Exact","صحیح "
"","defaultfooter.FreeSite","100% مفت قسم وار اشتہارات "
"","defaultfooter.GoHome","ہوم پر جائیں"
"","defaultfooter.Hello","ہیلو،"
"","defaultfooter.Hello!","ہیلو!"
"","defaultfooter.Help","مدد"
"","defaultfooter.HelpUs","نیا: <<BRAND>> اب وڈیوز کی معاونت کرتی ہے! ابھی پوسٹ کریں!"
"","defaultfooter.Home","گھر"
"","defaultfooter.IntellectualPropertyProtectionServices","عقلی ملکیت محفوظ رکھنے کی خدمات"
"","defaultfooter.ItemDetail","شے تفصیل"
"","defaultfooter.ListingLanguage","میں فہرستیں"
"","defaultfooter.Location","مقام:"
"","defaultfooter.miles","میل"
"","defaultfooter.MOBILE","موبائل "
"","defaultfooter.My OLX","میرا OLX"
"","defaultfooter.MyAskHT.com","My askHT.com"
"","defaultfooter.Not_You?","آپ نہیں "
"","defaultfooter.OLX","<<BRAND>>"
"","defaultfooter.OLX Official Time","<<BRAND>> باضابطہ وقت "
"","defaultfooter.Optional","اختیاری"
"","defaultfooter.Or","یا"
"","defaultfooter.PopularSearches","مقبول تلاشیں "
"","defaultfooter.Post","پوسٹ کریں"
"","defaultfooter.PublishFreeAd","مفت اشتہار پوسٹ کریں "
"","defaultfooter.Region","علاقہ"
"","defaultfooter.Register","رجسٹر کریں"
"","defaultfooter.Register2","رجسٹر کریں "
"","defaultfooter.Search","تلاش کریں"
"","defaultfooter.SelectCityState","شہر/ریاست منتخب کریں "
"","defaultfooter.SelectCountry","ملک منتخب کریں "
"","defaultfooter.Selected_Region","منتخب علاقہ "
"","defaultfooter.Sign_In","سائن ان"
"","defaultfooter.Sign_In2","سائن ان"
"","defaultfooter.SiteLanguage","میں اشتہارات:"
"","defaultfooter.sitesAssociate","دیگر متعلقہ سائیٹیں: "
"","defaultfooter.State","ریاست "
"","defaultfooter.Terms of use","استعمال کی شرائط"
"","defaultfooter.TheWeb","ویب "
"","defaultfooter.VoteUrl","/index.php?a=1&newpost=1"
"","defaultfooter.Welcome","خوش آمدید "
"","defaultheader2.AllListings","تمام فہرستیں"
"","defaultheader2.Click","یہاں کلک کریں"
"","defaultheader2.FreeSite","<AREA> مفت قسم وار اشتہارات "
"","defaultheader2.Hello","ہیلو،"
"","defaultheader2.Help","مدد"
"","defaultheader2.Home","گھر"
"","defaultheader2.My OLX","میرا OLX"
"","defaultheader2.Not_You?","آپ نہیں"
"","defaultheader2.OLX","<<BRAND>>"
"","defaultheader2.Or","یا "
"","defaultheader2.Post","پوسٹ کریں"
"","defaultheader2.PublishFreeAd","کوئی مفت قسم وار اشتہار پوسٹ کریں"
"","defaultheader2.Register","رجسٹر کریں"
"","defaultheader2.Search","تلاش کریں"
"","defaultheader2.TheWeb","ویب"
"","defaultheader2.Welcome","خوش آمدید"
"","defaultheader.'PublishFreeAd'","ہیلو"
"","defaultheader.AdvancedSearch","بہتر تلاش"
"","defaultheader.AllListings","تمام اشتہارات"
"","defaultheader.Apr","اپریل"
"","defaultheader.April","اپریل"
"","defaultheader.Aug","اگست"
"","defaultheader.August","اگست"
"","defaultheader.BackToBrandHomePage","<<BRAND>> ہوم پیج پر واپس"
"","defaultheader.BookAnOnlineAd","Book an online AD"
"","defaultheader.BrandChannel","<<BRAND>> چینل"
"","defaultheader.BrandFullVersion","<<BRAND>> مکمل ورژن"
"","defaultheader.BrandNowSupportsVideosPostNow","نیا: <<BRAND>> اب وڈیوز بھی سپورٹ کرتا ہے۔ ابھی پوسٹ کریں!"
"","defaultheader.BrowseAds","اشتہارات براؤز کریں"
"","defaultheader.Categories","<<BRAND>> کیٹیگریز"
"","defaultheader.change","تبدیل کریں"
"","defaultheader.Cities","شہر"
"","defaultheader.ClassifiedsAndMuchMore","قسم وار اشتہارات اور بہت کچھ!"
"","defaultheader.ClassifiedsHelp","کلاسیفائیڈزکے متعلق مدد"
"","defaultheader.ClassifiedsHome","کلاسیفائیڈز ہوم"
"","defaultheader.Click","یہاں کلک کریں"
"","defaultheader.ClickHere","یہاں کلک کریں"
"","defaultheader.CloseToYou","<<BRAND>> آپ کے قریب"
"","defaultheader.Dec","دسمبر"
"","defaultheader.December","دسمبر"
"","defaultheader.Distance","فاصلہ"
"","defaultheader.DragThisIconLogoBrandToYourWindowsTaskbarToPin","ٹاسک بار پر لے Windows کے عکس کو اپنی  <<LOGO_IMAGE>>   جا کے لگا دیں"
"","defaultheader.Exact","بالکل درست"
"","defaultheader.ExperienceBrandAsPinnedSite","کو منسلک سا ٗیٹ کے طور پر لیں <<BRAND>>"
"","defaultheader.Features","<<BRAND>> نمایاں خصوصیات"
"","defaultheader.Feb","فروری"
"","defaultheader.February","فروری"
"","defaultheader.FollowUsOnNetwork","ہمیں<<NETWORK>>پر دیکھیں"
"","defaultheader.FreeSite","<AREA> مفت کلاسیفائیڈ اشتہارات"
"","defaultheader.Fri","جمعہ"
"","defaultheader.Friday","جمعہ"
"","defaultheader.FriendName1AndFriendName2AreUsingBrand","<<friendName1>> اور<<friendName2>>،<<BRAND>>استعمال کر رہے ہیں"
"","defaultheader.FriendName1FriendName2AndFriendsTotalMoreAreUsingBrand","<<friendName1>>, <<friendName2>> اور<<friendsTotal>>مزید دوست<<BRAND>>استعمال کر رہے ہیں"
"","defaultheader.FriendName1IsUsingBrand","<<friendName1>> ،<<BRAND>>استعمال کر رہا ہے۔"
"","defaultheader.FriendsTotalUsingBrand","<<friendName1>>, <<friendName2>> اور<<friendsTotal>>مزید دوست<<BRAND>>استعمال کر رہے ہیں"
"","defaultheader.Hello","ہیلو،"
"","defaultheader.Help","مدد"
"","defaultheader.HelpUs","نیا: <<BRAND>> اب وڈیوز کی معاونت کرتی ہے! ابھی پوسٹ کریں!"
"","defaultheader.Home","ہوم"
"","defaultheader.ItemDetail","چیز کی تفصیل"
"","defaultheader.Jan","جنوری"
"","defaultheader.January","جنوری"
"","defaultheader.Jul","جولائی"
"","defaultheader.July","جولائی"
"","defaultheader.Jun","جون"
"","defaultheader.June","جون"
"","defaultheader.JustOneStep","صرف ایک قدم!"
"","defaultheader.ListingLanguage","میں فہرستیں"
"","defaultheader.Location","مقام"
"","defaultheader.M","ایم"
"","defaultheader.Mar","مارچ"
"","defaultheader.March","مارچ"
"","defaultheader.May","مئی"
"","defaultheader.miles","میل"
"","defaultheader.Minutes","منٹ"
"","defaultheader.MOBILE","موبائل"
"","defaultheader.Modify","ترمیم کریں"
"","defaultheader.Mon","سوموار"
"","defaultheader.Monday","سوموار"
"","defaultheader.My OLX","میرا OLX"
"","defaultheader.MyAdsOnBrand","<<BRAND>>پر میرے اشتہار"
"","defaultheader.MyClassifieds","میرے کلاسیفائیڈ اشتہارات"
"","defaultheader.NeverAskAgain","کبھی دوبارہ مت کہیں"
"","defaultheader.NewListings","نئی لسٹنگز"
"","defaultheader.Not_You?","آپ نہیں"
"","defaultheader.Nov","نومبر"
"","defaultheader.November","نومبر"
"","defaultheader.Oct","اکتوبر"
"","defaultheader.October","اکتوبر"
"","defaultheader.OLX","<<BRAND>>"
"","defaultheader.Optional","آپشنل"
"","defaultheader.Or","یا"
"","defaultheader.PlaceAdFree","مفت اشتہار لگائیں"
"","defaultheader.PlaceAnAd","اشتہار لگائیں"
"","defaultheader.PlaceFreeAd","مفت اشتہار لگائیں"
"","defaultheader.PopularSearches","مقبول تلاشیں"
"","defaultheader.Post","پوسٹ کریں"
"","defaultheader.PostAdFree","مفت اشتہار پوسٹ کریں"
"","defaultheader.PostAFreeAd","مفت اشتہار پوسٹ کریں"
"","defaultheader.PostAFreeClassifiedAd","مفت کلاسیفائیڈ اشتہار پوسٹ کریں"
"","defaultheader.PostAnAd","اشتہار پوسٹ کریں"
"","defaultheader.PostPicturesButton","تصاویر پوسٹ کریں"
"","defaultheader.PublishFreeAd","مفت قسم وار اشتہار پوسٹ کریں"
"","defaultheader.Region","خطہ"
"","defaultheader.Register","رجسٹر کریں"
"","defaultheader.Register2","علاقہ"
"","defaultheader.Sat","ہفتہ"
"","defaultheader.Saturday","ہفتہ"
"","defaultheader.Search","تلاش کریں"
"","defaultheader.Seconds","سیکنڈز"
"","defaultheader.SelectCityState","شہر/ریاست منتخب کریں "
"","defaultheader.SelectCountry","ملک منتخب کریں"
"","defaultheader.Selected_Region","مقام"
"","defaultheader.Sep","ستمبر"
"","defaultheader.September","ستمبر"
"","defaultheader.SiteLanguage","میں فہرستیں:"
"","defaultheader.State","ریاست"
"","defaultheader.StayConnected","جڑے رہیں"
"","defaultheader.Sun","اتوار"
"","defaultheader.Sunday","اتوار"
"","defaultheader.TellUsYourOpinionAnswerTheSurvey","!سروے کے ذریعے اپنی راےء سے آگاہ کریں۔"
"","defaultheader.TheWeb","ویب"
"","defaultheader.Thu","جمعرات"
"","defaultheader.Thursday","جمعرات"
"","defaultheader.Tue","منگل"
"","defaultheader.Tuesday","منگل"
"","defaultheader.UsefulInformation","مفید معلومات"
"","defaultheader.UserNameHasPublishedThis","<<USERNAME>>نے یہ اشتہارشائع کیا ہے"
"","defaultheader.VoteUrl","/index.php?a=1&newpost=1"
"","defaultheader.Wed","بدھ"
"","defaultheader.Wednesday","بدھ"
"","defaultheader.Welcome","خوش آمدید"
"","defaultheader.WhatAreYouLookingFor","آپ کیا تلاش کررہے ہیں؟"
"","defaultheader.WhatWouldYouLikeToDoNext","آپ مزیدکیا کرنا چاہیں گے؟"
"","defaultheader.WhereBuyersMeetSellers","جہاں ملیں خریدار فروخت کرنے والوں سے"
"","defaultheader.YouCanPostWithoutHavingAnAccountItIsFastAndFree","آپ اکاؤنٹ کے بغیر بھی پوسٹ کرسکتے ہیں۔ یہ تیز اور مفت ہے!"
"","defaultheader.YourFriendsAdsOnBrand","<<BRAND>>پر آپ کے دوست کےاشتہارات"
"","defaultheader.YourLastVisitedAds","آپ کے آخری دیکھے گئے اشتہارات"
"","defaulthtmlhead.2CharactersMinimum","کم از کم 2 حروف"
"","defaulthtmlhead.Add a comment","کسی تبصرے کا اضافہ کریں"
"","defaulthtmlhead.AreYouFromCountry","سے ھیں؟ <country> کیا آپ"
"","defaulthtmlhead.BidError","<<BRAND>> - بولی ارسال کرنا "
"","defaulthtmlhead.BrandBehindTheScenes","<<BRAND>>پسِ پردہ:"
"","defaulthtmlhead.BrowseBrand","<<BRAND>>براؤز کریں"
"","defaulthtmlhead.BuyerInformation","خریدار کی معلومات"
"","defaulthtmlhead.CheckOurYoutubeChannel","چینل چیک کریں <<YOUTUBE>> ہمارا"
"","defaulthtmlhead.CheckOutOurNewTvAd","ٹی وی پرہمارا نیا اشتہار دیکھیں"
"","defaulthtmlhead.CookiesHelp","<<BRAND>> - کوکیز میں مدد "
"","defaulthtmlhead.Description1","آن لائن تبادلہ "
"","defaulthtmlhead.Description2","ملازمتوں، نیلامیوں، برائے فروخت، جائیداد غیر منقولہ، سروسز، کمیونٹی اور تقاریب کیلئے مقامی قسم وار اشتہارات پیش کرتا ہے - اپنا قسم وار اشتہار مفت پوسٹ کریں "
"","defaulthtmlhead.Disclaimer","دستبرداری"
"","defaulthtmlhead.EntireSite","مکمل سائٹ"
"","defaulthtmlhead.EverythingHasAValueOn_HomePage","Everything has a value on <<LINK_HOME_PAGE>>, sell it now!"
"","defaulthtmlhead.FindAdsInRealEstateForSaleJobsVehiclesAndMoreNextToYourLocation","اپنے مقام ﴿علاقے﴾کے قریب رئیل سٹیٹ،فروخت، ملازمتوں، گاڑیوں اوردیگر چیزوں کے متعلق اشتہارات تلاش کریں۔"
"","defaulthtmlhead.FindOutWhoYouAreAt_HomePage","اپنے بارے میں <<LINK_HOME_PAGE>>پر جانیئے"
"","defaulthtmlhead.FlagItem","پرچم شے"
"","defaulthtmlhead.FreeClassifiedsInArea","<AREA> میں مفت کلاسیفائیڈ اشتہارات"
"","defaulthtmlhead.GeneralDescription","<AREA>ملازمتوں، فروخت، جائیداد،خدمات، کمیوٹی اور تقاریب کے متعلق کلاسیفائیڈ اشتہارات کی پیشکش کرتا ہے۔اپنے کلاسیفائیڈ اشتہارات مفت پوسٹ کرین۔"
"","defaulthtmlhead.GeneralKeywords","<AREA>، کلاسیفائیڈز، کلاسیفائیڈ اشتہارات، ملازمتیں، برائے فروخت، جائیداد، خدمات، کمیونٹی، تقاریب"
"","defaulthtmlhead.GoBackToThePreviousPage","پچھلے صفحے پر واپس جائیں"
"","defaulthtmlhead.HaveYouSeenThis","کیا آپ نے اسے دیکھا؟"
"","defaulthtmlhead.HelloUsername","ہیلو،, <<USERNAME>>"
"","defaulthtmlhead.HomeSpecialTitle","مفت قسم وار اشتہارات برائے کاریں، جائیداد غیرمنقولہ، ذاتی اشتہارات، سروسز، ملازمتیں ۔۔۔۔"
"","defaulthtmlhead.HomeTitle","<AREA>میں مفت کلاسیفائیڈ اشتہارات، <AREA>میں ﴿فروخت،لوگوں،گاڑیوں،جائیداد،کمیونٹی وغیرہ سے متعلق﴾کلاسیفائیڈ اشتہارات"
"","defaulthtmlhead.InEveryBuyerLivesSeller","ہر ایک خریدارکے اندر ایک دوکانداربھی موجود ہوتا ہے"
"","defaulthtmlhead.Is","ہے"
"","defaulthtmlhead.Keywords","قسم وار، قسم وار اشتہارات، ملازمتیں، نیلامیاں، برائے فروخت، جائیداد غیر منقولہ، سروسز، کمیونٹی، تقاریب"
"","defaulthtmlhead.Last","آخری"
"","defaulthtmlhead.LinkHomePage_TvAdCampaign","<<LINK_HOME_PAGE>>ٹی وی پر اشتہاری مہم"
"","defaulthtmlhead.ListingTitle","<CATEGORY> <AREA>"
"","defaulthtmlhead.ListingUnavailable","یہ اشتہار دستیاب نہیں ہے"
"","defaulthtmlhead.LoginTitle","<<BRAND>> میں خوش آمدید!"
"","defaulthtmlhead.MakeSureTheWebAddressYouEnteredIsCorrect","تسلی کر لیں کہ آپ نے درست ویب ایڈریس لکھا ہے۔"
"","defaulthtmlhead.MoreResults","مزید نتائج"
"","defaulthtmlhead.My Bids","میری بولیاں "
"","defaulthtmlhead.My Favorites","میرے پسندیدگان "
"","defaulthtmlhead.My Listings","میری فہرستیں "
"","defaulthtmlhead.My Messages","میرے پیغامات "
"","defaulthtmlhead.MyBidsTitle","میری فہرستیں "
"","defaulthtmlhead.MyFavoritesTitle","میری فہرستیں "
"","defaulthtmlhead.MyListingTitle","میری فہرستیں "
"","defaulthtmlhead.MyOlxTitle","میرا OLX"
"","defaulthtmlhead.MyOLX_EditTitle","اشتہار میں ردوبدل - <<ITEM>>"
"","defaulthtmlhead.MyOLX_RenewTitle","اشتہار کی تجدید- <<ITEM>>"
"","defaulthtmlhead.NewUserRegistration","<<BRAND>> - نئے یوزرکی رجسٹریشن"
"","defaulthtmlhead.OtherRelatedSites","دیگر متعلقہ سائٹس"
"","defaulthtmlhead.Personal Info","ذاتی معلومات "
"","defaulthtmlhead.PersonalInformationTitle","ذاتی معلومات "
"","defaulthtmlhead.PleaseTryAgainLaterAndGoToTheHomePage","براہ مہربانی دوبارہ کوشش کریں۔ اس دوران ہو سکتا ہے کہ <<LINK_HOME_PAGE>>پر واپس جانے سے آپ کو اپنی مطلوبہ چیز مل جائے۔کسی قسم کی زحمت پر ہم معذرت خواہ ہیں۔"
"","defaulthtmlhead.PleaseTryOneOfTheFollowingOptions","براہ مہربانی مندرجہ ذیل میں سے ایک آپشن استعمال کریں:"
"","defaulthtmlhead.Post","پوسٹ کریں"
"","defaulthtmlhead.PostAnotherAd","ایک اور اشتہارپوسٹ کریں"
"","defaulthtmlhead.Read comments","تبصرے"
"","defaulthtmlhead.Region","علاقہ"
"","defaulthtmlhead.RegisterError","<<BRAND>> - رجسٹریشن میں غلطی"
"","defaulthtmlhead.Remove","ہٹائیں"
"","defaulthtmlhead.SearchTitle","کلاسیفائیڈ اشتہارات | <<BRAND>>.com"
"","defaulthtmlhead.SelectRegion","علاقہ منتخب کریں "
"","defaulthtmlhead.SellerInformation","فروخت کنندہ کی معلومات"
"","defaulthtmlhead.SexualWarning","<<BRAND>> - تنبیہہ اور دستبرداری"
"","defaulthtmlhead.ShareThisVideo","یہ ویڈیو شیئر کریں"
"","defaulthtmlhead.SorryThePageYouAreLookingForIsNotAvailable","معاف کیجیئے، آپ کا مطلوبہ صفحہ دستیاب نہیں ہے۔"
"","defaulthtmlhead.StayOnTheBrandCountryNameSite","پر رھیں <<BRAND>> <<COUNTRY_NAME>>"
"","defaulthtmlhead.TakeALookToTheFirstTvAdCampaignofBrand","<<BRAND>>کے مفت اشتہارات والی سائٹ جہاں خریدار فروخت کنندگان سے ملتے ہیں کے متعلق ٹی وی پر پہلی اشتہاری مہم ملاحظہ کریں۔"
"","defaulthtmlhead.TakeMeToBrandCountry_Homepage","پر<<BRAND>> <country>مجھے  (<<LINK_HOME_PAGE>>)لے چلیں"
"","defaulthtmlhead.ThisFeatureIsCurrentlyUnderMaintenance","معاف کیجیے!فی الحال اس سہولت پر کام کیا جا رہا ہے"
"","defaulthtmlhead.TryToAccessThePageDirectlyFromTheBrandHomePage","<<BRAND>> <<LINK_HOME_PAGE>>ہوم پیج<</LINK_HOME_PAGE>>سے براہ راست صفحے پر جانے کی کوشش کریں۔"
"","defaulthtmlhead.TvAd_Title","بعض اوقات آپ کو محض نظر انداز کرناپڑتا ھے"
"","defaulthtmlhead.UserNameAdsOnBrand","<<BRAND>>کے متعلق<<USER_NAME>> کے اشتہار"
"","defaulthtmlhead.UserNameFreeClassifieds","<<USER_NAME>>مفت اشتہار"
"","defaulthtmlhead.VideoUploadTitle","وڈیو اپ لوڈ "
"","defaulthtmlhead.WeHaveNumberAds","ہمارے پاس <<NUMBER>>اشتہار ہیں!"
"","defaulthtmlhead.WeRealizedThatYouAreVisitingBrandCountryNameSiteFromCountry","ھم سمجھ گےٗ کھ آپ   <<COUNTRY_NAME>> <<BRAND>> والی سائٹ پر ھیں(<<LINK_HOME_PAGE>>)"
"","defaulthtmlhead.WhatDoYouWantToDoNow","اب آپ کیا کرنا چاہتے ہیں؟"
"","defaulthtmlhead.WhichSiteDoYouWantToGoTo","آپ کس سا ئٹ پر جانا چاھتے ھیں"
"","itemslisting.ActivationPending","فعّالیت ملتوی،"
"","itemslisting.AdLink","اس سائیٹ پر اشتہار دیں "
"","itemslisting.AdRemoved","اشتہار ہٹایا گیا ہے"
"","itemslisting.AdsIn","میں لسٹنگز"
"","itemslisting.AdSponsored","اسپانسر شدہ لنک"
"","itemslisting.AdUpTo20TimesMoreVisible","اپنے اشتہار کو 20 گنا زیادہ صاف بنائیں۔"
