"location","source","target"
"","countryoptions.ClickHereToEnterAZipCodeOrCity","ഒരു പിന്‍ കോഡോ പട്ടണമോ നല്കുവാന് ഇവിടെ ക്ലിക്ക് ചെയ്യുക"
"","countryoptions.ClickHereToSelectTheCityFromAList","ഒരു പട്ടികയില് നിന്ന പട്ടണം തിരഞ്ഞെടുക്കുവാന് ഇവിടെ ക്ലിക്ക് ചെയ്യുക"
"","countryoptions.Country","രാജ്യം:"
"","countryoptions.County","രാജ്യം"
"","countryoptions.departamentSelect","ലെ ഏറ്റവും പ്രധാനപ്പെട്ട വകുപ്പുകള്‍"
"","countryoptions.departmentSelect","Most important department of "
"","countryoptions.Distance","ദൂരം"
"","countryoptions.Emirate","എമിറേറ്റ്"
"","countryoptions.emirateSelect","ലെ ഏറ്റവും പ്രധാനപ്പെട്ട എമിറേറ്റുകള്‍"
"","countryoptions.EnterCity","ഒരു നഗരം എന്റര്‍ ചെയ്യുക"
"","countryoptions.EnterCityOrZipCode","ഒരു നഗരം അല്ലെങ്കില്‍ സിപ്പ് കോഡ് എന്റര്‍ ചെയ്യുക"
"","countryoptions.EntireCountry","രാജ്യം മുഴുവന്"
"","countryoptions.Exact","ക്യത്യമായി"
"","countryoptions.example","ഉദാഹരണം"
"","countryoptions.FastAndEasyAccess","Fast and Easy Access"
"","countryoptions.Home_BrowseMoreRegions","ഇനിയും"
"","countryoptions.Home_SelectCanton","ഒരു പ്രദേശം തിരഞ്ഞെടുക്കുക"
"","countryoptions.Home_SelectCity","ഒരു നഗരം തിരഞ്ഞെടുക്കുക"
"","countryoptions.Home_SelectDepartment","ഒരു വകുപ്പ് തിരഞ്ഞെടുക്കുക"
"","countryoptions.Home_SelectEmirate","ഒരു എമിറേറ്റ് തിരഞ്ഞെടുക്കുക"
"","countryoptions.Home_SelectProvince","ഒരു പ്രവിശ്യ തിരഞ്ഞെടുക്കുക"
"","countryoptions.Home_SelectRegion","ഭൂപ്രദേശം തിരഞ്ഞെടുക്കുക"
"","countryoptions.Home_SelectState","ഒരു സംസ്ഥാനം തിരഞ്ഞെടുക്കുക"
"","countryoptions.ListingLanguage","പട്ടികയുടെ ഭാഷ"
"","countryoptions.LookForAdsInYourRegionBySelectingItOnTheMap","ഭൂപടത്തില്‍ നിന്ന് തിരഞ്ഞെടുത്തുകൊണ്ട് നിങ്ങളുടെ പ്രദേശത്തെ പരസ്യങ്ങള്‍ തിരയുക."
"","countryoptions.Municipality","മുനിസിപ്പാലിറ്റി"
"","countryoptions.NoCities","Sorry, we don't have any cities in this section"
"","countryoptions.NoCountries","ഈ വിഭാഗത്തില്‍ ഞങ്ങളുടെ പക്കല്‍ ഒരു രാജ്യവുമില്ല"
"","countryoptions.Ok","ഒ കെ"
"","countryoptions.Or","അല്ലെങ്കില്‍ നഗരം തിരഞ്ഞെടുക്കുക"
"","countryoptions.OrSelectACity","അല്ലെങ്കില്‍ നഗരം തിരഞ്ഞെടുക്കുക"
"","countryoptions.OrSelectARegion","അല്ലെങ്കില്‍ ഒരു ഭൂപ്രദേശം തിരഞ്ഞെടുക്കുക"
"","countryoptions.OtherCities","മാറ്റ് പട്ടണങ്ങള്"
"","countryoptions.OtherCitiesInRegion","<<REGION>> ലെ മറ്റ് പട്ടണങ്ങള്‍"
"","countryoptions.OtherProvinces","മാറ്റ് പ്രദേശങ്ങള്"
"","countryoptions.OtherRegions","മാറ്റ് പ്രദേശങ്ങള്"
"","countryoptions.OtherStates","മാറ്റ് സംസ്ഥാനങ്ങള്"
"","countryoptions.PleaseChooseYourCity","ദയവായി നിങ്ങളുടെ നഗരം തിരഞ്ഞെടുക്കുക"
"","countryoptions.PleaseChooseYourCounty","ദയവായി നിങ്ങളുടെ രാജ്യം തിരഞ്ഞെടുക്കുക"
"","countryoptions.PleaseChooseYourPrefecture","നിങ്ങളുടെ ജില്ലാ ആസ്ഥാനം ദയവായി തിരഞ്ഞെടുക്കുക"
"","countryoptions.PleaseEnterYourZipCode","ദയവായി നിങ്ങളുടെ സിപ്പ് കോഡ് എന്റര്‍ ചെയ്യുക"
"","countryoptions.PleaseSelectACity","ദയവായി ഒരു നഗരം തിരഞ്ഞെടുക്കുക"
"","countryoptions.PleaseSelectACountry","ദയവായി ഒരു രാജ്യം തിരഞ്ഞെടുക്കുക"
"","countryoptions.PostAdd","സൗജന്യമായി  ഒരു ക്ലാസിഫൈഡ് കൊടുക്കുക"
"","countryoptions.Prefecture","ജില്ലാ ആസ്ഥാനം"
"","countryoptions.ProvinceRegion","ഭൂപ്രദേശം/പ്രവിശ്യ"
"","countryoptions.provinceSelect","പ്രവിശ്യകള്‍:"
"","countryoptions.Region","സ്ഥാനം"
"","countryoptions.regionCantonSelect","പ്രദേശം:"
"","countryoptions.regionSelect","ഭൂപ്രദേശങ്ങള്‍"
"","countryoptions.SelectACanton","ഒരു പ്രദേശം തിരഞ്ഞെടുക്കുക"
"","countryoptions.SelectACity","ഒരു നഗരം തിരഞ്ഞെടുക്കുക"
"","countryoptions.SelectACityInRegion","<<REGION>> ലെ ഒരു പട്ടണം തിരഞ്ഞെടുക്കുക"
"","countryoptions.SelectACounty","Select a County"
"","countryoptions.SelectADelegation","Select a delegation"
"","countryoptions.SelectADepartment","ഒരു വകുപ്പ് തിരഞ്ഞെടുക്കുക"
"","countryoptions.SelectANeighborhood","ഒരു സമീപസ്ഥലം തിരഞ്ഞെടുക്കുക"
"","countryoptions.SelectAnEmirate","ഒരു എമിറേറ്റ് തിരഞ്ഞെടുക്കുക"
"","countryoptions.SelectAPrefecture","Select a Prefecture"
"","countryoptions.SelectAProvince","ഒരു പ്രവിശ്യ തിരഞ്ഞെടുക്കുക"
"","countryoptions.SelectARegion","ഭൂപ്രദേശം തിരഞ്ഞെടുക്കുക"
"","countryoptions.SelectAState","ഒരു സംസ്ഥാനം തിരഞ്ഞെടുക്കുക"
"","countryoptions.SelectCanton","ഭൂവിഭാഗം തിരഞെടുക്കുക"
"","countryoptions.SelectCityState","നഗരം/സംസ്ഥാനം തിരഞ്ഞെടുക്കുക"
"","countryoptions.SelectCountry","രാജ്യം തിരഞ്ഞെടുക്കുക"
"","countryoptions.SelectCounty","രാജ്യം തിരഞ്ഞെടുക്കുക"
"","countryoptions.SelectDepartament","വകുപ്പ് തിരഞ്ഞെടുക്കുക"
"","countryoptions.SelectDepartment","വകുപ്പ് തിരഞ്ഞെടുക്കുക"
"","countryoptions.SelectedRegion","തിരഞ്ഞെടുത്ത ഭൂപ്രദേശം"
"","countryoptions.SelectOnTheMap","ഭൂപടത്തില് തിരഞ്ഞെടുക്കുക"
"","countryoptions.SelectPrefecture","ജില്ലാ ആസ്ഥാനം തിരഞ്ഞെടുക്കുക"
"","countryoptions.SelectProvince","പ്രവിശ്യ തിരഞ്ഞെടുക്കുക"
"","countryoptions.SelectRegion","ഭൂപ്രദേശം തിരഞ്ഞെടുക്കുക"
"","countryoptions.SelectState","സംസ്ഥാനം തിരഞ്ഞെടുക്കുക"
"","countryoptions.SendBrandBySmsToTheNumber","Send <<BRAND>> by SMS to the number 21616"
"","countryoptions.Send_OLX_to_number_3000","<<BLACKSTRONG>>3000<</BLACKSTRONG>> എന്ന നമ്പറിലേക്ക് <<BLACKSTRONG>><<BRAND>><</BLACKSTRONG>> അയക്കുക"
"","countryoptions.SiteLanguage","സൈറ്റിന്റെ ഭാഷ"
"","countryoptions.State","ഭൂപ്രദേശം തിരഞ്ഞെടുക്കുക"
"","countryoptions.stateSelect","ഒരു സംസ്ഥാനം തിരഞ്ഞെടുക്കുക:"
"","countryoptions.TheCityYouSelectedIsPresentInSeveralStatesPleaseSelectTheStateYourCityIsLocated","നിങ്ങള്‍ തിരഞ്ഞെടുത്ത നഗരം പല സംസ്ഥാനങ്ങളിലുമുണ്ട്, നിങ്ങളുടെ നഗരം സ്ഥിതി ചെയ്യുന്ന സംസ്ഥാനം ദയവായി തിരഞ്ഞെടുക്കുക:"
"","countryoptions.Town","പട്ടണം"
"","countryoptions.Wait","ഒരു നിമിഷം..."
"","countryoptions.ZipCodeOrCity","പിന് കോടോ പട്ടണമോ"
"","defaultfooter.About OLX","<<BRAND>> നെ കുറിച്ച്"
"","defaultfooter.ADS_REGION","<<REGION>> ലെ പരസ്യങ്ങള്‍"
"","defaultfooter.AdvancedSearch","വിപുലമായ തിരച്ചില്‍"
"","defaultfooter.AllListings","എല്ലാ പട്ടികകളും"
"","defaultfooter.AllStates","നഗരങ്ങള്‍ ബ്രൗസ് ചെയ്യുക"
"","defaultfooter.Back","തിരിച്ച് പോകുക"
"","defaultfooter.BrandFreeClassifieds","<<BRAND>> Free Classifieds"
"","defaultfooter.BrowseAds","പരസ്യങ്ങള്‍ ബ്രൗസ് ചെയ്യുക"
"","defaultfooter.change","മാറ്റം"
"","defaultfooter.classifiedGratuitous","നിങ്ങളുടെ പ്രദേശം <strong><strong> തിരഞ്ഞെടുക്കൂ</strong>,"
"","defaultfooter.ClassifiedsAndMuchMore","ക്ലാസിഫൈഡുകളും അതില്‍ കൂടുതലും"
"","defaultfooter.ClassifiedsHelp","ക്ലാസിഫൈഡിനെക്കുറിച്ചുള്ള സഹായം"
"","defaultfooter.ClassifiedsHome","ക്ലാസിഫൈഡ്സ് തുടങ്ങിയ് ഇടത്തേക്ക്"
"","defaultfooter.Click","ഇവിടെ ക്ലിക്ക് ചെയ്യുക"
"","defaultfooter.ClickHere","ഇവിടെ ക്ലിക്ക് ചെയ്യുക"
"","defaultfooter.Distance","ദൂരം"
"","defaultfooter.Exact","ക്യത്യമായി"
"","defaultfooter.FreeSite","100% Free Classifieds"
"","defaultfooter.GoHome","ഹോമിലേക്ക് പോവുക"
"","defaultfooter.Hello","ഹലോ,"
"","defaultfooter.Hello!","ഹലോ!"
"","defaultfooter.Help","സഹായം"
"","defaultfooter.HelpUs","പുതിയത്:  <<BRAND>> ഇപ്പോള്‍ വിഡിയോയേയും പിന്തുണയ്ക്കുന്നു! ഉടന്‍ പോസ്റ്റ് ചെയ്യുക!"
"","defaultfooter.Home","തുടങ്ങിയ ഇടത്തേക്ക്"
"","defaultfooter.IntellectualPropertyProtectionServices","ബുദ്ധിപ്റധാനമായ സ്വത്തുക്കളുടെ സംരക്ഷണ സേവനം"
"","defaultfooter.ItemDetail","വസ്തുവിന്റെ വിശദാംശങ്ങള്‍"
"","defaultfooter.ListingLanguage","പട്ടികയുടെ ഭാഷ"
"","defaultfooter.Location","സ്ഥാനം:"
"","defaultfooter.miles","നാഴികകള്‍"
"","defaultfooter.MOBILE","മൊബൈല്‍"
"","defaultfooter.My OLX","എന്റെ OLX"
"","defaultfooter.MyAskHT.com","My askHT.com"
"","defaultfooter.Not_You?","നിങ്ങളല്ല"
"","defaultfooter.OLX","<<BRAND>>"
"","defaultfooter.OLX Official Time","<<BRAND>> ഔദ്യോഗിക സമയം"
"","defaultfooter.Optional","ഐഛികം"
"","defaultfooter.Or","അല്ലെങ്കില്‍"
"","defaultfooter.PopularSearches","ജനകീയമായ തിരച്ചിലുകള്‍"
"","defaultfooter.Post","പോസ്റ്റ്"
"","defaultfooter.PublishFreeAd","സൗജന്യമായി ഒരു പരസ്യം പോസ്റ്റ് ചെയ്യുക"
"","defaultfooter.Region","ഭൂപ്രദേശം"
"","defaultfooter.Register","റജിസ്റ്റര്‍"
"","defaultfooter.Register2","റജിസ്റ്റര്‍"
"","defaultfooter.Search","തിരയുക"
"","defaultfooter.SelectCityState","നഗരം/സംസ്ഥാനം തിരഞ്ഞെടുക്കുക"
"","defaultfooter.SelectCountry","രാജ്യം തിരഞ്ഞെടുക്കുക"
"","defaultfooter.Selected_Region","തിരഞ്ഞെടുത്ത ഭൂപ്രദേശം"
"","defaultfooter.Sign_In","പ്രവേശിക്കുക"
"","defaultfooter.Sign_In2","പ്രവേശിക്കുക"
"","defaultfooter.SiteLanguage","പരസ്യത്തിന്‍റെ ഭാഷ:"
"","defaultfooter.sitesAssociate","മറ്റ് ബന്ധപ്പെട്ട സൈറ്റുകള്‍:"
"","defaultfooter.State","സംസ്ഥാനം"
"","defaultfooter.Terms of use","ഉപയോഗിക്കുമ്പോള്‍ പാലിക്കേണ്ട വ്യവസ്ഥകള്‍"
"","defaultfooter.TheWeb","ഈ വെബ്"
"","defaultfooter.VoteUrl","/index.php?a=1&newpost=1"
"","defaultfooter.Welcome","സ്വാഗതം"
"","defaultheader2.AllListings","എല്ലാ പട്ടികകളും"
"","defaultheader2.Click","ഇവിടെ ക്ലിക്ക് ചെയ്യുക"
"","defaultheader2.FreeSite","<AREA> സൗജന്യ ക്ലാസിഫൈഡുകള്‍"
"","defaultheader2.Hello","ഹലോ,"
"","defaultheader2.Help","സഹായം"
"","defaultheader2.Home","തുടങ്ങിയ ഇടത്തേക്ക്"
"","defaultheader2.My OLX","എന്റെ OLX"
"","defaultheader2.Not_You?","നിങ്ങളല്ല"
"","defaultheader2.OLX","<<BRAND>>"
"","defaultheader2.Or","അല്ലെങ്കില്‍"
"","defaultheader2.Post","പോസ്റ്റ്"
"","defaultheader2.PublishFreeAd","സൗജന്യമായി  ഒരു ക്ലാസിഫൈഡ് കൊടുക്കുക"
"","defaultheader2.Register","റജിസ്റ്റര്‍"
"","defaultheader2.Search","തിരയുക"
"","defaultheader2.TheWeb","ഈ വെബ്"
"","defaultheader2.Welcome","സ്വാഗതം"
"","defaultheader.'PublishFreeAd'","ഹലോ"
"","defaultheader.AdvancedSearch","വിപുലമായ തിരച്ചില്‍"
"","defaultheader.AllListings","എല്ലാ പട്ടികകളും"
"","defaultheader.Apr","ഏപ്രില്‍"
"","defaultheader.April","ഏപ്രില്‍"
"","defaultheader.Aug","ആഗസ്ത്"
"","defaultheader.August","ആഗസ്ത്"
"","defaultheader.BackToBrandHomePage","തിരിച്ച് എന്റെ <<BRAND>> ഹോം പേജിലേക്ക്"
"","defaultheader.BookAnOnlineAd","Book an online AD"
"","defaultheader.BrandChannel","<<BRAND>> ചാനല്"
"","defaultheader.BrandFullVersion","<<BRAND>> സമ്പൂര്‍ണ്ണമായ പതിപ്പ്"
"","defaultheader.BrandNowSupportsVideosPostNow","പുതിയത്:  <<BRAND>> ഇപ്പോള്‍ വിഡിയോയേയും പിന്തുണയ്ക്കുന്നു! ഉടന്‍ പോസ്റ്റ് ചെയ്യുക!"
"","defaultheader.BrowseAds","പരസ്യങ്ങള്‍ ബ്രൗസ് ചെയ്യുക"
"","defaultheader.Categories","<<BRAND>>  വിഭാഗങങ്"
"","defaultheader.change","മാറ്റം"
"","defaultheader.Cities","നഗരങള്"
"","defaultheader.ClassifiedsAndMuchMore","ക്ലാസിഫൈഡുകളും അതില്‍ കൂടുതലും"
"","defaultheader.ClassifiedsHelp","ക്ലാസിഫൈഡിനെക്കുറിച്ചുള്ള സഹായം"
"","defaultheader.ClassifiedsHome","ക്ലാസിഫൈഡ്സ് തുടങ്ങിയ് ഇടത്തേക്ക്"
"","defaultheader.Click","ഇവിടെ ക്ലിക്ക് ചെയ്യുക"
"","defaultheader.ClickHere","ഇവിടെ ക്ലിക്ക് ചെയ്യുക"
"","defaultheader.CloseToYou","നിങള്ക്ക് അടുപ്പമുള്ള  <<BRAND>>"
"","defaultheader.Dec","ഡിസംബര്‍"
"","defaultheader.December","ഡിസംബര്‍"
"","defaultheader.Distance","ദൂരം"
"","defaultheader.DragThisIconLogoBrandToYourWindowsTaskbarToPin","ഈ ഐകോണ് <<LOGO_IMAGE>> നിങളുടെ Windows ടാസ്ക്ബാറിലേക്ക് പിന് ചെയ്യുവാനായി കൊന്ടുവരിക."
"","defaultheader.Exact","ക്യത്യമായി"
"","defaultheader.ExperienceBrandAsPinnedSite","<<BRAND>> ഒരു പിന്ന് ചെയ്ത സൈറ്റായി അനുഭവിക്കുക!"
"","defaultheader.Features","<<BRAND>> പ്റത്യേകതകള്"
"","defaultheader.Feb","ഫെബ്രുവരി"
"","defaultheader.February","ഫെബ്രുവരി"
"","defaultheader.FollowUsOnNetwork","<<NETWORK>> ല്‍ ഞങ്ങളെ പിന്തുടരുക"
"","defaultheader.FreeSite","<AREA> സൗജന്യ ക്ലാസിഫൈഡുകള്‍"
"","defaultheader.Fri","വെള്ളി"
"","defaultheader.Friday","വെള്ളി"
"","defaultheader.FriendName1AndFriendName2AreUsingBrand","<<friendName1>> ഉം<<friendName2>> ഉം<<BRAND>> ആണ് ഉപയോഗിക്കുന്നത്"
"","defaultheader.FriendName1FriendName2AndFriendsTotalMoreAreUsingBrand","<<friendName1>>, <<friendName2>> ഉം <<friendsTotal>> കൂടുതല് ചങ്തിമാരും <<BRAND>> ആണ് ഉപയോഗിക്കുന്നത്."
"","defaultheader.FriendName1IsUsingBrand","<<friendName1>> <<BRAND>>  ആണ് ഉപയോഗിക്കുന്നത്"
"","defaultheader.FriendsTotalUsingBrand","<<friendName1>> ഉം,<<friendName2>> ഉം, പിന്നെ<<friendsTotal>> കൂടുതല് ചങാതിമാര് <<BRAND>> ആണ് ഉപയോഗിക്കുന്നത്"
"","defaultheader.Hello","ഹലോ,"
"","defaultheader.Help","സഹായം"
"","defaultheader.HelpUs","പുതിയത്:  <<BRAND>> ഇപ്പോള്‍ വിഡിയോയേയും പിന്തുണയ്ക്കുന്നു! ഉടന്‍ പോസ്റ്റ് ചെയ്യുക!"
"","defaultheader.Home","തുടങ്ങിയ ഇടത്തേക്ക്"
"","defaultheader.ItemDetail","വസ്തുവിന്റെ വിശദാംശങ്ങള്‍"
"","defaultheader.Jan","ജനുവരി"
"","defaultheader.January","ജനുവരി"
"","defaultheader.Jul","ജൂലയ്"
"","defaultheader.July","ജൂലയ്"
"","defaultheader.Jun","ജൂണ്‍"
"","defaultheader.June","ജൂണ്‍"
"","defaultheader.JustOneStep","വെറും ഒരു  ഘട്ടം മാത്രം!"
"","defaultheader.ListingLanguage","പട്ടികയുടെ ഭാഷ"
"","defaultheader.Location","സ്ഥാനം"
"","defaultheader.M","മിനിട്ട്"
"","defaultheader.Mar","മാര്‍ച്ച്"
"","defaultheader.March","മാര്‍ച്ച്"
"","defaultheader.May","മെയ്"
"","defaultheader.miles","നാഴികകള്‍"
"","defaultheader.Minutes","മിനിട്ടുകള്‍"
"","defaultheader.MOBILE","മൊബൈല്‍"
"","defaultheader.Modify","മാറ്റുക"
"","defaultheader.Mon","തിങ്കള്‍"
"","defaultheader.Monday","തിങ്കള്‍"
"","defaultheader.My OLX","എന്റെ OLX"
"","defaultheader.MyAdsOnBrand","<<BRAND>> ല് ഏന്റെ പരസ്യം"
"","defaultheader.MyClassifieds","എന്റെ ക്ലാസിഫൈഡുകള്‍"
"","defaultheader.NeverAskAgain","ൊരിക്കലും വീണ്ടും ചോദിക്കരുത്"
"","defaultheader.NewListings","പുതിയ ലിസ്റ്റിങുകള്"
"","defaultheader.Not_You?","നിങ്ങളല്ല"
"","defaultheader.Nov","നവംബര്‍"
"","defaultheader.November","നവംബര്‍"
"","defaultheader.Oct","ഒക്ടോബര്‍"
"","defaultheader.October","ഒക്ടോബര്‍"
"","defaultheader.OLX","<<BRAND>>"
"","defaultheader.Optional","ഐഛികം"
"","defaultheader.Or","അല്ലെങ്കില്‍"
"","defaultheader.PlaceAdFree","സൌജന്യമായി പരസ്യം പതിയ്ക്കൂ"
"","defaultheader.PlaceAnAd","ഒരു പരസ്യം പതിയ്ക്കൂ"
"","defaultheader.PlaceFreeAd","ഒരു സൌജന്യ പരസ്യം പതിയ്ക്കൂ"
"","defaultheader.PopularSearches","ജനകീയമായ തിരച്ചിലുകള്‍"
"","defaultheader.Post","പോസ്റ്റ്"
"","defaultheader.PostAdFree","സൌജന്യമായി പരസ്യം പോസ്റ്റ് ചെയ്യൂ"
"","defaultheader.PostAFreeAd","സൗജന്യമായി ഒരു പരസ്യം പോസ്റ്റ് ചെയ്യുക"
"","defaultheader.PostAFreeClassifiedAd","സൗജന്യമായി  ഒരു ക്ലാസിഫൈഡ് കൊടുക്കുക"
"","defaultheader.PostAnAd","ഒരു പരസ്യം പോസ്റ്റ് ചെയ്യൂ"
"","defaultheader.PostPicturesButton","ചിത്റങള് പോസ്റ്റ് ചെയ്യുക"
"","defaultheader.PublishFreeAd","സൗജന്യമായി  ഒരു ക്ലാസിഫൈഡ് കൊടുക്കുക"
"","defaultheader.Region","ഭൂപ്രദേശം"
"","defaultheader.Register","റജിസ്റ്റര്‍"
"","defaultheader.Register2","റജിസ്റ്റര്‍"
"","defaultheader.Sat","ശനി"
"","defaultheader.Saturday","ശനി"
"","defaultheader.Search","തിരയുക"
"","defaultheader.Seconds","സെക്കണ്ടുകള്‍"
"","defaultheader.SelectCityState","നഗരം/സംസ്ഥാനം തിരഞ്ഞെടുക്കുക"
"","defaultheader.SelectCountry","രാജ്യം തിരഞ്ഞെടുക്കുക"
"","defaultheader.Selected_Region","സ്ഥാനം"
"","defaultheader.Sep","സപ്തംബര്‍"
"","defaultheader.September","സപ്തംബര്‍"
"","defaultheader.SiteLanguage","പട്ടികയുടെ ഭാഷ:"
"","defaultheader.State","സംസ്ഥാനം"
"","defaultheader.StayConnected","ഭന്ധപ്പെട്ടിരിക്കുക"
"","defaultheader.Sun","ഞായര്‍"
"","defaultheader.Sunday","ഞായര്‍"
"","defaultheader.TellUsYourOpinionAnswerTheSurvey","ഞങളോട് നിങളുടെ അഭിപ്റായം പറയുക, സറ്വേയ്ക് മറുപടി കൊടുക്കുക!"
"","defaultheader.TheWeb","ഈ വെബ്"
"","defaultheader.Thu","വ്യാഴം"
"","defaultheader.Thursday","വ്യാഴം"
"","defaultheader.Tue","ചൊവ്വ"
"","defaultheader.Tuesday","ചൊവ്വ"
"","defaultheader.UsefulInformation","ഉപയോഗമുള്ള വിവരം"
"","defaultheader.UserNameHasPublishedThis","<<USERNAME>> ആണ് ഈ പരസ്യം പ്റസിദ്ധീകരിച്ചിട്ടുള്ളത്"
"","defaultheader.VoteUrl","/index.php?a=1&newpost=1"
"","defaultheader.Wed","ബുധന്‍"
"","defaultheader.Wednesday","ബുധന്‍"
"","defaultheader.Welcome","സ്വാഗതം"
"","defaultheader.WhatAreYouLookingFor","നിങള്  എന്തിനുവേണ്ടിയാണ് നോക്കുന്നത്?"
"","defaultheader.WhatWouldYouLikeToDoNext","നിങ്ങളിനി എന്തു ചെയ്യുവാനാഗ്രഹിക്കുന്നു?"
"","defaultheader.WhereBuyersMeetSellers","ക്രേതാക്കള് വിക്രേതാക്കളുമായി കണ്ടുമുട്ടുന്ന സ്ഥലം"
"","defaultheader.YouCanPostWithoutHavingAnAccountItIsFastAndFree","ഒരു അക്കൗണ്ട് ഇല്ലാതെതന്നെ നിങ്ങള്‍‌ക്ക് പോസ്റ്റ് ചെയ്യാം. അത് വേഗതയാര്‍ന്നതും, സൗജന്യവുമാണ്."
"","defaultheader.YourFriendsAdsOnBrand","നിങളുടെ ചങാതിമാരുടെ പരസ്യം <<BRAND>> ല്"
"","defaultheader.YourLastVisitedAds","നിങ്ങള് അവസാനമായി സന്ദര്ശിച്ച പരസ്യങ്ങള്"
"","defaulthtmlhead.2CharactersMinimum","ചുരുങ്ങിയത് 2 അക്ഷരങ്ങളെങ്കിലും"
"","defaulthtmlhead.Add a comment","ഒരു വ്യാഖ്യാനം ചേര്‍‌ക്കുക"
"","defaulthtmlhead.AreYouFromCountry","നിങള് <country> യില് നിന്നാണോ?"
"","defaulthtmlhead.BidError","<<BRAND>> - Bid Submission"
"","defaulthtmlhead.BrandBehindTheScenes","<<BRAND>> ദ്റ്ശ്യങള്ക്കു പിന്നില് :"
"","defaulthtmlhead.BrowseBrand","<<BRAND>> ബ്രൗസ് ചെയ്യുക"
"","defaulthtmlhead.BuyerInformation","വാങ്ങിക്കുന്നയാളെക്കുറിച്ചുള്ള വിവരങ്ങള്‍"
"","defaulthtmlhead.CheckOurYoutubeChannel","ഞങളുടെ <<YOUTUBE>> ചാനല് പരിശശധിക്കുക"
"","defaulthtmlhead.CheckOutOurNewTvAd","ഞങളുടെ പുതിയ ടിവി പരസ്യം കാണുക!"
"","defaulthtmlhead.CookiesHelp","<<BRAND>> - കുക്കീസുമൊത്ത് സഹായം"
"","defaulthtmlhead.Description1","Online exchange "
"","defaulthtmlhead.Description2"," offers local classified ads for jobs, auctions, for sale, real estate, services, community and events - Post your classified ad for free"
"","defaulthtmlhead.Disclaimer","നിരാകരണം"
"","defaulthtmlhead.EntireSite","മുഴുവന്‍ സൈറ്റും"
