"location","source","target"
"","countryoptions.ClickHereToSelectTheCityFromAList","Нажмите здесь, чтобы выбрать город из списка"
"","countryoptions.Country","Страна:"
"","countryoptions.County","Страна"
"","countryoptions.departamentSelect","Самые крупные округа - "
"","countryoptions.departmentSelect","Most important department of "
"","countryoptions.Distance","Расстояние"
"","countryoptions.Emirate","Эмират"
"","countryoptions.emirateSelect","Самый крупные эмираты - "
"","countryoptions.EnterCity","Введите город"
"","countryoptions.EnterCityOrZipCode","Введите город или индекс"
"","countryoptions.EntireCountry","Вся страна"
"","countryoptions.Exact","Точное соответствие"
"","countryoptions.example","пример"
"","countryoptions.FastAndEasyAccess","Fast and Easy Access"
"","countryoptions.Home_BrowseMoreRegions","Еще"
"","countryoptions.Home_SelectCanton","Выберите округ"
"","countryoptions.Home_SelectCity","Выберите город"
"","countryoptions.Home_SelectDepartment","Выберите область"
"","countryoptions.Home_SelectEmirate","Выберите эмират"
"","countryoptions.Home_SelectProvince","Выберите провинцию"
"","countryoptions.Home_SelectRegion","Выберите регион"
"","countryoptions.Home_SelectState","Выберите штат"
"","countryoptions.ListingLanguage","Язык объявлений"
"","countryoptions.LookForAdsInYourRegionBySelectingItOnTheMap","Просмотрите объявления в Вашем регионе, выбрав его на карте"
"","countryoptions.Municipality","Муниципалитет"
"","countryoptions.NoCities","Извините, но у нас нет городов в этом разделе"
"","countryoptions.NoCountries","Извините, но у нас нет стран в этом разделе"
"","countryoptions.Ok","OК"
"","countryoptions.Or","Или выберите город"
"","countryoptions.OrSelectACity","Или выберите город"
"","countryoptions.OrSelectARegion","Выберите регион"
"","countryoptions.OtherCities","Другие города"
"","countryoptions.OtherCitiesInRegion","Другие города - <<REGION>>"
"","countryoptions.OtherProvinces","Другие области"
"","countryoptions.OtherRegions","Другие регионы"
"","countryoptions.OtherStates","Другие штаты"
"","countryoptions.PleaseChooseYourCity","Выберите ваш город"
"","countryoptions.PleaseChooseYourCounty","Выберите свою страну"
"","countryoptions.PleaseChooseYourPrefecture","Выберите свою префектуру"
"","countryoptions.PleaseEnterYourZipCode","Пожалуйста, введите ваш индекс"
"","countryoptions.PleaseSelectACity","Пожалуйста, выберите город"
"","countryoptions.PleaseSelectACountry","Выберите страну"
"","countryoptions.PostAdd","Разместить объявление"
"","countryoptions.Prefecture","Префектура"
"","countryoptions.ProvinceRegion","Провинция/Регион"
"","countryoptions.provinceSelect","Самые крупные провинции - "
"","countryoptions.Region","Регион"
"","countryoptions.regionCantonSelect","Самые крупные округа - "
"","countryoptions.regionSelect","Самые крупные регионы - "
"","countryoptions.SelectACanton","Выберите округ"
"","countryoptions.SelectACity","Выберите город"
"","countryoptions.SelectACityInRegion","Выберите город в области: <<REGION>>"
"","countryoptions.SelectACounty","Select a County"
"","countryoptions.SelectADelegation","Select a delegation"
"","countryoptions.SelectADepartment","Выберите область"
"","countryoptions.SelectANeighborhood","Выберите станцию метро или название района"
"","countryoptions.SelectAnEmirate","Выберите эмират"
"","countryoptions.SelectAPrefecture","Select a Prefecture"
"","countryoptions.SelectAProvince","Выберите провинцию"
"","countryoptions.SelectARegion","Выберите регион"
"","countryoptions.SelectAState","Выберите штат"
"","countryoptions.SelectCanton","Выберите округ"
"","countryoptions.SelectCityState","Выберите Город/Регион"
"","countryoptions.SelectCountry","Выберите страну"
"","countryoptions.SelectCounty","Выберите страну"
"","countryoptions.SelectDepartament","Выберите округ"
"","countryoptions.SelectDepartment","Select Department"
"","countryoptions.SelectedRegion","Выбранный регион"
"","countryoptions.SelectOnTheMap","Выберите на карте"
"","countryoptions.SelectPrefecture","Выберите префектуру"
"","countryoptions.SelectProvince","Выберите провинцию"
"","countryoptions.SelectRegion","Выберите регион"
"","countryoptions.SelectState","Выберите штат"
"","countryoptions.SendBrandBySmsToTheNumber","Send <<BRAND>> by SMS to the number 21616"
"","countryoptions.Send_OLX_to_number_3000","Отправьте <<BLACKSTRONG>><<BRAND>><</BLACKSTRONG>> на номер <<BLACKSTRONG>>3000<</BLACKSTRONG>>"
"","countryoptions.SiteLanguage","Язык сайта"
"","countryoptions.State","Выберите регион"
"","countryoptions.stateSelect","Выберите область - "
"","countryoptions.TheCityYouSelectedIsPresentInSeveralStatesPleaseSelectTheStateYourCityIsLocated","Город, который Вы выбрали, есть в нескольких регионах. Укажите регион, который Вас интересует:"
"","countryoptions.Town","Город"
"","countryoptions.Wait","Подождите..."
"","countryoptions.ZipCodeOrCity","Индекс или город"
"","defaultfooter.About OLX","О нас"
"","defaultfooter.ADS_REGION","Объявления (<<REGION>>)"
"","defaultfooter.AdvancedSearch","Расширенный поиск"
"","defaultfooter.AllListings","Все объявления"
"","defaultfooter.AllStates","Все города"
"","defaultfooter.Back","Назад"
"","defaultfooter.BrandFreeClassifieds","Бесплатные объявления"
"","defaultfooter.BrowseAds","Просмотр объявлений"
"","defaultfooter.change","изменить"
"","defaultfooter.classifiedGratuitous","бесплатные объявления"
"","defaultfooter.ClassifiedsAndMuchMore","Бесплатные объявления и многое другое!"
"","defaultfooter.ClassifiedsHelp","Бесплатные объявления - помощь"
"","defaultfooter.ClassifiedsHome","Бесплатные объявления - главная страница"
"","defaultfooter.Click","нажмите здесь"
"","defaultfooter.ClickHere","Нажмите здесь"
"","defaultfooter.Distance","Расстояние"
"","defaultfooter.Exact","Точное соответствие"
"","defaultfooter.FreeSite","Бесплатные объявления"
"","defaultfooter.GoHome","На главную страницу"
"","defaultfooter.Hello","Здравствуйте, "
"","defaultfooter.Hello!","Здравствуйте! Вы можете "
"","defaultfooter.Help","Помощь"
"","defaultfooter.HelpUs","Новое: На <<BRAND>> вы теперь можете добавлять видеоролики к объявлениям!"
"","defaultfooter.Home","Главная"
"","defaultfooter.IntellectualPropertyProtectionServices","Услуги по защите интеллектуальной собственности"
"","defaultfooter.ItemDetail","Подробности объявления"
"","defaultfooter.ListingLanguage","Язык объявлений"
"","defaultfooter.Location","Местоположение:"
"","defaultfooter.miles","км"
"","defaultfooter.MOBILE","Мобильный OLX"
"","defaultfooter.My OLX","Мой OLX"
"","defaultfooter.MyAskHT.com","My askHT.com"
"","defaultfooter.Not_You?","не вы"
"","defaultfooter.OLX","<<BRAND>>"
"","defaultfooter.OLX Official Time","Официальное время <<BRAND>>"
"","defaultfooter.Optional","Необязательное поле"
"","defaultfooter.Or","или"
"","defaultfooter.PopularSearches","Популярные разделы"
"","defaultfooter.Post","Разместить объявление"
"","defaultfooter.PublishFreeAd","Добавить бесплатное объявление"
"","defaultfooter.Region","Регион"
"","defaultfooter.Register","зарегистрироваться"
"","defaultfooter.Register2","зарегистрироваться"
"","defaultfooter.Search","Поиск"
"","defaultfooter.SelectCityState","Выберите Город/Регион"
"","defaultfooter.SelectCountry","Выберите страну"
"","defaultfooter.Selected_Region","Выбранный регион"
"","defaultfooter.Sign_In","войти"
"","defaultfooter.Sign_In2","войти"
"","defaultfooter.SiteLanguage","Язык объявлений:"
"","defaultfooter.sitesAssociate","Другие сайты OLX:"
"","defaultfooter.State","Штат"
"","defaultfooter.Terms of use","Условия использования"
"","defaultfooter.TheWeb","Интернет"
"","defaultfooter.VoteUrl","/index.php?a=1&newpost=1"
"","defaultfooter.Welcome","Добро пожаловать"
"","defaultheader2.AllListings","Все объявления"
"","defaultheader2.Click","нажмите здесь"
"","defaultheader2.FreeSite","Бесплатные объявления - <AREA> "
"","defaultheader2.Hello","Здравствуйте, "
"","defaultheader2.Help","Помощь"
"","defaultheader2.Home","Главная"
"","defaultheader2.My OLX","Мой OLX"
"","defaultheader2.Not_You?","не вы"
"","defaultheader2.OLX","<<BRAND>>"
"","defaultheader2.Or"," | "
"","defaultheader2.Post","Добавить объявление"
"","defaultheader2.PublishFreeAd","Дать объявление"
"","defaultheader2.Register","зарегистрируйтесь"
"","defaultheader2.Search","Поиск"
"","defaultheader2.TheWeb","Интернет"
"","defaultheader2.Welcome","Добро пожаловать"
"","defaultheader.'PublishFreeAd'","Здравствуйте"
"","defaultheader.AdvancedSearch","Расширенный поиск"
"","defaultheader.AllListings","Все объявления"
"","defaultheader.Apr","Апр"
"","defaultheader.April","Апрель"
"","defaultheader.Aug","Авг"
"","defaultheader.August","Август"
"","defaultheader.BackToBrandHomePage","Вернуться на главную страницу <<BRAND>>"
"","defaultheader.BookAnOnlineAd","Book an online AD"
"","defaultheader.BrandChannel","Канал <<BRAND>>"
"","defaultheader.BrandFullVersion","Полная версия <<BRAND>>"
"","defaultheader.BrandNowSupportsVideosPostNow","Новое: На <<BRAND>> Вы теперь можете добавлять видеоролики к объявлениям!"
"","defaultheader.BrowseAds","Просмотр объявлений"
"","defaultheader.Categories","Категории <<BRAND>>"
"","defaultheader.change","Изменить"
"","defaultheader.Cities","Города"
"","defaultheader.ClassifiedsAndMuchMore","Бесплатные объявления и многое другое!"
"","defaultheader.ClassifiedsHelp","Бесплатные объявления - помощь"
"","defaultheader.ClassifiedsHome","Бесплатные объявления - главная страница"
"","defaultheader.Click","нажмите здесь"
"","defaultheader.ClickHere","Нажмите здесь"
"","defaultheader.CloseToYou","<<BRAND>>рядом с Вами"
"","defaultheader.Dec","Дек"
"","defaultheader.December","Декабрь"
"","defaultheader.Distance","Расстояние"
"","defaultheader.DragThisIconLogoBrandToYourWindowsTaskbarToPin","Перетащите этот значок <<LOGO_IMAGE>> на панель задач Windows для закрепления."
"","defaultheader.Exact","Точное соответствие"
"","defaultheader.ExperienceBrandAsPinnedSite","Используйте <<BRAND>> в качестве закрепленного сайта!"
"","defaultheader.Features","Особенности <<BRAND>>"
"","defaultheader.Feb","Фев"
"","defaultheader.February","Февраль"
"","defaultheader.FollowUsOnNetwork","Следите за нашими новостями на <<NETWORK>>"
"","defaultheader.FreeSite","Бесплатные объявления - <AREA>"
"","defaultheader.Fri","Пт"
"","defaultheader.Friday","Пятница"
"","defaultheader.FriendName1AndFriendName2AreUsingBrand","<<friendName1>> и <<friendName2>> используют <<BRAND>>"
"","defaultheader.FriendName1FriendName2AndFriendsTotalMoreAreUsingBrand","<<friendName1>>, <<friendName2>> и еще <<friendsTotal>> друзей используют <<BRAND>>"
"","defaultheader.FriendName1IsUsingBrand","<<friendName1>> использует <<BRAND>>"
"","defaultheader.FriendsTotalUsingBrand","<<friendName1>>, <<friendName2>> и еще <<friendsTotal>> друзей используют <<BRAND>>"
"","defaultheader.Hello","Здравствуйте, "
"","defaultheader.Help","Помощь"
"","defaultheader.HelpUs","Новое: На <<BRAND>> вы теперь можете добавлять видеоролики к объявлениям!"
"","defaultheader.Home","Главная"
"","defaultheader.ItemDetail","Подробности объявления"
"","defaultheader.Jan","Янв"
"","defaultheader.January","Январь"
"","defaultheader.Jul","Июл"
"","defaultheader.July","Июль"
"","defaultheader.Jun","Июн"
"","defaultheader.June","Июнь"
"","defaultheader.JustOneStep","Всего 1 шаг!"
"","defaultheader.ListingLanguage","Язык объявлений"
"","defaultheader.Location","Местонахождение"
"","defaultheader.M","м "
"","defaultheader.Mar","Мар"
"","defaultheader.March","Март"
"","defaultheader.May","Май"
"","defaultheader.miles","миль"
"","defaultheader.Minutes","мин."
"","defaultheader.MOBILE","MOBILE"
"","defaultheader.Modify","Изменить"
"","defaultheader.Mon","Пн"
"","defaultheader.Monday","Понедельник"
"","defaultheader.My OLX","Мой OLX"
"","defaultheader.MyAdsOnBrand","Мои объявления на <<BRAND>>"
"","defaultheader.MyClassifieds","Мои объявления"
"","defaultheader.NeverAskAgain","Никогда больше не спрашивать"
"","defaultheader.NewListings","Новые объявления"
"","defaultheader.Not_You?","не вы"
"","defaultheader.Nov","Ноя"
"","defaultheader.November","Ноябрь"
"","defaultheader.Oct","Окт"
"","defaultheader.October","Октябрь"
"","defaultheader.OLX","<<BRAND>>"
"","defaultheader.Optional","необязательно"
"","defaultheader.Or"," | "
"","defaultheader.PlaceAdFree","Разместите объявление БЕСПЛАТНО"
"","defaultheader.PlaceAnAd","Разместите объявление"
"","defaultheader.PlaceFreeAd","Разместите бесплатное объявление"
"","defaultheader.PopularSearches","Популярные разделы"
"","defaultheader.Post","Разместить объявление"
"","defaultheader.PostAdFree","Опубликуйте объявление БЕСПЛАТНО"
"","defaultheader.PostAFreeAd","Дать объявление"
"","defaultheader.PostAFreeClassifiedAd","Разместить объявление"
"","defaultheader.PostAnAd","Опубликуйте объявление"
"","defaultheader.PostPicturesButton","Разместите фото"
"","defaultheader.PublishFreeAd","Разместить объявление"
"","defaultheader.Region","Регион"
"","defaultheader.Register","Зарегистрироваться"
"","defaultheader.Register2","Зарегистрироваться"
"","defaultheader.Sat","Сб"
"","defaultheader.Saturday","Суббота"
"","defaultheader.Search","Поиск"
"","defaultheader.Seconds","сек."
"","defaultheader.SelectCityState","Выберите Город/Регион"
"","defaultheader.SelectCountry","Выберите страну"
"","defaultheader.Selected_Region","Выбранный регион"
"","defaultheader.Sep","Сен"
"","defaultheader.September","Сентябрь"
"","defaultheader.SiteLanguage","Язык объявлений:"
"","defaultheader.State","Штат"
"","defaultheader.StayConnected","Оставайтесь на связи"
"","defaultheader.Sun","Вс"
"","defaultheader.Sunday","Воскресенье"
"","defaultheader.TellUsYourOpinionAnswerTheSurvey","Примите участие в опросе и поделитесь своим мнением!"
"","defaultheader.TheWeb","Интернет"
"","defaultheader.Thu","Чт"
"","defaultheader.Thursday","Четверг"
"","defaultheader.Tue","Вт"
"","defaultheader.Tuesday","Вторник"
"","defaultheader.UsefulInformation","Полезная информация"
"","defaultheader.UserNameHasPublishedThis","Это объявление опубликовал <<USERNAME>>"
"","defaultheader.VoteUrl","/index.php?a=1&newpost=1"
"","defaultheader.Wed","Ср"
"","defaultheader.Wednesday","Среда"
"","defaultheader.Welcome","Добро пожаловать!"
"","defaultheader.WhatAreYouLookingFor","Что Вы ищете?"
"","defaultheader.WhatWouldYouLikeToDoNext","Что бы Вы хотели сделать дальше?"
"","defaultheader.WhereBuyersMeetSellers","Место встречи продавцов и покупателей"
"","defaultheader.YouCanPostWithoutHavingAnAccountItIsFastAndFree","Вы можете добавлять объявления без регистрации. Если Вам нужно добавить только одно объявление, то это будет намного быстрее!"
"","defaultheader.YourFriendsAdsOnBrand","Объявления Ваших друзей на <<BRAND>>"
"","defaultheader.YourLastVisitedAds","Объявления, которые вы недавно просматривали"
"","defaulthtmlhead.2CharactersMinimum","Минимум 2 символа"
"","defaulthtmlhead.Add a comment","Добавить комментарий"
"","defaulthtmlhead.AreYouFromCountry","Вы из страны <country>?"
"","defaulthtmlhead.BidError","<<BRAND>> - Добавление ставки"
"","defaulthtmlhead.BrandBehindTheScenes","Съемка ролика <<BRAND>>:"
"","defaulthtmlhead.BrowseBrand","обзор <<BRAND>>"
"","defaulthtmlhead.BuyerInformation","Информация о покупателе"
"","defaulthtmlhead.CheckOurYoutubeChannel","Загляните на наш канал в <<YOUTUBE>>"
"","defaulthtmlhead.CheckOutOurNewTvAd","Посмотрите наш рекламный ролик!"
"","defaulthtmlhead.CookiesHelp","<<BRAND>> - Что такое Cookies"
"","defaulthtmlhead.Description1","Онлайн обмен"
"","defaulthtmlhead.Description2"," -  бесплатные объявления - работа, недвижимость, услуги, общество. Добавьте свое бесплатное объявление."
"","defaulthtmlhead.Disclaimer","Отказ от ответственности"
"","defaulthtmlhead.EntireSite","Весь сайт"
"","defaulthtmlhead.EverythingHasAValueOn_HomePage","Everything has a value on <<LINK_HOME_PAGE>>, sell it now!"
"","defaulthtmlhead.FindAdsInRealEstateForSaleJobsVehiclesAndMoreNextToYourLocation","Найти объявления о недвижимости, продаже, работе, транспорте и многом другом рядом с вами."
"","defaulthtmlhead.FindOutWhoYouAreAt_HomePage","Узнайте кто вы на <<LINK_HOME_PAGE>>"
"","defaulthtmlhead.FlagItem","Пожаловаться на объявление"
"","defaulthtmlhead.FreeClassifiedsInArea","Бесплатные объявления - <AREA>"
"","defaulthtmlhead.GeneralDescription","<AREA> - объявления, аукционы.  Автомобили, работа, недвижимость, услуги, события. Добавьте свое объявление - это бесплатно."
"","defaulthtmlhead.GeneralKeywords","<AREA>, доска объявлений, бесплатные объявления, работа, продажа, недвижимость, услуги, общество, события"
"","defaulthtmlhead.GoBackToThePreviousPage","Вернуться на предыдущую страницу"
"","defaulthtmlhead.HaveYouSeenThis","Вы это видели?"
"","defaulthtmlhead.HelloUsername","Здравствуйте, <<USERNAME>>"
"","defaulthtmlhead.HomeSpecialTitle","Le site de petites annonces et d'enchères 100% gratuit ! : Voitures, Immobilier, Rencontres , Emploi..."
"","defaulthtmlhead.HomeTitle","<AREA>. Работа, продажа, недвижимость, автомобили, знакомства, аукционы"
"","defaulthtmlhead.InEveryBuyerLivesSeller","В каждом покупателе живет продавец"
"","defaulthtmlhead.Is"," "
"","defaulthtmlhead.Keywords",", бесплатные объявления, доска объявлений, аукционы, "
"","defaulthtmlhead.Last","Последняя"
"","defaulthtmlhead.LinkHomePage_TvAdCampaign","Рекламная ТВ-кампания <<LINK_HOME_PAGE>>."
"","defaulthtmlhead.ListingTitle","<CATEGORY> (<AREA>)"
"","defaulthtmlhead.ListingUnavailable","Это объявление недоступно"
"","defaulthtmlhead.LoginTitle","Добро пожаловать на <<BRAND>> !"
"","defaulthtmlhead.MakeSureTheWebAddressYouEnteredIsCorrect","Убедитесь в правильности введенного веб-адреса "
"","defaulthtmlhead.MoreResults","Далее"
"","defaulthtmlhead.My Bids","Мои ставки"
"","defaulthtmlhead.My Favorites","Мое избранное"
"","defaulthtmlhead.My Listings","Мои объявления"
"","defaulthtmlhead.My Messages","Мои сообщения"
"","defaulthtmlhead.MyBidsTitle","Мои объявления"
"","defaulthtmlhead.MyFavoritesTitle","Мои объявления"
"","defaulthtmlhead.MyListingTitle","Мои объявления"
"","defaulthtmlhead.MyOlxTitle","Мой OLX"
"","defaulthtmlhead.MyOLX_EditTitle","Редактирование объявления - <<ITEM>>"
"","defaulthtmlhead.MyOLX_RenewTitle","Обновление объявления - <<ITEM>>"
"","defaulthtmlhead.NewUserRegistration","<<BRAND>> - Регистрация нового пользователя"
"","defaulthtmlhead.OtherRelatedSites","Другие сайты OLX:"
"","defaulthtmlhead.Personal Info","Личные данные"
"","defaulthtmlhead.PersonalInformationTitle","Личная информация"
"","defaulthtmlhead.PleaseTryAgainLaterAndGoToTheHomePage","Пожалуйста, повторите попытку позднее. Возможно, Вы найдете то, что Вам нужно, вернувшись на <<LINK_HOME_PAGE>>. Приносим свои извинения за причиненные неудобства."
"","defaulthtmlhead.PleaseTryOneOfTheFollowingOptions","Попробуйте один из следующих вариантов:"
"","defaulthtmlhead.Post","Разместить объявление"
"","defaulthtmlhead.PostAnotherAd","Разместить другое объявление"
"","defaulthtmlhead.Read comments","Комментарии"
"","defaulthtmlhead.Region","Регион"
"","defaulthtmlhead.RegisterError","<<BRAND>> - Ошибка при регистрации"
"","defaulthtmlhead.Remove","Удалить"
"","defaulthtmlhead.SearchTitle","Бесплатные объявления - <<BRAND>>.ru"
"","defaulthtmlhead.SelectRegion","Выберите регион"
"","defaulthtmlhead.SellerInformation","Информация о продавце"
"","defaulthtmlhead.SexualWarning","<<BRAND>> - Предупреждение"
"","defaulthtmlhead.ShareThisVideo","Поделиться с друзьями"
"","defaulthtmlhead.SorryThePageYouAreLookingForIsNotAvailable","Извините, но страница, которую Вы ищете, недоступна."
"","defaulthtmlhead.StayOnTheBrandCountryNameSite","Оставайтесь на сайте <<BRAND>> <<COUNTRY_NAME>>"
"","defaulthtmlhead.TakeALookToTheFirstTvAdCampaignofBrand","Взгляните на первую рекламную ТВ-кампанию сайта объявлений <<BRAND>>, где продавцы встречаются с покупателями."
"","defaulthtmlhead.TakeMeToBrandCountry_Homepage","Открыть <<BRAND>> <country> (<<LINK_HOME_PAGE>>)"
"","defaulthtmlhead.ThisFeatureIsCurrentlyUnderMaintenance","Ой! Эта функция пока недоступна."
"","defaulthtmlhead.TryToAccessThePageDirectlyFromTheBrandHomePage","Попробуйте зайти на страницу напрямую с <<BRAND>> <<LINK_HOME_PAGE>>главной страницы<</LINK_HOME_PAGE>>."
"","defaulthtmlhead.TvAd_Title","Иногда следует просто отпустить"
"","defaulthtmlhead.UserNameAdsOnBrand","Объявления пользователя <<USER_NAME>> на <<BRAND>>"
"","defaulthtmlhead.UserNameFreeClassifieds","Бесплатные объявления пользователя <<USER_NAME>>"
"","defaulthtmlhead.VideoUploadTitle","Загрузка видео"
"","defaulthtmlhead.WeHaveNumberAds","Количество наших объявлений достигло <<NUMBER>>!"
"","defaulthtmlhead.WeRealizedThatYouAreVisitingBrandCountryNameSiteFromCountry","Мы определили, что Вы посещаете сайт <<BRAND>> <<COUNTRY_NAME>> (<<LINK_HOME_PAGE>>)"
"","defaulthtmlhead.WhatDoYouWantToDoNow","Что Вы хотите сделать сейчас?"
"","defaulthtmlhead.WhichSiteDoYouWantToGoTo","Какой сайт следует открыть"
"","itemslisting.ActivationPending","Ожидание активации"
"","itemslisting.AdLink","Ваша реклама на сайте"
"","itemslisting.AdRemoved","Объявление удалено"
"","itemslisting.AdsIn","Язык объявлений"
"","itemslisting.AdSponsored","Реклама"
"","itemslisting.AdUpTo20TimesMoreVisible","Видимость вашей рекламы увеличится многократно – до 20 раз!"
"","itemslisting.AdUrl","https://adwords.google.com/select/OnsiteSignupLandingPage?client=pub-6663783282485898&referringUrl=http://"
"","itemslisting.AdvertiseOnThisSite","Ваша реклама на сайте"
"","itemslisting.AdWillBeAvailable3To6Hours","Поздравляем! Ваше объявление появится на OLX через 3-6 часов."
"","itemslisting.All","Все"
"","itemslisting.AllItems","Все объявления"
"","itemslisting.ALL_ADS","Бесплатные объявления"
"","itemslisting.AlreadyHaveAccount","Если у вас уже есть учетная запись <<BRAND>>, просто войдите в систему и следите за процессом."
"","itemslisting.Apply","Применить"
"","itemslisting.AttendedTo","Получил образование: <<EDUCATION>>"
"","itemslisting.AttendedToAnd","Обучался в <<EDUCATION>> и <<EDUCATION_>>"
"","itemslisting.Auctions","Аукционы"
"","itemslisting.BestMatch","Релевантность"
"","itemslisting.bid","ставка"
"","itemslisting.Bids","Ставки"
"","itemslisting.BidsCount","%d %s"
"","itemslisting.BuyItNow","Купить сейчас"
"","itemslisting.Category","Рубрика:"
"","itemslisting.CATEGORY_REGION","<<CATEGORY>> - <<REGION>>"
"","itemslisting.CATEGORY_REGION_CITY","<<CATEGORY>> - <<REGION>>"
"","itemslisting.Classified","Объявление"
"","itemslisting.Classifieds","Объявления"
"","itemslisting.ClearAll","Очистить все"
"","itemslisting.ClickOnPostFreeButton","Нажмите на кнопку «Разместить бесплатное тематическое объявление»."
"","itemslisting.ContactCustomerCare","Свяжитесь со службой поддержки клиентов"
"","itemslisting.ContactSeller","Написать продавцу"
"","itemslisting.D","д "
"","itemslisting.DatePosted","Дата публикации"
"","itemslisting.days","д "
"","itemslisting.Ending","Завершается %s"
"","itemslisting.EndingSoonest","Дата: сначала старые"
"","itemslisting.EventDate","Дата события"
"","itemslisting.FastRegistration","Сразу после завершения этого быстрого и простого процесса регистрации вы сможете размещать публикации."
"","itemslisting.FeatureOnlinePayment","Выделите ваше объявление при помощи онлайн-платежа."
"","itemslisting.FeatureViaSMS","Выделите ваше объявление при помощи СМС."
"","itemslisting.FeatureYourAd","Выделить ваше объявление"
"","itemslisting.FeatureYourAdNow","Если вы выделяете свое объявление, оно будет размещено над обычными объявлениями, а также помещено на видном месте на домашней странице."
"","itemslisting.FreeClassifieds","Бесплатные объявления"
"","itemslisting.HighestFirst","Цена: сначала самая высокая"
"","itemslisting.HighestPriceFirst","Цена: сначала самая высокая"
"","itemslisting.hours","ч "
"","itemslisting.IfYouDontHaveAccount","Если у вас нет учетной записи и вы пока не хотите регистрироваться, просто выберите категорию, и вы сможете разместить свое тематическое объявление. Вы также можете зарегистрировать учетную запись <<BRAND>>, предоставив нам свою основную контактную информацию. Вам будет предложено загрузить в систему фотографии, ввести заголовок, а также описание своего объявления."
"","itemslisting.Individuals","Частные"
"","itemslisting.Less","Меньше"
"","itemslisting.ListedInCategory","Опубликовано в рубрике"
"","itemslisting.ListingsBy","Объявления по"
"","itemslisting.LowestFirst","Цена: сначала самая низкая"
"","itemslisting.LowestPriceFirst","Цена: сначала самая низкая"
"","itemslisting.minutes","м "
"","itemslisting.More","Больше"
"","itemslisting.NavigatorByAdType","по типу объявления"
"","itemslisting.NavigatorByCategory","Рубрика"
"","itemslisting.NavigatorByLanguage","Язык объявлений"
"","itemslisting.NavigatorByLocation","Местонахождение"
"","itemslisting.NavigatorBySellerType","Тип продавца"
"","itemslisting.NavigatorBySubCategory","Подрубрики в рубрике %s"
"","itemslisting.NavigatorByType","Тип объявления"
"","itemslisting.NewAdAddress","Адрес объявления"
"","itemslisting.NewAdDetails","Размещение публикаций на OLX является бесплатным."
"","itemslisting.NewAdTitle","Заголовок объявления"
"","itemslisting.NewContactName","Контактное лицо"
"","itemslisting.NewDescribeAd","Опишите уникальные черты вашего объявления"
"","itemslisting.NewEmailAdvertiser","Отправить рекламодателю письмо по эл.почте"
"","itemslisting.NewlyListed","Время: сначала новые"
"","itemslisting.NewPleaseSelect","Пожалуйста, выберите"
"","itemslisting.NewSelect","Выберите"
"","itemslisting.NewShareThisAd","Поделиться этим объявлением"
"","itemslisting.Next","Следующая"
"","itemslisting.NoBids","Еще не сделано ни одной ставки"
"","itemslisting.NoReserve","No Reserve"
"","itemslisting.NoResults","Извините, но в это рубрике еще нет объявлений"
"","itemslisting.NotNegotiable","Без торга"
"","itemslisting.Of","из"
"","itemslisting.Page","Страницы"
