"location","source","target"
"","defaultheader.SelectCountry","Land wählen"
"","defaultheader.Selected_Region","Ort"
"","defaultheader.Sep","Sep"
"","defaultheader.September","September"
"","defaultheader.SiteLanguage","Kleinanzeigen auf:"
"","defaultheader.State","Bundesland"
"","defaultheader.StayConnected","Bleiben Sie in Verbindung"
"","defaultheader.Sun","So"
"","defaultheader.Sunday","Sonntag"
"","defaultheader.TellUsYourOpinionAnswerTheSurvey","Sagen Sie uns Ihre Meinung, nehmen Sie an der Befragung teil!"
"","defaultheader.TheWeb","Das Web"
"","defaultheader.Thu","Do"
"","defaultheader.Thursday","Donnerstag"
"","defaultheader.Tue","Di"
"","defaultheader.Tuesday","Dienstag"
"","defaultheader.UsefulInformation","Nützliche Informationen"
"","defaultheader.UserNameHasPublishedThis","<<USERNAME>> hat diese Annonce veröffentlicht"
"","defaultheader.VoteUrl","/index.php?a=1&newpost=1"
"","defaultheader.Wed","Mi"
"","defaultheader.Wednesday","Mittwoch"
"","defaultheader.Welcome","Willkommen"
"","defaultheader.WhatAreYouLookingFor","Wonach suchen Sie?"
"","defaultheader.WhatWouldYouLikeToDoNext","Was wollen Sie als nächstes tun?"
"","defaultheader.WhereBuyersMeetSellers","hier treffen sich Käufer und Verkäufer"
"","defaultheader.YouCanPostWithoutHavingAnAccountItIsFastAndFree","Sie können auch ohne ein Benutzerkonto Kleinanzeigen schalten. Schnell und kostenlos!"
"","defaultheader.YourFriendsAdsOnBrand","Die Annoncen Ihrer Freunde auf <<BRAND>>"
"","defaultheader.YourLastVisitedAds","Zuletzt angesehene Annoncen"
"","defaulthtmlhead.2CharactersMinimum","2 Zeichen minimum"
"","defaulthtmlhead.Add a comment","Kommentar hinzufügen"
"","defaulthtmlhead.AreYouFromCountry","Kommen Sie aus <country>?"
"","defaulthtmlhead.BidError","<<BRAND>> - Angebot unterbreiten"
"","defaulthtmlhead.BrandBehindTheScenes","Hinter den Kulissen von <<BRAND>> :"
"","defaulthtmlhead.BrowseBrand","Durchsuchen <<BRAND>>"
"","defaulthtmlhead.BuyerInformation","Informationen zum Käufer"
"","defaulthtmlhead.CheckOurYoutubeChannel","Werfen Sie einen Blick auf unseren Kanal auf  <<YOUTUBE>>"
"","defaulthtmlhead.CheckOutOurNewTvAd","Schauen Sie sich unseren neuen Werbespot an!"
"","defaulthtmlhead.CookiesHelp","<<BRAND>> - Hilfe mit Cookies"
"","defaulthtmlhead.Description1","Online Exchange"
"","defaulthtmlhead.Description2","bietet lokale Kleinanzeigen für Jobangebote, Auktionen, Artikel zum Verkauf, Immobilien, Dienstleistungen, Gesellschaft und Veranstaltungen - Schalten Sie Ihre kostenlose Kleinanzeige."
"","defaulthtmlhead.Disclaimer","Haftungsausschluss"
"","defaulthtmlhead.EntireSite","Gesamte Site"
"","defaulthtmlhead.EverythingHasAValueOn_HomePage","Everything has a value on <<LINK_HOME_PAGE>>, sell it now!"
"","defaulthtmlhead.FindAdsInRealEstateForSaleJobsVehiclesAndMoreNextToYourLocation","Immobilien, Schnäppchen, Jobangebote, Fahrzeuge und mehr ganz in Ihrer Nähe."
"","defaulthtmlhead.FindOutWhoYouAreAt_HomePage","Finden Sie auf <<LINK_HOME_PAGE>> heraus, wer Sie sind"
"","defaulthtmlhead.FlagItem","Artikel kennzeichnen"
"","defaulthtmlhead.FreeClassifiedsInArea","Kostenlose Kleinanzeigen in <AREA>"
"","defaulthtmlhead.GeneralDescription","<AREA> bietet lokale Kleinanzeigen für Jobangebote, Artikel zum Verkauf, Immobilien, Dienstleistungen, Gesellschaft und Veranstaltungen - Schalten Sie Ihre kostenlose Kleinanzeige."
"","defaulthtmlhead.GeneralKeywords","<AREA>, Kleinanzeigen, Anzeigen, Jobangebote, Artikel zum Verkauf, Immobilien, Dienstleistungen, Gesellschaft, Veranstaltungen"
"","defaulthtmlhead.GoBackToThePreviousPage","Zurück zur vorherigen Seite."
"","defaulthtmlhead.HaveYouSeenThis","Haben Sie das schon gesehen?"
"","defaulthtmlhead.HelloUsername","Hallo, <<USERNAME>>"
"","defaulthtmlhead.HomeSpecialTitle","Kostenlose Kleinanzeigen für Autos, Immobilien, Dienstleistungen, Jobangebote..."
"","defaulthtmlhead.HomeTitle","<AREA> Kostenlose Kleinanzeigen für Jobangebote, Artikel zum Verkauf, Immobilien, Dienstleistungen, Gesellschaft und Veranstaltungen"
"","defaulthtmlhead.InEveryBuyerLivesSeller","In jedem Käufer steckt auch ein Verkäufer"
"","defaulthtmlhead.Is","ist"
"","defaulthtmlhead.Keywords",", Anzeigen, Kleinanzeigen, Jobs, Auktionen, Artikel zum Verkauf, Immobilien, Dienstleistungen, Gesellschaft, Veranstaltungen"
"","defaulthtmlhead.Last","Letzte Seite"
"","defaulthtmlhead.LinkHomePage_TvAdCampaign","Die Fernsehwerbung von <<LINK_HOME_PAGE>>."
"","defaulthtmlhead.ListingTitle","<CATEGORY> <AREA>"
"","defaulthtmlhead.ListingUnavailable","Diese Kleinanzeige ist nicht verfügbar."
"","defaulthtmlhead.LoginTitle","Willkommen bei <<BRAND>> !"
"","defaulthtmlhead.MakeSureTheWebAddressYouEnteredIsCorrect","Achten Sie darauf, dass die von Ihnen eingegebene Webadresse richtig ist."
"","defaulthtmlhead.MoreResults","Mehr Ergebnisse"
"","defaulthtmlhead.My Bids","Meine Gebote"
"","defaulthtmlhead.My Favorites","Meine Favoriten"
"","defaulthtmlhead.My Listings","Meine Kleinanzeigen"
"","defaulthtmlhead.My Messages","Meine Nachrichten"
"","defaulthtmlhead.MyBidsTitle","Meine Kleinanzeigen"
"","defaulthtmlhead.MyFavoritesTitle","Meine Kleinanzeigen"
"","defaulthtmlhead.MyListingTitle","Meine Kleinanzeigen"
"","defaulthtmlhead.MyOlxTitle","Mein OLX"
"","defaulthtmlhead.MyOLX_EditTitle","Bearbeitung der Kleinanzeige - <<ITEM>>"
"","defaulthtmlhead.MyOLX_RenewTitle","Kleinanzeigen erneuern - <<ITEM>>"
"","defaulthtmlhead.NewUserRegistration","<<BRAND>> - Registrierung eines neuen Benutzers"
"","defaulthtmlhead.OtherRelatedSites","Ähnliche Webseiten:"
"","defaulthtmlhead.Personal Info","Persönliche Angaben"
"","defaulthtmlhead.PersonalInformationTitle","Persönliche Angaben"
"","defaulthtmlhead.PleaseTryAgainLaterAndGoToTheHomePage","Versuchen Sie es bitte später noch einmal. Vielleicht finden Sie, was Sie suchen, wenn Sie zu <<LINK_HOME_PAGE>> zurückkehren. Wir entschuldigen uns für die Unannehmlichkeiten."
"","defaulthtmlhead.PleaseTryOneOfTheFollowingOptions","Probieren Sie bitte eine der folgenden Möglichkeiten:"
"","defaulthtmlhead.Post","Kleinanzeige schalten"
"","defaulthtmlhead.PostAnotherAd","Eine weitere Annonce aufgeben"
"","defaulthtmlhead.Read comments","Kommentare"
"","defaulthtmlhead.Region","Region"
"","defaulthtmlhead.RegisterError","<<BRAND>> - Registrierungsfehler"
"","defaulthtmlhead.Remove","Entfernen"
"","defaulthtmlhead.SearchTitle","Kleinanzeigen | <<BRAND>>.com"
"","defaulthtmlhead.SelectRegion","Region wählen"
"","defaulthtmlhead.SellerInformation","Informationen zum Verkäufer"
"","defaulthtmlhead.SexualWarning","<<BRAND>> - Warnung & Verzichtserklärung"
"","defaulthtmlhead.ShareThisVideo","Das Video mit anderen teilen"
"","defaulthtmlhead.SorryThePageYouAreLookingForIsNotAvailable","Es tut uns leid, aber die Seite, die Sie suchen, ist nicht verfügbar. "
"","defaulthtmlhead.StayOnTheBrandCountryNameSite","Bleiben Sie auf  <<BRAND>> <<COUNTRY_NAME>>"
"","defaulthtmlhead.TakeALookToTheFirstTvAdCampaignofBrand","Werfen Sie einen Blick auf den ersten Fernsehwerbespot von <<BRAND>>, dem Internetportal für kostenlose Kleinanzeigen: Hier treffen sich Käufer und Verkäufer."
"","defaulthtmlhead.TakeMeToBrandCountry_Homepage","Ich möchte zu <<BRAND>> <country> (<<LINK_HOME_PAGE>>)"
"","defaulthtmlhead.ThisFeatureIsCurrentlyUnderMaintenance","Upps! Diese Funktion wird gerade überarbeitet."
"","defaulthtmlhead.TryToAccessThePageDirectlyFromTheBrandHomePage","Versuchen Sie bitte, direkt von der <<LINK_HOME_PAGE>><<BRAND>>-Homepage<</LINK_HOME_PAGE>> auf die Seite zuzugreifen. "
"","defaulthtmlhead.TvAd_Title","Manchmal muss man einfach loslassen"
"","defaulthtmlhead.UserNameAdsOnBrand","<<USER_NAME>> Annoncen auf <<BRAND>>"
"","defaulthtmlhead.UserNameFreeClassifieds","Kostenlose Kleinanzeigen von <<USER_NAME>>"
"","defaulthtmlhead.VideoUploadTitle","Video hochladen"
"","defaulthtmlhead.WeHaveNumberAds","Wir haben <<NUMBER>> Annoncen!"
"","defaulthtmlhead.WeRealizedThatYouAreVisitingBrandCountryNameSiteFromCountry","Sie besuchen <<BRAND>> <<COUNTRY_NAME>> (<<LINK_HOME_PAGE>>) von <country> aus."
"","defaulthtmlhead.WhatDoYouWantToDoNow","Was möchten Sie als nächstes tun?"
"","defaulthtmlhead.WhichSiteDoYouWantToGoTo","Wohin möchten Sie:"
"","itemslisting.ActivationPending","Aktivierung steht noch aus"
"","itemslisting.AdLink","Advertise on this site"
"","itemslisting.AdRemoved","Annonce entfernt"
"","itemslisting.AdsIn","Sprache wählen"
"","itemslisting.AdSponsored","Gesponserter Link"
"","itemslisting.AdUpTo20TimesMoreVisible","Erreichen Sie mit Ihrer Anzeige bis zu 20 mal mehr Interessenten."
"","itemslisting.AdUrl","https://adwords.google.com/select/OnsiteSignupLandingPage?client=pub-6663783282485898&referringUrl=http://"
"","itemslisting.AdvertiseOnThisSite","Advertise on this site"
"","itemslisting.AdWillBeAvailable3To6Hours","Glückwunsch! Ihre Annonce wird in 3 bis 6 Stunden auf OLX erscheinen."
"","itemslisting.All","Alle"
"","itemslisting.AllItems","Alle Einzelteile"
"","itemslisting.ALL_ADS","Kostenlose Kleinanzeigen."
"","itemslisting.AlreadyHaveAccount","Wenn Sie bereits ein Konto auf <<BRAND>> haben, melden Sie sich einfach an und folgen Sie den den Schritten."
"","itemslisting.Apply","Verwenden"
"","itemslisting.AttendedTo","Hat <<EDUCATION>> besucht."
"","itemslisting.AttendedToAnd","Hat <<EDUCATION>> und <<EDUCATION_>> besucht"
"","itemslisting.Auctions","Auktionen"
"","itemslisting.BestMatch","Suchbedeutung"
"","itemslisting.bid","Angebot"
"","itemslisting.Bids","Angebote"
"","itemslisting.BidsCount","%d %s so weit"
"","itemslisting.BuyItNow","Sofort Kaufen"
"","itemslisting.Category","Kategorie:"
"","itemslisting.CATEGORY_REGION","<<CATEGORY>> - <<REGION>>"
"","itemslisting.CATEGORY_REGION_CITY","<<CATEGORY>> - <<REGION>>"
"","itemslisting.Classified","Kleinanzeige"
"","itemslisting.Classifieds","Kleinanzeigen"
"","itemslisting.ClearAll","Alle löschen"
"","itemslisting.ClickOnPostFreeButton","Klicken Sie auf ""Eine kostenlose Anzeige schalten""."
"","itemslisting.ContactCustomerCare","Bitte setzen Sie sich mit dem Kundenservice in Verbindung"
"","itemslisting.ContactSeller","Verkäufer kontaktieren"
"","itemslisting.D","d "
"","itemslisting.DatePosted","Datum der Ver&#246;ffentlichung"
"","itemslisting.days","d "
"","itemslisting.Ending","Ende %s"
"","itemslisting.EndingSoonest","Zeit: bald endende Angebote zuerst"
"","itemslisting.EventDate","Anlassdatum"
"","itemslisting.FastRegistration","Sobald Sie den einfachen Registrierungsprozess hinter sich haben, können Sie sofort Ihre Anzeigen schalten."
