"location","source","target"
"","countryoptions.OrSelectARegion","O seleccionar una regió"
"","countryoptions.OtherCities","Altres ciutats"
"","countryoptions.OtherCitiesInRegion","Altres ciutats de <<REGION>>"
"","countryoptions.OtherProvinces","Altres províncies"
"","countryoptions.OtherRegions","Altres regions"
"","countryoptions.OtherStates","Altres estats"
"","countryoptions.PleaseChooseYourCity","Escolliu la vostra ciutat"
"","countryoptions.PleaseChooseYourCounty","Escull el teu país"
"","countryoptions.PleaseChooseYourPrefecture","Escull la teva província"
"","countryoptions.PleaseEnterYourZipCode","Introduïu el vostre codi postal"
"","countryoptions.PleaseSelectACity","Seleccioneu una Ciutat."
"","countryoptions.PleaseSelectACountry","Seleccioneu un país"
"","countryoptions.PostAdd","Publiqueu un anunci gratuït"
"","countryoptions.Prefecture","Província"
"","countryoptions.ProvinceRegion","Província/Regió"
"","countryoptions.provinceSelect","Províncies:"
"","countryoptions.Region","Ubicació"
"","countryoptions.regionCantonSelect","Condats:"
"","countryoptions.regionSelect","Regions:"
"","countryoptions.SelectACanton","Seleccioneu un condat"
"","countryoptions.SelectACity","Seleccioneu una ciutat"
"","countryoptions.SelectACityInRegion","Selecciona una ciutat de <<REGION>>"
"","countryoptions.SelectACounty","Select a County"
"","countryoptions.SelectADelegation","Select a delegation"
"","countryoptions.SelectADepartment","Seleccioneu un departament"
"","countryoptions.SelectANeighborhood","Selecciona un barri"
"","countryoptions.SelectAnEmirate","Seleccioneu un emirat"
"","countryoptions.SelectAPrefecture","Select a Prefecture"
"","countryoptions.SelectAProvince","Seleccioneu una província"
"","countryoptions.SelectARegion","Seleccioneu una regió"
"","countryoptions.SelectAState","Seleccioneu un estat"
"","countryoptions.SelectCanton","Seleccioneu regió"
"","countryoptions.SelectCityState","Seleccionar ciutat/estat"
"","countryoptions.SelectCountry","Seleccionar país"
"","countryoptions.SelectCounty","Selecciona la comarca"
"","countryoptions.SelectDepartament","Seleccionar departament"
"","countryoptions.SelectDepartment","Seleccionar Departament"
"","countryoptions.SelectedRegion","Regió seleccionada"
"","countryoptions.SelectOnTheMap","Selecciona al mapa"
"","countryoptions.SelectPrefecture","Selecciona la província"
"","countryoptions.SelectProvince","Seleccionar província"
"","countryoptions.SelectRegion","Seleccionar regió"
"","countryoptions.SelectState","Seleccionar estat"
"","countryoptions.SendBrandBySmsToTheNumber","Send <<BRAND>> by SMS to the number 21616"
"","countryoptions.Send_OLX_to_number_3000","Envia <<BLACKSTRONG>><<BRAND>><</BLACKSTRONG>> al número <<BLACKSTRONG>>3000<</BLACKSTRONG>>"
"","countryoptions.SiteLanguage","Idioma del lloc"
"","countryoptions.State","Seleccionar regió"
"","countryoptions.stateSelect","Seleccionar un estat:"
"","countryoptions.TheCityYouSelectedIsPresentInSeveralStatesPleaseSelectTheStateYourCityIsLocated","La ciutat seleccionada és present a diversos estats, seleccioneu l'estat al qual pertany la vostra ciutat:"
"","countryoptions.Town","Població"
"","countryoptions.Wait","Espereu..."
"","countryoptions.ZipCodeOrCity","Codi postal o ciutat"
"","defaultfooter.About OLX","Sobre <<BRAND>>"
"","defaultfooter.ADS_REGION","Anuncis a <<REGION>>"
"","defaultfooter.AdvancedSearch","Cerca avançada"
"","defaultfooter.AllListings","Totes les llistes"
"","defaultfooter.AllStates","Cerca ciutats"
"","defaultfooter.Back","Torna"
"","defaultfooter.BrandFreeClassifieds","Classificats 100% gratuïts"
"","defaultfooter.BrowseAds","Cerca anuncis"
"","defaultfooter.change","canvia"
"","defaultfooter.classifiedGratuitous","classificats gratuïts"
"","defaultfooter.ClassifiedsAndMuchMore","Classificats i molt més!"
"","defaultfooter.ClassifiedsHelp","Ajuda de classificats"
"","defaultfooter.ClassifiedsHome","Inici de classificats"
"","defaultfooter.Click","feu clic aquí"
"","defaultfooter.ClickHere","Feu clic aquí"
"","defaultfooter.Distance","Distància"
"","defaultfooter.Exact","Exacte"
"","defaultfooter.FreeSite","Classificats 100% gratuïts"
"","defaultfooter.GoHome","Vés a Inici"
"","defaultfooter.Hello","Hola, "
"","defaultfooter.Hello!","Hola!"
"","defaultfooter.Help","Ajuda"
"","defaultfooter.HelpUs","Nou: ara <<BRAND>> admet vídeos! Publiqueu ara!"
"","defaultfooter.Home","Inici"
"","defaultfooter.IntellectualPropertyProtectionServices","Serveis de Protecció de la Propietat Intel·lectual"
"","defaultfooter.ItemDetail","Detall de l'article"
"","defaultfooter.ListingLanguage","Anuncis a"
"","defaultfooter.Location","Ubicació:"
"","defaultfooter.miles","milles"
"","defaultfooter.MOBILE","MÒBIL"
"","defaultfooter.My OLX","El meu OLX"
"","defaultfooter.MyAskHT.com","My askHT.com"
"","defaultfooter.Not_You?","tu no"
"","defaultfooter.OLX","<<BRAND>>"
"","defaultfooter.OLX Official Time","Hora oficial d'<<BRAND>>"
"","defaultfooter.Optional","Opcional"
"","defaultfooter.Or","o"
"","defaultfooter.PopularSearches","Cerques populars"
"","defaultfooter.Post","Publicar"
"","defaultfooter.PublishFreeAd","Publicar un anunci gratuït"
"","defaultfooter.Region","Regió"
"","defaultfooter.Register","Registrar"
"","defaultfooter.Register2","Registrar"
"","defaultfooter.Search","Cercar"
"","defaultfooter.SelectCityState","Seleccionar ciutat/estat"
"","defaultfooter.SelectCountry","Seleccionar país"
"","defaultfooter.Selected_Region","Regió seleccionada"
"","defaultfooter.Sign_In","Iniciar sessió"
"","defaultfooter.Sign_In2","Iniciar sessió"
"","defaultfooter.SiteLanguage","Anuncis a:"
"","defaultfooter.sitesAssociate","Altres llocs relacionats:"
"","defaultfooter.State","Estat"
"","defaultfooter.Terms of use","Condicions d'ús"
"","defaultfooter.TheWeb","El web"
"","defaultfooter.VoteUrl","/index.php?a=1&newpost=1"
"","defaultfooter.Welcome","Benvingut"
"","defaultheader2.AllListings","Tots els anuncis"
"","defaultheader2.Click","feu clic aquí"
"","defaultheader2.FreeSite","<AREA> Classificats gratuïts"
"","defaultheader2.Hello","Hola, "
"","defaultheader2.Help","ajuda"
"","defaultheader2.Home","Inici"
"","defaultheader2.My OLX","El meu OLX"
"","defaultheader2.Not_You?","tu no"
"","defaultheader2.OLX","<<BRAND>>"
"","defaultheader2.Or","o"
"","defaultheader2.Post","Publicar"
"","defaultheader2.PublishFreeAd","Publiqueu un Anunci Gratuït"
"","defaultheader2.Register","Registrar"
"","defaultheader2.Search","Cercar"
"","defaultheader2.TheWeb","El Web"
"","defaultheader2.Welcome","Benvingut"
"","defaultheader.'PublishFreeAd'","Hola"
"","defaultheader.AdvancedSearch","Cerca avançada"
"","defaultheader.AllListings","Totes les anuncis"
"","defaultheader.Apr","Abr"
"","defaultheader.April","Abril"
"","defaultheader.Aug","Ago"
"","defaultheader.August","Agost"
"","defaultheader.BackToBrandHomePage","Tornar a la meva Pàgina d'inici d'<<BRAND>>"
"","defaultheader.BookAnOnlineAd","Book an online AD"
"","defaultheader.BrandChannel","Canal <<BRAND>>"
"","defaultheader.BrandFullVersion","<<BRAND>> Versió completa"
"","defaultheader.BrandNowSupportsVideosPostNow","Nou: ara <<BRAND>> admet vídeos! Publiqueu ara!"
"","defaultheader.BrowseAds","Cerca anuncis"
"","defaultheader.Categories","<<BRAND>> Categories"
"","defaultheader.change","Canvia"
"","defaultheader.Cities","Ciutats"
"","defaultheader.ClassifiedsAndMuchMore","Classificats i molt més!"
"","defaultheader.ClassifiedsHelp","Ajuda de classificats"
"","defaultheader.ClassifiedsHome","Inici de classificats"
"","defaultheader.Click","Feu clic aquí"
"","defaultheader.ClickHere","Feu clic aquí"
"","defaultheader.CloseToYou","<<BRAND>> a prop teu"
"","defaultheader.Dec","Des"
"","defaultheader.December","Desembre"
"","defaultheader.Distance","Distància"
"","defaultheader.DragThisIconLogoBrandToYourWindowsTaskbarToPin","Arrossega aquesta icona<<LOGO_IMAGE>> ta la teva barra de tasques de Windows per enganxar-l'hi."
"","defaultheader.Exact","Exacte"
"","defaultheader.ExperienceBrandAsPinnedSite","Gaudeix de <<BRAND>> des de la teva barra de tasques!"
"","defaultheader.Features","<<BRAND>> Característiques"
"","defaultheader.Feb","Feb"
"","defaultheader.February","Febrer"
"","defaultheader.FollowUsOnNetwork","Segueix-nos a <<NETWORK>>"
"","defaultheader.FreeSite","<AREA> Classificats gratuïts"
"","defaultheader.Fri","Dv"
"","defaultheader.Friday","Divendres"
"","defaultheader.FriendName1AndFriendName2AreUsingBrand","<<friendName1>> i <<friendName2>> utilitzen <<BRAND>>"
"","defaultheader.FriendName1FriendName2AndFriendsTotalMoreAreUsingBrand","<<friendName1>>, <<friendName2>> i <<friendsTotal>> amics més utilitzen <<BRAND>>"
"","defaultheader.FriendName1IsUsingBrand","<<friendName1>> utilitza <<BRAND>>"
"","defaultheader.FriendsTotalUsingBrand","<<friendName1>>, <<friendName2>> i <<friendsTotal>> amics més utilitzen <<BRAND>>"
"","defaultheader.Hello","Hola, "
"","defaultheader.Help","Ajuda"
"","defaultheader.HelpUs","Nou: ara <<BRAND>> admet vídeos! Publiqueu ara!"
"","defaultheader.Home","Inici"
"","defaultheader.ItemDetail","Detall de l'article"
"","defaultheader.Jan","Gen"
"","defaultheader.January","Gener"
"","defaultheader.Jul","Jul"
"","defaultheader.July","Juliol"
"","defaultheader.Jun","Jun"
"","defaultheader.June","Juny"
"","defaultheader.JustOneStep","Només 1 pas!"
"","defaultheader.ListingLanguage","Anuncis a"
"","defaultheader.Location","Ubicació"
"","defaultheader.M","m "
"","defaultheader.Mar","Mar"
"","defaultheader.March","Març"
"","defaultheader.May","Maig"
"","defaultheader.miles","milles"
"","defaultheader.Minutes","minuts"
"","defaultheader.MOBILE","MÒBIL"
"","defaultheader.Modify","Modificar"
"","defaultheader.Mon","Dl"
"","defaultheader.Monday","Dilluns"
"","defaultheader.My OLX","El meu OLX"
"","defaultheader.MyAdsOnBrand","Els meus anuncis a <<BRAND>>"
"","defaultheader.MyClassifieds","Els meus classificats"
"","defaultheader.NeverAskAgain","No tornar a preguntar"
"","defaultheader.NewListings","Nous anuncis"
"","defaultheader.Not_You?","tu no"
"","defaultheader.Nov","Nov"
"","defaultheader.November","Novembre"
"","defaultheader.Oct","Oct"
"","defaultheader.October","Octubre"
"","defaultheader.OLX","<<BRAND>>"
"","defaultheader.Optional","Opcional"
"","defaultheader.Or","o"
"","defaultheader.PlaceAdFree","Publica anunci GRATIS"
"","defaultheader.PlaceAnAd","Publica un anunci"
"","defaultheader.PlaceFreeAd","Publica un anunci gratis"
"","defaultheader.PopularSearches","Cerques populars"
"","defaultheader.Post","Publicar"
"","defaultheader.PostAdFree","Publica anunci GRATIS"
"","defaultheader.PostAFreeAd","Publicar un Anunci Gratuït"
"","defaultheader.PostAFreeClassifiedAd","Publiqueu un anunci gratuït"
"","defaultheader.PostAnAd","Publica un anunci"
"","defaultheader.PostPicturesButton","Publica imatges"
"","defaultheader.PublishFreeAd","Publiqueu un anunci gratuït"
"","defaultheader.Region","Regió"
"","defaultheader.Register","Registrar"
"","defaultheader.Register2","Registrar"
"","defaultheader.Sat","Ds"
"","defaultheader.Saturday","Dissabte"
"","defaultheader.Search","Cercar"
"","defaultheader.Seconds","segons"
"","defaultheader.SelectCityState","Seleccionar ciutat/estat"
"","defaultheader.SelectCountry","Seleccionar país"
"","defaultheader.Selected_Region","Ubicació"
"","defaultheader.Sep","Set"
"","defaultheader.September","Setembre"
"","defaultheader.SiteLanguage","Anuncis a:"
"","defaultheader.State","Estat"
"","defaultheader.StayConnected","Connecta't"
"","defaultheader.Sun","Dg"
"","defaultheader.Sunday","Diumenge"
"","defaultheader.TellUsYourOpinionAnswerTheSurvey","Dóna'ns la teva opinió , respon l'enquesta!"
"","defaultheader.TheWeb","El web"
"","defaultheader.Thu","Dj"
"","defaultheader.Thursday","Dijous"
"","defaultheader.Tue","Dm"
"","defaultheader.Tuesday","Dimarts"
"","defaultheader.UsefulInformation","Informació útil"
"","defaultheader.UserNameHasPublishedThis","<<USERNAME>> ha publicat aquest anunci"
"","defaultheader.VoteUrl","/index.php?a=1&newpost=1"
"","defaultheader.Wed","Dx"
"","defaultheader.Wednesday","Dimecres"
"","defaultheader.Welcome","Benvingut"
"","defaultheader.WhatAreYouLookingFor","Què busques?"
"","defaultheader.WhatWouldYouLikeToDoNext","¿Què voleu fer ara?"
"","defaultheader.WhereBuyersMeetSellers","On els compradors queden amb els venedors"
"","defaultheader.YouCanPostWithoutHavingAnAccountItIsFastAndFree","Podeu publicar sense tenir un compte.¡És ràpid i gratuït!"
"","defaultheader.YourFriendsAdsOnBrand","Els anuncis dels teus amics a <<BRAND>>"
"","defaultheader.YourLastVisitedAds","Els últims anuncis visitats"
"","defaulthtmlhead.2CharactersMinimum","2 caràcters mínim"
"","defaulthtmlhead.Add a comment","Afegir un comentari"
"","defaulthtmlhead.AreYouFromCountry","Ets de <country>?"
"","defaulthtmlhead.BidError","<<BRAND>> - Bid Submission"
"","defaulthtmlhead.BrandBehindTheScenes","<<BRAND>> Darrera el teló:"
"","defaulthtmlhead.BrowseBrand","Cerca <<BRAND>>"
"","defaulthtmlhead.BuyerInformation","Informació del comprador"
"","defaulthtmlhead.CheckOurYoutubeChannel","Visita el nostre canal a <<YOUTUBE>>"
"","defaulthtmlhead.CheckOutOurNewTvAd","Mira el nostre nou anunci de TV!"
"","defaulthtmlhead.CookiesHelp","<<BRAND>> - Ajuda amb les galetes"
"","defaulthtmlhead.Description1","Online exchange "
"","defaulthtmlhead.Description2"," offers local classified ads for jobs, auctions, for sale, real estate, services, community and events - Post your classified ad for free"
"","defaulthtmlhead.Disclaimer","Responsabilitat"
"","defaulthtmlhead.EntireSite","Lloc web complet"
"","defaulthtmlhead.EverythingHasAValueOn_HomePage","Everything has a value on <<LINK_HOME_PAGE>>, sell it now!"
"","defaulthtmlhead.FindAdsInRealEstateForSaleJobsVehiclesAndMoreNextToYourLocation","Troba anuncis d'immobiliària, de vendes, de feina, de vehicles i molt més a prop teu."
"","defaulthtmlhead.FindOutWhoYouAreAt_HomePage","Troba qui ets a <<LINK_HOME_PAGE>>"
"","defaulthtmlhead.FlagItem","Element de bandera"
"","defaulthtmlhead.FreeClassifiedsInArea","Classificats gratuïts a <AREA>"
"","defaulthtmlhead.GeneralDescription","<AREA> ofereix anuncis classificats locals per a feines, vendes, propietats immobiliàries, serveis, comunitat i esdeveniments - Publiqueu el vostre anunci classificat gratis"
"","defaulthtmlhead.GeneralKeywords","<AREA> , classificats, anuncis classificats, feines, subhastes, vendes, propietats immobiliàries, serveis, comunitat, esdeveniments"
"","defaulthtmlhead.GoBackToThePreviousPage","Torna a la pàgina anterior."
"","defaulthtmlhead.HaveYouSeenThis","Has vist això?"
"","defaulthtmlhead.HelloUsername","Hola, <<USERNAME>>"
"","defaulthtmlhead.HomeSpecialTitle","Free Classifieds ads for cars, real estate, personals, services, jobs..."
"","defaulthtmlhead.HomeTitle","<AREA> Anuncis classificats per a feines, vendes, propietats immobiliàries, serveis, comunitat i esdeveniments"
"","defaulthtmlhead.InEveryBuyerLivesSeller","En cada comprador s'hi amaga un venedor"
"","defaulthtmlhead.Is","és"
"","defaulthtmlhead.Keywords",", classifieds, classified ads, jobs, auctions, for sale, real estate, services, community, events"
"","defaulthtmlhead.Last","Últim"
"","defaulthtmlhead.LinkHomePage_TvAdCampaign","Campanya publicitària de TV de <<LINK_HOME_PAGE>>."
"","defaulthtmlhead.ListingTitle","<CATEGORY> <AREA>"
"","defaulthtmlhead.ListingUnavailable","Aquesta llista no està disponible"
"","defaulthtmlhead.LoginTitle","Benvingut a <<BRAND>>!"
"","defaulthtmlhead.MakeSureTheWebAddressYouEnteredIsCorrect","Comprova que l'adreça del web que has escrit sigui correcta."
"","defaulthtmlhead.MoreResults","Més Resultats"
"","defaulthtmlhead.My Bids","My Bids"
"","defaulthtmlhead.My Favorites","Els meus favorits"
"","defaulthtmlhead.My Listings","Les meves anuncis"
"","defaulthtmlhead.My Messages","Els meus missatges"
"","defaulthtmlhead.MyBidsTitle","Els meus anuncis"
"","defaulthtmlhead.MyFavoritesTitle","Els meus anuncis"
"","defaulthtmlhead.MyListingTitle","Els meus anuncis"
"","defaulthtmlhead.MyOlxTitle","El meu OLX"
"","defaulthtmlhead.MyOLX_EditTitle","Edició de anunci - <<ITEM>>"
"","defaulthtmlhead.MyOLX_RenewTitle","Renovació de anunci - <<ITEM>>"
"","defaulthtmlhead.NewUserRegistration","<<BRAND>> - Registre de nou usuari"
"","defaulthtmlhead.OtherRelatedSites","Altres llocs relacionats:"
"","defaulthtmlhead.Personal Info","Informació personal"
"","defaulthtmlhead.PersonalInformationTitle","Informació personal"
"","defaulthtmlhead.PleaseTryAgainLaterAndGoToTheHomePage","Si us plau torna-ho a intentar d'aquí uns minuts. Mentrestant, pots trobar el que busques tornant a la <<LINK_HOME_PAGE>>. Disculpa les molèsties."
"","defaulthtmlhead.PleaseTryOneOfTheFollowingOptions","Prova alguna de les opcions següents:"
"","defaulthtmlhead.Post","Publicar"
"","defaulthtmlhead.PostAnotherAd","Publica un altre anunci"
"","defaulthtmlhead.Read comments","Comentaris"
"","defaulthtmlhead.Region","Regió"
"","defaulthtmlhead.RegisterError","<<BRAND>> - Error de registre"
"","defaulthtmlhead.Remove","Elimina"
"","defaulthtmlhead.SearchTitle","Anuncis de classificats | <<BRAND>>.com"
"","defaulthtmlhead.SelectRegion","Seleccionar regió"
"","defaulthtmlhead.SellerInformation","Informació del venedor"
"","defaulthtmlhead.SexualWarning","<<BRAND>> - Advertències i exempció de responsabilitat"
"","defaulthtmlhead.ShareThisVideo","Comparteix aquest vídeo"
"","defaulthtmlhead.SorryThePageYouAreLookingForIsNotAvailable","Ho sentim, la pàgina que busques no està disponible."
"","defaulthtmlhead.StayOnTheBrandCountryNameSite","Queda't a la pàgina web d'  <<COUNTRY_NAME>> de <<BRAND>>"
"","defaulthtmlhead.TakeALookToTheFirstTvAdCampaignofBrand","Fes un cop d'ull a la primera campanya publicitària de TV de la pàgina d'anuncis classificats gratuïts <<BRAND>>, on els compradors troben venedors."
"","defaulthtmlhead.TakeMeToBrandCountry_Homepage","Vull canviar a <<BRAND>> de <country> (<<LINK_HOME_PAGE>>)"
"","defaulthtmlhead.ThisFeatureIsCurrentlyUnderMaintenance","Ups! Aquesta funció en aquest moment està en manteniment.."
"","defaulthtmlhead.TryToAccessThePageDirectlyFromTheBrandHomePage","Prova d'accedir a la pàgina directament des de <<BRAND>> <<LINK_HOME_PAGE>>pàgina d'inici<</LINK_HOME_PAGE>>."
"","defaulthtmlhead.TvAd_Title","A vegades, és millor deixar-ho córrer"
"","defaulthtmlhead.UserNameAdsOnBrand","Anuncis de <<USER_NAME>> a <<BRAND>>"
"","defaulthtmlhead.UserNameFreeClassifieds","Classificats gratuïts de <<USER_NAME>>"
"","defaulthtmlhead.VideoUploadTitle","Càrrega de vídeo"
"","defaulthtmlhead.WeHaveNumberAds","Tenim <<NUMBER>> anuncis!"
"","defaulthtmlhead.WeRealizedThatYouAreVisitingBrandCountryNameSiteFromCountry","Estàs navegant per la pàgina web d' <<BRAND>>  <<COUNTRY_NAME>> (<<LINK_HOME_PAGE>>)."
"","defaulthtmlhead.WhatDoYouWantToDoNow","Què vols fer ara?"
"","defaulthtmlhead.WhichSiteDoYouWantToGoTo","Quina pàgina web vols visitar:"
"","itemslisting.ActivationPending","Pendent d'activació"
"","itemslisting.AdLink","Anuncieu-vos en aquest lloc"
"","itemslisting.AdRemoved","Anunci eliminat"
"","itemslisting.AdsIn","Anuncis a"
"","itemslisting.AdSponsored","Enllaç patrocinat"
"","itemslisting.AdUpTo20TimesMoreVisible","Fes que el teu anunci sigui 20 cops més visible."
"","itemslisting.AdUrl","https://adwords.google.com/select/OnsiteSignupLandingPage?client=pub-6663783282485898&referringUrl=http://"
"","itemslisting.AdvertiseOnThisSite","Anuncieu-vos en aquest lloc"
"","itemslisting.AdWillBeAvailable3To6Hours","Felicitats! El teu anunci estarà disponible a OLX d'aquí a 3-6 hores."
"","itemslisting.All","Tot"
"","itemslisting.AllItems","Tots els elements"
"","itemslisting.ALL_ADS","Classificats gratuïts"
"","itemslisting.AlreadyHaveAccount","Si ja tens un compte en <<BRAND>>, tan sols has d'iniciar sessió i seguir el procés."
"","itemslisting.Apply","Sol·licita"
"","itemslisting.AttendedTo","Ha cursat <<EDUCATION>>"
"","itemslisting.AttendedToAnd","Ha cursat <<EDUCATION>> i <<EDUCATION_>>"
"","itemslisting.Auctions","Subhastes"
"","itemslisting.BestMatch","Millor coincidència"
"","itemslisting.bid","bid"
"","itemslisting.Bids","bids"
"","itemslisting.BidsCount","%d %s so far"
"","itemslisting.BuyItNow","Buy Now!"
"","itemslisting.Category","Categoria:"
"","itemslisting.CATEGORY_REGION","<<CATEGORY>> - <<REGION>>"
"","itemslisting.CATEGORY_REGION_CITY","<<CATEGORY>> - <<REGION>>"
"","itemslisting.Classified","Classificat"
"","itemslisting.Classifieds","Classificats"
"","itemslisting.ClearAll","Borrar tots"
"","itemslisting.ClickOnPostFreeButton","Fer clic en el botó ""Publicar un anunci classificat de franc""."
"","itemslisting.ContactCustomerCare","Contactar Atenció al Client"
"","itemslisting.ContactSeller","Contacteu amb el venedor"
"","itemslisting.D","d "
"","itemslisting.DatePosted","Data de Publicació"
"","itemslisting.days","d "
"","itemslisting.Ending","Finalitzant %s"
"","itemslisting.EndingSoonest","Finalització Anticipada"
"","itemslisting.EventDate","Data Esdeveniment"
"","itemslisting.FastRegistration","Podràs publicar immediatament desprès de realitzar aquest proces de registre ràpid i senzill."
"","itemslisting.FeatureOnlinePayment","Destaca el teu anunci amb un pagament en línia."
"","itemslisting.FeatureViaSMS","Destaca el teu anunci per SMS."
"","itemslisting.FeatureYourAd","Destaca el teu anunci"
"","itemslisting.FeatureYourAdNow","Destaca el teu anunci ara i apareixerà per sobre els anuncis normals i quedarà destacat a la pàgina d'inici."
"","itemslisting.FreeClassifieds","Classificats gratuïts"
"","itemslisting.HighestFirst","El Preu Més Alt Primer"
"","itemslisting.HighestPriceFirst","El Preu Més Alt Primer"
"","itemslisting.hours","a"
"","itemslisting.IfYouDontHaveAccount","Si no tens un compte i encara no et vols registrar, tan sols has d'escollir una categoria i ja podràs publicar el teu anunci classificat. També pots registrar un compte d'<<BRAND>> proporcionant la teva informació bàsica de contacte. En aquest cas se't demanarà que carreguis fotos i que hi posis un títol per al teu anunci, a més d'una descripció."
"","itemslisting.Individuals","Persones"
"","itemslisting.Less","Menys"
"","itemslisting.ListedInCategory","Llistat a la categoria"
"","itemslisting.ListingsBy","Anuncis per"
"","itemslisting.LowestFirst","El Preu Més Baix Primer"
"","itemslisting.LowestPriceFirst","El Preu Més Baix Primer"
"","itemslisting.minutes","m "
"","itemslisting.More","Més"
"","itemslisting.NavigatorByAdType","per Tipus d'anunci"
"","itemslisting.NavigatorByCategory","Categoria"
"","itemslisting.NavigatorByLanguage","Anuncis a"
"","itemslisting.NavigatorByLocation","Ubicació"
"","itemslisting.NavigatorBySellerType","Tipus de venedor"
"","itemslisting.NavigatorBySubCategory","Categoria"
"","itemslisting.NavigatorByType","Tipus"
"","itemslisting.NewAdAddress","Adreça de l'anunci"
"","itemslisting.NewAdDetails","Dades de l'anunci"
"","itemslisting.NewAdTitle","Títol de l'anunci"
"","itemslisting.NewContactName","Nom de contacte"
"","itemslisting.NewDescribeAd","Descriu allò que fa únic el teu anunci"
"","itemslisting.NewEmailAdvertiser","Anunciant per e-mail"
"","itemslisting.NewlyListed","Nova llista"
"","itemslisting.NewPleaseSelect","Si us plau, selecciona"
"","itemslisting.NewSelect","Selecciona"
"","itemslisting.NewShareThisAd","Compartir aquest anunci"
"","itemslisting.Next","Següent"
"","itemslisting.NoBids","No bids yet"
"","itemslisting.NoReserve","No Reservar"
"","itemslisting.NoResults","Ho sentim, no hi ha cap element en aquesta categoria"
