"location","source","target"
"","countryoptions.OtherCities","Other Cities"
"","countryoptions.OtherCitiesInRegion","Other Cities in <<REGION>>"
"","countryoptions.OtherProvinces","Other Provinces"
"","countryoptions.OtherRegions","Other Regions"
"","countryoptions.OtherStates","Other States"
"","countryoptions.PleaseChooseYourCity","من فضلك اختر مدنية "
"","countryoptions.PleaseChooseYourCounty","Please choose your county"
"","countryoptions.PleaseChooseYourPrefecture","Please choose your prefecture"
"","countryoptions.PleaseEnterYourZipCode","من فضلك ادخل رقم صندوق البريد "
"","countryoptions.PleaseSelectACity","من فضلك اختر احدى المدن "
"","countryoptions.PleaseSelectACountry","من فضلك اختر بلد "
"","countryoptions.PostAdd","ضع اعلانك مجانياً "
"","countryoptions.Prefecture","Prefecture"
"","countryoptions.ProvinceRegion","محافظة / منطقة "
"","countryoptions.provinceSelect","Most important provinces of "
"","countryoptions.Region","منطقة "
"","countryoptions.regionCantonSelect","Most important Cantons of "
"","countryoptions.regionSelect","Most important region of "
"","countryoptions.SelectACanton","Select a canton"
"","countryoptions.SelectACity","Select a city"
"","countryoptions.SelectACityInRegion","Select a City in <<REGION>>"
"","countryoptions.SelectACounty","Select a County"
"","countryoptions.SelectADelegation","Select a delegation"
"","countryoptions.SelectADepartment","Select a department"
"","countryoptions.SelectANeighborhood","Select a neighborhood"
"","countryoptions.SelectAnEmirate","Select an emirate"
"","countryoptions.SelectAPrefecture","Select a Prefecture"
"","countryoptions.SelectAProvince","Select a province"
"","countryoptions.SelectARegion","Select a region"
"","countryoptions.SelectAState","Select a state"
"","countryoptions.SelectCanton","أختر قرية "
"","countryoptions.SelectCityState","اختر مدينة / ولاية"
"","countryoptions.SelectCountry","أختر بلد "
"","countryoptions.SelectCounty","Select County"
"","countryoptions.SelectDepartament","اختر محافظة"
"","countryoptions.SelectDepartment","اختر محافظة"
"","countryoptions.SelectedRegion","اختيار المنطقة"
"","countryoptions.SelectOnTheMap","Select on the map"
"","countryoptions.SelectPrefecture","Select Prefecture"
"","countryoptions.SelectProvince","أختر محافظة "
"","countryoptions.SelectRegion","أختر منطقة "
"","countryoptions.SelectState","أختر ولاية "
"","countryoptions.SendBrandBySmsToTheNumber","Send <<BRAND>> by SMS to the number 21616"
"","countryoptions.Send_OLX_to_number_3000","Send <<BLACKSTRONG>><<BRAND>><</BLACKSTRONG>> to number <<BLACKSTRONG>>3000<</BLACKSTRONG>>"
"","countryoptions.SiteLanguage","لغة الموقع "
"","countryoptions.State","أختر منطقة "
"","countryoptions.stateSelect","Most important states of "
"","countryoptions.TheCityYouSelectedIsPresentInSeveralStatesPleaseSelectTheStateYourCityIsLocated","المدينة التي اخترتها موجود فى العديد من الدول ، الرجاء اختيار الدولة في المدينة التي يقع فيها مقر الخاص بك :"
"","countryoptions.Town","مدينة"
"","countryoptions.Wait","أنتظر "
"","countryoptions.ZipCodeOrCity","Zip Code or City"
"","defaultfooter.About OLX"," <<BRAND>> عن"
"","defaultfooter.ADS_REGION"," <<REGION>> الاعلانات في"
"","defaultfooter.AdvancedSearch","بحث متقدم"
"","defaultfooter.AllListings","جميع القوائم"
"","defaultfooter.AllStates","تصفح المدن"
"","defaultfooter.Back","الى الوراء"
"","defaultfooter.BrandFreeClassifieds","100 ٪ حرة اعلانات مبوبه"
"","defaultfooter.BrowseAds","تصفح الإعلانات"
"","defaultfooter.change","التغيير"
"","defaultfooter.classifiedGratuitous","الحر اعلانات مبوبه"
"","defaultfooter.ClassifiedsAndMuchMore","اعلانات مبوبه وغير ذلك الكثير!"
"","defaultfooter.ClassifiedsHelp","اعلانات مبوبه مساعدة"
"","defaultfooter.ClassifiedsHome","اعلانات مبوبه المنزل"
"","defaultfooter.Click","انقر هنا"
"","defaultfooter.ClickHere","انقر هنا"
"","defaultfooter.Distance","المسافة"
"","defaultfooter.Exact","بالضبط"
"","defaultfooter.FreeSite","100 ٪ حرة اعلانات مبوبه"
"","defaultfooter.GoHome","اذهب الصفحه الرئيسية"
"","defaultfooter.Hello","¡ مرحباً , "
"","defaultfooter.Hello!","¡ مرحباً !"
"","defaultfooter.Help","مساعدة"
"","defaultfooter.HelpUs","الجديد : olx الآن تؤيد اشرطه الفيديو! وظيفة الآن!"
"","defaultfooter.Home","الصفحة الرئيسيةة"
"","defaultfooter.IntellectualPropertyProtectionServices","Intellectual Property Protection Services"
"","defaultfooter.ItemDetail","البند التفاصيل"
"","defaultfooter.ListingLanguage","قائمة اللغة"
"","defaultfooter.Location","الموقع:"
"","defaultfooter.miles","اميال"
"","defaultfooter.MOBILE","الجوال"
"","defaultfooter.My OLX","OLX بلدي"
"","defaultfooter.MyAskHT.com","My askHT.com"
"","defaultfooter.Not_You?","لا أنت"
"","defaultfooter.OLX","<<BRAND>>"
"","defaultfooter.OLX Official Time"," <<BRAND>> الوقت الرسمية"
"","defaultfooter.Optional","اختياري"
"","defaultfooter.Or","أو"
"","defaultfooter.PopularSearches","البحوث الشاءعه"
"","defaultfooter.Post","وضع أعلان"
"","defaultfooter.PublishFreeAd","وظيفة حرة الاعلانيه"
"","defaultfooter.Region","المنطقة"
"","defaultfooter.Register","سجل"
"","defaultfooter.Register2","سجل"
"","defaultfooter.Search","البحث"
"","defaultfooter.SelectCityState","اختر المدينة / الدولة"
"","defaultfooter.SelectCountry","اختر البلد"
"","defaultfooter.Selected_Region","اختيار المنطقة"
"","defaultfooter.Sign_In","تسجيل الدخول"
"","defaultfooter.Sign_In2","تسجيل الدخول"
"","defaultfooter.SiteLanguage","لغة الموقع"
"","defaultfooter.sitesAssociate","مواقع أخرى ذات صلة :"
"","defaultfooter.State","الدولة"
"","defaultfooter.Terms of use","شروط الاستخدام"
"","defaultfooter.TheWeb","الويب"
"","defaultfooter.VoteUrl","/index.php?a=1&newpost=1"
"","defaultfooter.Welcome","أهلاً"
"","defaultheader2.AllListings","أعلاناتي"
"","defaultheader2.Click","أضغط هنا"
"","defaultheader2.FreeSite","<منطقة> أعلان مجاني"
"","defaultheader2.Hello","مرحباً"
"","defaultheader2.Help","مساعدة"
"","defaultheader2.Home","بداية"
"","defaultheader2.My OLX","لي i OLX"
"","defaultheader2.Not_You?","? لست أنت"
"","defaultheader2.OLX","<<BRAND>>"
"","defaultheader2.Or","أو"
"","defaultheader2.Post","وضع أعلان"
"","defaultheader2.PublishFreeAd","أوضع أعلانك مجاني"
"","defaultheader2.Register","سجًل"
"","defaultheader2.Search","بحث"
"","defaultheader2.TheWeb","الويب"
"","defaultheader2.Welcome","أهلاً"
"","defaultheader.'PublishFreeAd'","Hello"
"","defaultheader.AdvancedSearch","بحث متقدم"
"","defaultheader.AllListings","كل الاعلانات"
"","defaultheader.Apr","نيسان"
"","defaultheader.April","ابريل"
"","defaultheader.Aug","اّب"
"","defaultheader.August","أغوستوس"
"","defaultheader.BackToBrandHomePage"," <<BRAND>> الرجوع الى الصفحة الاساسية في "
"","defaultheader.BookAnOnlineAd","Book an online AD"
"","defaultheader.BrandChannel","<<BRAND>> Channel"
"","defaultheader.BrandFullVersion","<<BRAND>> Full version"
"","defaultheader.BrandNowSupportsVideosPostNow","جديد : <<BRAND>>  أضع الان أعلانك"" الان اقبل الفديوهات "
"","defaultheader.BrowseAds","ملاحة الاعلانات"
"","defaultheader.Categories","<<BRAND>> Categories"
"","defaultheader.change","تغيير"
"","defaultheader.Cities","Cities"
"","defaultheader.ClassifiedsAndMuchMore","اعلانات مبوبه وغير ذلك الكثير!"
"","defaultheader.ClassifiedsHelp","اعلانات مبوبه مساعدة"
"","defaultheader.ClassifiedsHome","اعلانات مبوبه المنزل"
"","defaultheader.Click","أضغط"
"","defaultheader.ClickHere","أضغط هنا"
"","defaultheader.CloseToYou","<<BRAND>> Close to you"
"","defaultheader.Dec","كانون اول"
"","defaultheader.December","ديسمبر"
"","defaultheader.Distance","مسافة"
"","defaultheader.DragThisIconLogoBrandToYourWindowsTaskbarToPin","Drag this icon <<LOGO_IMAGE>> to your Windows Taskbar to pin."
"","defaultheader.Exact","بالظبط"
"","defaultheader.ExperienceBrandAsPinnedSite","Experience <<BRAND>> as Pinned Site!"
"","defaultheader.Features","<<BRAND>> Features"
"","defaultheader.Feb","شباط"
"","defaultheader.February","فابراير"
"","defaultheader.FollowUsOnNetwork","Follow us on <<NETWORK>>"
"","defaultheader.FreeSite","أعلان مجاني في  <منطقة   >"
"","defaultheader.Fri","ألجمعة"
"","defaultheader.Friday","جمعة"
"","defaultheader.FriendName1AndFriendName2AreUsingBrand","<<friendName1>> and <<friendName2>> are using <<BRAND>>"
"","defaultheader.FriendName1FriendName2AndFriendsTotalMoreAreUsingBrand","<<friendName1>>, <<friendName2>> and <<friendsTotal>> more friend are using <<BRAND>>"
"","defaultheader.FriendName1IsUsingBrand","<<friendName1>> is using <<BRAND>>"
"","defaultheader.FriendsTotalUsingBrand","<<friendName1>>, <<friendName2>> and <<friendsTotal>> more friends are using <<BRAND>>"
"","defaultheader.Hello","¡ مرحبا , "
"","defaultheader.Help","مساعدة"
"","defaultheader.HelpUs","جديد : <<BRAND>>  أضع الان أعلانك"" الان اقبل الفديوهات "
"","defaultheader.Home","بداية"
"","defaultheader.ItemDetail","مواصفات النص"
"","defaultheader.Jan","كانون ثاني"
"","defaultheader.January","يناير"
"","defaultheader.Jul","تموز"
"","defaultheader.July","يولي"
"","defaultheader.Jun","حزيران"
"","defaultheader.June","يونيو"
"","defaultheader.JustOneStep","Just 1 step!"
"","defaultheader.ListingLanguage","وضع في"
"","defaultheader.Location","موقع"
"","defaultheader.M","م"
"","defaultheader.Mar","اّذار"
"","defaultheader.March","مارس"
"","defaultheader.May","مايو"
"","defaultheader.miles","مايل"
"","defaultheader.Minutes","دقائق"
"","defaultheader.MOBILE","الجوال"
"","defaultheader.Modify","Modify"
"","defaultheader.Mon","ألأثنين"
"","defaultheader.Monday","أثنين"
"","defaultheader.My OLX","لي OLX"
"","defaultheader.MyAdsOnBrand","My ads on <<Brand>>"
"","defaultheader.MyClassifieds","أعلاناتي"
"","defaultheader.NeverAskAgain","Never ask again"
"","defaultheader.NewListings","New Listings"
"","defaultheader.Not_You?","? لست أنت"
"","defaultheader.Nov","تشرين ثان"
"","defaultheader.November","نوفومبر"
"","defaultheader.Oct","تشرين اول"
"","defaultheader.October","أوكتوبر"
"","defaultheader.OLX","<<BRAND>>"
"","defaultheader.Optional","خيار"
"","defaultheader.Or","أو"
"","defaultheader.PlaceAdFree","Place Ad FREE"
"","defaultheader.PlaceAnAd","Place an Ad"
"","defaultheader.PlaceFreeAd","Place a Free Ad"
"","defaultheader.PopularSearches","البحوث الشاءعه"
"","defaultheader.Post","وضع أعلان"
"","defaultheader.PostAdFree","Post Ad FREE"
"","defaultheader.PostAFreeAd","ضع أعلانك مجاناً"
"","defaultheader.PostAFreeClassifiedAd","أضع أعلانك مجاناً"
"","defaultheader.PostAnAd","Post an Ad"
"","defaultheader.PostPicturesButton","Post pictures"
"","defaultheader.PublishFreeAd","أضع أعلانك مجاناً"
"","defaultheader.Region","منطقة"
"","defaultheader.Register","سجًل"
"","defaultheader.Register2","سجًل"
"","defaultheader.Sat","ألسبت"
"","defaultheader.Saturday","السبت"
"","defaultheader.Search","بحث"
"","defaultheader.Seconds","ثواني"
"","defaultheader.SelectCityState","اختر مدينة / ولاية"
"","defaultheader.SelectCountry","أختر بلد"
"","defaultheader.Selected_Region","منطقة مختارة"
"","defaultheader.Sep","ايلول"
"","defaultheader.September","سمبتمبر"
"","defaultheader.SiteLanguage","لغة الموقع"
"","defaultheader.State","محافظة"
"","defaultheader.StayConnected","Stay Connected"
"","defaultheader.Sun","الأحد"
"","defaultheader.Sunday","أحد"
"","defaultheader.TellUsYourOpinionAnswerTheSurvey","Tell us your opinion, answer the survey!"
"","defaultheader.TheWeb","الويب"
"","defaultheader.Thu","ألخميس"
"","defaultheader.Thursday","خميس"
"","defaultheader.Tue","ألثلاثاء"
"","defaultheader.Tuesday","ثلاثاء"
"","defaultheader.UsefulInformation","Useful Information"
"","defaultheader.UserNameHasPublishedThis","<<USERNAME>> has published this"
"","defaultheader.VoteUrl","/index.php?a=1&newpost=1"
"","defaultheader.Wed","ألأربعاء"
"","defaultheader.Wednesday","أربعاء"
"","defaultheader.Welcome","اهلا"
"","defaultheader.WhatAreYouLookingFor","What are you looking for?"
"","defaultheader.WhatWouldYouLikeToDoNext","¿ماذا تريد ان تفعل تالياً?"
"","defaultheader.WhereBuyersMeetSellers","where buyers meet sellers"
"","defaultheader.YouCanPostWithoutHavingAnAccountItIsFastAndFree","تسطتيع وضع أعلان دون أن تسجل . سهل وسريع"
"","defaultheader.YourFriendsAdsOnBrand","Your Friend's Ads on <<BRAND>>"
"","defaultheader.YourLastVisitedAds","Your last visited ads"
"","defaulthtmlhead.2CharactersMinimum","2 characters minimum"
"","defaulthtmlhead.Add a comment","أضافة أخبار"
"","defaulthtmlhead.AreYouFromCountry","Are you from <country>?"
"","defaulthtmlhead.BidError","<<BRAND>> - تأكيد عرض"
"","defaulthtmlhead.BrandBehindTheScenes","<<BRAND>> Behind the scenes:"
"","defaulthtmlhead.BrowseBrand","Browse <<BRAND>>"
"","defaulthtmlhead.BuyerInformation","معلومات الشراء"
"","defaulthtmlhead.CheckOurYoutubeChannel","Check our <<YOUTUBE>> channel"
"","defaulthtmlhead.CheckOutOurNewTvAd","Check out our new TV ad!"
"","defaulthtmlhead.CookiesHelp","<<BRAND>> -مساعدة بالدعايات"
"","defaulthtmlhead.Description1","تغير مباشر "
"","defaulthtmlhead.Description2","عرض أعلانات مخصصة محلية للاشغال , مزاد علني , في البيع , عقارات , خدمات , جماعات واحتفالات--ضع أعلانك مجاناً "
"","defaulthtmlhead.Disclaimer","Disclaimer"
"","defaulthtmlhead.EntireSite","Entire Site"
"","defaulthtmlhead.EverythingHasAValueOn_HomePage","Everything has a value on <<LINK_HOME_PAGE>>, sell it now!"
"","defaulthtmlhead.FindAdsInRealEstateForSaleJobsVehiclesAndMoreNextToYourLocation","Find ads in real estate, for sale, jobs, vehicles and more next to your location."
"","defaulthtmlhead.FindOutWhoYouAreAt_HomePage","Find out who you are at <<LINK_HOME_PAGE>>"
"","defaulthtmlhead.FlagItem","علم البند"
"","defaulthtmlhead.FreeClassifiedsInArea","Free classifieds in <AREA>"
"","defaulthtmlhead.GeneralDescription","<AREA> تعرض أعلانات مخصصة محلية للعمل , مزاد علني , في البيع , عقارات ,خدمة ,جماعات وأحتفالات -ضع أعلانك مجاناً"
"","defaulthtmlhead.GeneralKeywords","<AREA>, خصصات , أعلانات مخصصة , أعمال , مزاد علني ,في البيع , عقارات , خدمة  , جماعات وأحتفالات "
"","defaulthtmlhead.GoBackToThePreviousPage","Go back to the previous page."
"","defaulthtmlhead.HaveYouSeenThis","Have you seen this?"
"","defaulthtmlhead.HelloUsername","¡ مرحبا , <<USERNAME>>"
"","defaulthtmlhead.HomeSpecialTitle","موقع اعلانات مبوبه والمزاد 100 ٪ مجانا! : السيارات ، والعقارات ، وتاريخها ، وظائف..."
"","defaulthtmlhead.HomeTitle","<AREA> أعلانات مخصصة , للعمل , مزاد علني , في البيع , عقارات , خدمة , جماعات وأحتفالات "
"","defaulthtmlhead.InEveryBuyerLivesSeller","In every buyer lives a seller"
"","defaulthtmlhead.Is","is"
"","defaulthtmlhead.Keywords",",مخصصات , أعلانات مخصصة , أعمال , مزاد علني ,في البيع , عقارات , خدمة  , جماعات وأحتفالات"
"","defaulthtmlhead.Last","Last"
"","defaulthtmlhead.LinkHomePage_TvAdCampaign","<<LINK_HOME_PAGE>> tv ad campaign."
"","defaulthtmlhead.ListingTitle","<مرتبة> <منطقة>"
"","defaulthtmlhead.ListingUnavailable","الاعلان جاهز"
"","defaulthtmlhead.LoginTitle","  ! <<BRAND>> أهلاً وسهلاً في "
"","defaulthtmlhead.MakeSureTheWebAddressYouEnteredIsCorrect","Make sure the Web address you entered is correct."
"","defaulthtmlhead.MoreResults","More Results"
"","defaulthtmlhead.My Bids","اسعاري"
"","defaulthtmlhead.My Favorites","بلدي المفضلة"
"","defaulthtmlhead.My Listings","بلدي نتائج"
"","defaulthtmlhead.My Messages","رسائلي"
"","defaulthtmlhead.MyBidsTitle","بلدي نتائج"
"","defaulthtmlhead.MyFavoritesTitle","بلدي نتائج"
"","defaulthtmlhead.MyListingTitle","بلدي نتائج"
"","defaulthtmlhead.MyOlxTitle","OLX لي"
"","defaulthtmlhead.MyOLX_EditTitle","معالجة أخصائيات في أعلان - <<ITEM>>"
"","defaulthtmlhead.MyOLX_RenewTitle","Listing Renewal - <<ITEM>>"
"","defaulthtmlhead.NewUserRegistration","<<BRAND>> - سجل مستخدم جديد"
"","defaulthtmlhead.OtherRelatedSites","مواقع أخرى ذات صلة :"
"","defaulthtmlhead.Personal Info","معلومات شخصية"
"","defaulthtmlhead.PersonalInformationTitle","معلومات شخصية"
"","defaulthtmlhead.PleaseTryAgainLaterAndGoToTheHomePage","Please try again later. In the meantime, maybe you can find what you´re looking for by returning to the <<LINK_HOME_PAGE>>. We apologize for any inconvenience."
"","defaulthtmlhead.PleaseTryOneOfTheFollowingOptions","Please try one of the following options:"
"","defaulthtmlhead.Post","وضع أعلان"
"","defaulthtmlhead.PostAnotherAd","Post another ad"
"","defaulthtmlhead.Read comments","أخبار"
"","defaulthtmlhead.Region","منطقة "
"","defaulthtmlhead.RegisterError","<<BRAND>> - تسجيل خاطء"
"","defaulthtmlhead.Remove","Remove"
"","defaulthtmlhead.SearchTitle","أعلان مخصص | <<BRAND>>.com"
"","defaulthtmlhead.SelectRegion","أختر منطقة "
"","defaulthtmlhead.SellerInformation","معلومات البائع"
"","defaulthtmlhead.SexualWarning","<<BRAND>> - اعلان & تحميل"
"","defaulthtmlhead.ShareThisVideo","Share this video"
"","defaulthtmlhead.SorryThePageYouAreLookingForIsNotAvailable","Sorry, the page you are looking for is not available."
"","defaulthtmlhead.StayOnTheBrandCountryNameSite","Stay on the <<BRAND>> <<COUNTRY_NAME>> site"
"","defaulthtmlhead.TakeALookToTheFirstTvAdCampaignofBrand","Take a look to the the first tv ad campaign of <<BRAND>> free classifieds site, where buyers meet sellers."
"","defaulthtmlhead.TakeMeToBrandCountry_Homepage","Take me to <<BRAND>> <country> (<<LINK_HOME_PAGE>>)"
"","defaulthtmlhead.ThisFeatureIsCurrentlyUnderMaintenance","Oops! This feature is currently under maintenance."
"","defaulthtmlhead.TryToAccessThePageDirectlyFromTheBrandHomePage","Try to access the page directly from the <<BRAND>> <<LINK_HOME_PAGE>>Home Page<</LINK_HOME_PAGE>>."
"","defaulthtmlhead.TvAd_Title","Sometimes, you just have to let it go"
"","defaulthtmlhead.UserNameAdsOnBrand","<<USER_NAME>> ads on <<BRAND>>"
"","defaulthtmlhead.UserNameFreeClassifieds","<<USER_NAME>> free classifieds"
"","defaulthtmlhead.VideoUploadTitle","تحميل الفيديو"
"","defaulthtmlhead.WeHaveNumberAds","We have <<NUMBER>> ads!"
"","defaulthtmlhead.WeRealizedThatYouAreVisitingBrandCountryNameSiteFromCountry","We realized that you are visiting the <<BRAND>> <<COUNTRY_NAME>> site (<<LINK_HOME_PAGE>>) from <country>."
"","defaulthtmlhead.WhatDoYouWantToDoNow","What do you want to do now?"
"","defaulthtmlhead.WhichSiteDoYouWantToGoTo","Which site do you want to go to:"
"","itemslisting.ActivationPending","Activation pending"
"","itemslisting.AdLink","أعلن في هذا الموقع"
"","itemslisting.AdRemoved","Ad removed"
"","itemslisting.AdsIn","Language"
"","itemslisting.AdSponsored","Sponsored Link"
"","itemslisting.AdUpTo20TimesMoreVisible","Make you ad up to 20 times more visible."
"","itemslisting.AdUrl","https://adwords.google.com/select/OnsiteSignupLandingPage?client=pub-6663783282485898&referringUrl=http://"
"","itemslisting.AdvertiseOnThisSite","أعلن في هذا الموقع"
"","itemslisting.AdWillBeAvailable3To6Hours","Congratulations! Your ad will be available on OLX in 3 to 6 hours."
"","itemslisting.All","كل"
"","itemslisting.AllItems","كل الأمثال"
"","itemslisting.ALL_ADS","اعلان مجاني "
"","itemslisting.AlreadyHaveAccount","If you already have an <<BRAND>> account, simply login and follow the process."
"","itemslisting.Apply","Apply"
"","itemslisting.AttendedTo","Attended to <<EDUCATION>>"
"","itemslisting.AttendedToAnd","Attended to <<EDUCATION>> and <<EDUCATION_>>"
"","itemslisting.Auctions","مزاد"
"","itemslisting.BestMatch","أهمية  من البحث "
"","itemslisting.bid","عرض "
"","itemslisting.Bids","عروض"
"","itemslisting.BidsCount","%d %sحتى الان"
"","itemslisting.BuyItNow","شراء حالي"
"","itemslisting.Category","مرتبات:"
"","itemslisting.CATEGORY_REGION","<<مرتبة >> - <<منطقة >>"
"","itemslisting.CATEGORY_REGION_CITY","<<مرتبة >> - <<منطقة >>"
"","itemslisting.Classified","خصاصيات"
"","itemslisting.Classifieds","خصاصيات"
"","itemslisting.ClearAll","Clear All"
"","itemslisting.ClickOnPostFreeButton","Click on the ""Post a Free Classified Ad"" button."
"","itemslisting.ContactCustomerCare","Contact Customer Care"
"","itemslisting.ContactSeller","أتصل بالبائع"
"","itemslisting.D","من"
"","itemslisting.DatePosted","تاريخ الاعلام "
"","itemslisting.days","من"
"","itemslisting.Ending","نهاية%s"
"","itemslisting.EndingSoonest","Ending Soonest"
"","itemslisting.EventDate","ناريخ الحفل "
"","itemslisting.FastRegistration","Immediately after this very fast and simple registration process is complete you are ready to post."
"","itemslisting.FeatureOnlinePayment","Feature your ad via online payment."
"","itemslisting.FeatureViaSMS","Feature your ad via sms."
"","itemslisting.FeatureYourAd","Feature your ad"
"","itemslisting.FeatureYourAdNow","Feature your Ad now and it will be shown above normal ads and showcased it on the homepage."
"","itemslisting.FreeClassifieds","اعلان مجاني "
"","itemslisting.HighestFirst","سعر : اول الاقصى"
"","itemslisting.HighestPriceFirst","سعر : اول الاقصى"
"","itemslisting.hours","ساعا"
"","itemslisting.IfYouDontHaveAccount","If you don't have an account and don't want to register yet, just choose a category, and you are ready to post your classified ad. You can also register for an OLX account by providing your basic contact information. You will then be asked to upload photos, provide an title as well as a description for your ad."
"","itemslisting.Individuals","أشخاص"
"","itemslisting.Less","Less"
"","itemslisting.ListedInCategory","مرتبة الاعلانات"
"","itemslisting.ListingsBy","لائحات من "
"","itemslisting.LowestFirst","سعر : اول الادنى "
"","itemslisting.LowestPriceFirst","سعر : اول الادنى "
"","itemslisting.minutes","دقيقة"
"","itemslisting.More","More"
"","itemslisting.NavigatorByAdType","by Ad Type"
"","itemslisting.NavigatorByCategory","مرتبة"
"","itemslisting.NavigatorByLanguage","Language"
"","itemslisting.NavigatorByLocation","موقع"
"","itemslisting.NavigatorBySellerType","Seller Type"
"","itemslisting.NavigatorBySubCategory","Categories for %s"
"","itemslisting.NavigatorByType","نوع الاعلان"
"","itemslisting.NewAdAddress","Ad address"
"","itemslisting.NewAdDetails","Ad details"
"","itemslisting.NewAdTitle","Ad title"
"","itemslisting.NewContactName","Contact name"
"","itemslisting.NewDescribeAd","Describe what makes your ad unique"
"","itemslisting.NewEmailAdvertiser","E-mail advertiser"
"","itemslisting.NewlyListed","وقت : الأقرب"
"","itemslisting.NewPleaseSelect","Please select"
"","itemslisting.NewSelect","Select"
"","itemslisting.NewShareThisAd","Share this Ad"
"","itemslisting.Next","متعلق"
"","itemslisting.NoBids","ولا عرض حتى الان"
"","itemslisting.NoReserve","دون حجز"
"","itemslisting.NoResults","نتأسف لا يوجد متال في هذه المرتبة "
"","itemslisting.NotNegotiable","Not negotiable"
"","itemslisting.Of","من "
"","itemslisting.Page","صفحة "
"","itemslisting.PendingAd","Pending Ad"
"","itemslisting.PendingAds","Pending Ads"
"","itemslisting.PerWeek","Per Week"
"","itemslisting.Photo","صورة"
"","itemslisting.PostingIsFree","Posting at <<BRAND>> is FREE."
"","itemslisting.Previous","قبل"
"","itemslisting.Price","سعر "
"","itemslisting.Professionals/Businesses","محترفين / شركات"
