"location","source","target"
"","countryoptions.SelectANeighborhood","Válasszon szomszédságot"
"","countryoptions.SelectAnEmirate","Válasszon emirátust"
"","countryoptions.SelectAPrefecture","Select a Prefecture"
"","countryoptions.SelectAProvince","Válasszon tartományt"
"","countryoptions.SelectARegion","Válasszon régiót"
"","countryoptions.SelectAState","Válasszon államot"
"","countryoptions.SelectCanton","Válasszon kantont"
"","countryoptions.SelectCityState","Válasszon várost/államot"
"","countryoptions.SelectCountry","Válasszon országot"
"","countryoptions.SelectCounty","Válasszon járást"
"","countryoptions.SelectDepartament","Válasszon megyét"
"","countryoptions.SelectDepartment","Select Department"
"","countryoptions.SelectedRegion","Kiválasztott régió"
"","countryoptions.SelectOnTheMap","Jelölje meg a térképen"
"","countryoptions.SelectPrefecture","Válasszon megyét"
"","countryoptions.SelectProvince","Válasszon tartományt"
"","countryoptions.SelectRegion","Válasszon régiót"
"","countryoptions.SelectState","Válasszon államot"
"","countryoptions.SendBrandBySmsToTheNumber","Send <<BRAND>> by SMS to the number 21616"
"","countryoptions.Send_OLX_to_number_3000","Küldjön <<BLACKSTRONG>><<BRAND>><</BLACKSTRONG>> a következő számra: <<BLACKSTRONG>>3000<</BLACKSTRONG>>"
"","countryoptions.SiteLanguage","Honlap nyelve"
"","countryoptions.State","Válasszon régiót"
"","countryoptions.stateSelect","Válasszon államot:"
"","countryoptions.TheCityYouSelectedIsPresentInSeveralStatesPleaseSelectTheStateYourCityIsLocated","A megjelölt település több államban is jelen van. Kérjük, adja meg az államot, amelyben az ön települése elhelyezkedik:"
"","countryoptions.Town","Város"
"","countryoptions.Wait","Várjon..."
"","countryoptions.ZipCodeOrCity","Irányítószám vagy város"
"","defaultfooter.About OLX","<<BRAND>> névjegy"
"","defaultfooter.ADS_REGION","Hirdetések <<REGION>> régióban"
"","defaultfooter.AdvancedSearch","Speciális keresés"
"","defaultfooter.AllListings","Minden hirdetés"
"","defaultfooter.AllStates","Városok böngészése"
"","defaultfooter.Back","Vissza"
"","defaultfooter.BrandFreeClassifieds","100% ingyenes apróhirdetések"
"","defaultfooter.BrowseAds","Hirdetések böngészése"
"","defaultfooter.change","változtatás"
"","defaultfooter.classifiedGratuitous","ingyenes apróhirdetések"
"","defaultfooter.ClassifiedsAndMuchMore","Apróhirdetések, és még sok más!"
"","defaultfooter.ClassifiedsHelp","Apróhirdetések súgó"
"","defaultfooter.ClassifiedsHome","Apróhirdetések kezdőlap"
"","defaultfooter.Click","kattintson ide"
"","defaultfooter.ClickHere","Kattintson ide"
"","defaultfooter.Distance","Távolság"
"","defaultfooter.Exact","Pontosan"
"","defaultfooter.FreeSite","100% ingyenes apróhirdetések"
"","defaultfooter.GoHome","Ugrás a kezdőlapra"
"","defaultfooter.Hello","Üdvözöljük,"
"","defaultfooter.Hello!","Üdvözöljük!"
"","defaultfooter.Help","Súgó"
"","defaultfooter.HelpUs","Új: Az <<BRAND>> már a videókat is támogatja! Küldjön most!"
"","defaultfooter.Home","Kezdőlap"
"","defaultfooter.IntellectualPropertyProtectionServices","Szellemi tulajdon-védelmi szolgáltatások"
"","defaultfooter.ItemDetail","Tétel részletei"
"","defaultfooter.ListingLanguage","Hirdetések nyelve"
"","defaultfooter.Location","Hely:"
"","defaultfooter.miles","mérföld"
"","defaultfooter.MOBILE","MOBIL"
"","defaultfooter.My OLX","Saját OLX"
"","defaultfooter.MyAskHT.com","My askHT.com"
"","defaultfooter.Not_You?","nem Ön"
"","defaultfooter.OLX","<<BRAND>>"
"","defaultfooter.OLX Official Time","<<BRAND>> hivatalos idő"
"","defaultfooter.Optional","Opcionális"
"","defaultfooter.Or","vagy"
"","defaultfooter.PopularSearches","Népszerű keresések"
"","defaultfooter.Post","Feladás"
"","defaultfooter.PublishFreeAd","Adjon fel ingyenes hirdetést"
"","defaultfooter.Region","Régió"
"","defaultfooter.Register","Regisztráció"
"","defaultfooter.Register2","Regisztráció"
"","defaultfooter.Search","Keresés"
"","defaultfooter.SelectCityState","Válasszon várost/államot"
"","defaultfooter.SelectCountry","Válasszon országot"
"","defaultfooter.Selected_Region","Kiválasztott régió"
"","defaultfooter.Sign_In","Bejelentkezés"
"","defaultfooter.Sign_In2","Bejelentkezés"
"","defaultfooter.SiteLanguage","Hirdetések nyelve:"
"","defaultfooter.sitesAssociate","Egyéb kapcsolódó webhelyek"
"","defaultfooter.State","Állam"
"","defaultfooter.Terms of use","Felhasználási feltételek"
"","defaultfooter.TheWeb","Webhely"
"","defaultfooter.VoteUrl","/index.php?a=1&newpost=1"
"","defaultfooter.Welcome","Üdvözöljük"
"","defaultheader2.AllListings","Minden hirdetés"
"","defaultheader2.Click","kattintson ide"
"","defaultheader2.FreeSite","<AREA> Ingyenes apróhirdetések"
"","defaultheader2.Hello","Üdvözöljük,"
"","defaultheader2.Help","Súgó"
"","defaultheader2.Home","Kezdőlap"
"","defaultheader2.My OLX","Saját OLX"
"","defaultheader2.Not_You?","nem Ön"
"","defaultheader2.OLX","<<BRAND>>"
"","defaultheader2.Or","vagy"
"","defaultheader2.Post","Feladás"
"","defaultheader2.PublishFreeAd","Adjon fel ingyenes apróhirdetést"
"","defaultheader2.Register","Regisztráció"
"","defaultheader2.Search","Keresés"
"","defaultheader2.TheWeb","Webhely"
"","defaultheader2.Welcome","Üdvözöljük"
"","defaultheader.'PublishFreeAd'","Üdvözöljük"
"","defaultheader.AdvancedSearch","Speciális keresés"
"","defaultheader.AllListings","Minden hirdetés"
"","defaultheader.Apr","Ápr"
"","defaultheader.April","Április"
"","defaultheader.Aug","Aug"
"","defaultheader.August","Augusztus"
"","defaultheader.BackToBrandHomePage","Vissza az <<BRAND>> kezdőoldalra"
"","defaultheader.BookAnOnlineAd","Book an online AD"
"","defaultheader.BrandChannel","<<BRAND>> csatorna"
"","defaultheader.BrandFullVersion","<<BRAND>> Teljes verzió"
"","defaultheader.BrandNowSupportsVideosPostNow","Új: Az <<BRAND>> már a videókat is támogatja! Küldjön most!"
"","defaultheader.BrowseAds","Hirdetések böngészése"
"","defaultheader.Categories","<<BRAND>> kategóriák"
"","defaultheader.change","Változtatás"
"","defaultheader.Cities","Városok"
"","defaultheader.ClassifiedsAndMuchMore","Apróhirdetések, és még sok más!"
"","defaultheader.ClassifiedsHelp","Apróhirdetések súgó"
"","defaultheader.ClassifiedsHome","Apróhirdetések kezdőlap"
"","defaultheader.Click","kattintson ide"
"","defaultheader.ClickHere","Kattintson ide"
"","defaultheader.CloseToYou","<<BRAND>> A közelben"
"","defaultheader.Dec","Dec"
"","defaultheader.December","December"
"","defaultheader.Distance","Távolság"
"","defaultheader.DragThisIconLogoBrandToYourWindowsTaskbarToPin","A <<LOGO_IMAGE>> ikont a Windows tálcájára húzva tűzze fel azt."
"","defaultheader.Exact","Pontosan"
"","defaultheader.ExperienceBrandAsPinnedSite","Élvezze a tálcára tűzött <<BRAND>> előnyeit!"
"","defaultheader.Features","<<BRAND>> Tulajdonságok"
"","defaultheader.Feb","Feb"
"","defaultheader.February","Február"
"","defaultheader.FollowUsOnNetwork","Kövessen minket a <<NETWORK>> hálózaton"
"","defaultheader.FreeSite","<AREA> Ingyenes apróhirdetések"
"","defaultheader.Fri","Pé"
"","defaultheader.Friday","Péntek"
"","defaultheader.FriendName1AndFriendName2AreUsingBrand","<<friendName1>> és <<friendName2>> az <<BRAND>> felhasználója"
"","defaultheader.FriendName1FriendName2AndFriendsTotalMoreAreUsingBrand","<<friendName1>>, <<friendName2>> és további <<friendsTotal>> barátja az <<BRAND>> felhasználója"
"","defaultheader.FriendName1IsUsingBrand","<<friendName1>> az <<BRAND>> felhasználója"
"","defaultheader.FriendsTotalUsingBrand","<<friendName1>>, <<friendName2>> és további <<friendsTotal>> barátja az <<BRAND>> felhasználója"
"","defaultheader.Hello","Üdvözöljük, "
"","defaultheader.Help","Súgó"
"","defaultheader.HelpUs","Új: Az <<BRAND>> már a videókat is támogatja! Küldjön most!"
"","defaultheader.Home","Kezdőlap"
"","defaultheader.ItemDetail","Tétel részletei"
"","defaultheader.Jan","Jan"
"","defaultheader.January","Január"
"","defaultheader.Jul","Júl"
"","defaultheader.July","Július"
"","defaultheader.Jun","Jún"
"","defaultheader.June","Június"
"","defaultheader.JustOneStep","Csak 1 lépés!"
"","defaultheader.ListingLanguage","Hirdetések nyelve:"
"","defaultheader.Location","Hely"
"","defaultheader.M","p "
"","defaultheader.Mar","Már"
"","defaultheader.March","Március"
"","defaultheader.May","Május"
"","defaultheader.miles","mérföld"
"","defaultheader.Minutes","perc"
"","defaultheader.MOBILE","MOBIL"
"","defaultheader.Modify","Módosítás"
"","defaultheader.Mon","Hé"
"","defaultheader.Monday","Hétfő"
"","defaultheader.My OLX","Saját OLX"
"","defaultheader.MyAdsOnBrand","Saját hirdetéseim az <<BRAND>>-en"
"","defaultheader.MyClassifieds","Apróhirdetéseim"
"","defaultheader.NeverAskAgain","Többé ne kérdezze"
"","defaultheader.NewListings","Új hirdetések"
"","defaultheader.Not_You?","nem Ön"
"","defaultheader.Nov","Nov"
"","defaultheader.November","November"
"","defaultheader.Oct","Okt"
"","defaultheader.October","Október"
"","defaultheader.OLX","<<BRAND>>"
"","defaultheader.Optional","Opcionális"
"","defaultheader.Or","vagy"
"","defaultheader.PlaceAdFree","Hirdetésfeladás INGYEN"
"","defaultheader.PlaceAnAd","Hirdetésfeladás"
"","defaultheader.PlaceFreeAd","Ingyenes hirdetés feladása"
"","defaultheader.PopularSearches","Népszerű keresések"
"","defaultheader.Post","Feladás"
"","defaultheader.PostAdFree","Hirdetésfeladás INGYEN"
"","defaultheader.PostAFreeAd","Adjon fel ingyenes hirdetést"
"","defaultheader.PostAFreeClassifiedAd","Adjon fel ingyenes apróhirdetést"
"","defaultheader.PostAnAd","Hirdetésfeladás"
"","defaultheader.PostPicturesButton","Képek beküldése"
"","defaultheader.PublishFreeAd","Adjon fel ingyenes apróhirdetést"
"","defaultheader.Region","Régió"
"","defaultheader.Register","Regisztráció"
"","defaultheader.Register2","Regisztráció"
"","defaultheader.Sat","Szo"
"","defaultheader.Saturday","Szombat"
"","defaultheader.Search","Keresés"
"","defaultheader.Seconds","másodperc"
"","defaultheader.SelectCityState","Válasszon várost/államot"
"","defaultheader.SelectCountry","Válasszon országot"
"","defaultheader.Selected_Region","Hely"
"","defaultheader.Sep","Szep"
"","defaultheader.September","Szeptember"
"","defaultheader.SiteLanguage","Hirdetések nyelve:"
"","defaultheader.State","Állam"
"","defaultheader.StayConnected","Tartós csatlakozás"
"","defaultheader.Sun","Va"
"","defaultheader.Sunday","Vasárnap"
"","defaultheader.TellUsYourOpinionAnswerTheSurvey","Adjon hangot véleményének, töltse ki a kérdőívünket!"
"","defaultheader.TheWeb","Webhely"
"","defaultheader.Thu","Cs"
"","defaultheader.Thursday","Csütörtök"
"","defaultheader.Tue","Ke"
"","defaultheader.Tuesday","Kedd"
"","defaultheader.UsefulInformation","Hasznos információ"
"","defaultheader.UserNameHasPublishedThis","<<USERNAME>> közzétette ezt a hirdetést:"
"","defaultheader.VoteUrl","/index.php?a=1&newpost=1"
"","defaultheader.Wed","Sze"
"","defaultheader.Wednesday","Szerda"
"","defaultheader.Welcome","Üdvözöljük"
"","defaultheader.WhatAreYouLookingFor","Mit keres?"
"","defaultheader.WhatWouldYouLikeToDoNext","Mit szeretne csinálni legközelebb?"
"","defaultheader.WhereBuyersMeetSellers","Ahol vevő és eladó egymásra talál"
"","defaultheader.YouCanPostWithoutHavingAnAccountItIsFastAndFree","Felhasználói fiók nélkül is hirdethet. Gyors és egyszerű!"
"","defaultheader.YourFriendsAdsOnBrand","Barátjai hirdetései az <<BRAND>> oldalain"
"","defaultheader.YourLastVisitedAds","Legutóbb megtekintett hirdetései"
"","defaulthtmlhead.2CharactersMinimum","Legalább 2 karakter"
"","defaulthtmlhead.Add a comment","Megjegyzés hozzáadása"
"","defaulthtmlhead.AreYouFromCountry","Lakóhelye <country>?"
"","defaulthtmlhead.BidError","<<BRAND>> - Árajánlat benyújtása"
"","defaulthtmlhead.BrandBehindTheScenes","<<BRAND>> A színfalak  mögött:"
"","defaulthtmlhead.BrowseBrand","Tallózás <<BRAND>>"
"","defaulthtmlhead.BuyerInformation","Vevő adatai"
"","defaulthtmlhead.CheckOurYoutubeChannel","Tekintse meg a <<YOUTUBE>> csatornánkat"
"","defaulthtmlhead.CheckOutOurNewTvAd","Tekintse meg az új TV-reklámunkat!"
"","defaulthtmlhead.CookiesHelp","<<BRAND>> - Cookie súgó"
"","defaulthtmlhead.Description1","Online csereüzlet "
"","defaulthtmlhead.Description2","helyi apróhirdetések munka, aukciók, eladás, ingatlan, szolgáltatás, társulások és események - adjon fel ingyenes apróhirdetést"
"","defaulthtmlhead.Disclaimer","Felelősség elhárítása"
"","defaulthtmlhead.EntireSite","Egész webhely"
"","defaulthtmlhead.EverythingHasAValueOn_HomePage","Everything has a value on <<LINK_HOME_PAGE>>, sell it now!"
"","defaulthtmlhead.FindAdsInRealEstateForSaleJobsVehiclesAndMoreNextToYourLocation","Keressen hirdetéseket ingatlan, adásvétel, munka, járművek és még számos további kategóriában."
"","defaulthtmlhead.FindOutWhoYouAreAt_HomePage","Ellenőrizze adatait a <<LINK_HOME_PAGE>> oldalon"
"","defaulthtmlhead.FlagItem","Megcímkézni a tételt"
"","defaulthtmlhead.FreeClassifiedsInArea","Ingyenes apróhirdetések a <AREA> zónában"
"","defaulthtmlhead.GeneralDescription","<AREA> helyi apróhirdetések, bennük munkalehetőségek, eladás, ingatlan, szolgáltatások, társulások és események - adjon fel ingyenes apróhirdetést"
"","defaulthtmlhead.GeneralKeywords","<AREA> , apróhirdetések, hirdetések, munka, eladás, ingatlan, szolgáltatások, közösségek, események"
"","defaulthtmlhead.GoBackToThePreviousPage","Vissza az előző oldalra"
"","defaulthtmlhead.HaveYouSeenThis","Látta már?"
"","defaulthtmlhead.HelloUsername","Üdvözöljük, <<USERNAME>>"
"","defaulthtmlhead.HomeSpecialTitle","Le site de petites annonces et d'enchères gratuites : Voitures, Immobilier, Rencontres , Emploi..."
"","defaulthtmlhead.HomeTitle","<AREA> Apróhirdetésekben munkalehetőségek, eladás, ingatlan, szolgáltatások, közösségek és események"
"","defaulthtmlhead.InEveryBuyerLivesSeller","Minden vásárlóban egy-egy eladó lakozik"
"","defaulthtmlhead.Is",":"
"","defaulthtmlhead.Keywords",", apróhirdetések, hirdetések, munka, aukciók, eladás, ingatlan, szolgáltatások, közösségek, események"
"","defaulthtmlhead.Last","Utolsó"
"","defaulthtmlhead.LinkHomePage_TvAdCampaign","<<LINK_HOME_PAGE>> tévés reklámkampány."
"","defaulthtmlhead.ListingTitle","<CATEGORY> <AREA>"
"","defaulthtmlhead.ListingUnavailable","Ez a hirdetés nem elérhető"
"","defaulthtmlhead.LoginTitle","Üdvözöljük az <<BRAND>>-en!"
"","defaulthtmlhead.MakeSureTheWebAddressYouEnteredIsCorrect","Ellenőrizze, hogy a megadott webcím helyes"
"","defaulthtmlhead.MoreResults","Több eredmény"
"","defaulthtmlhead.My Bids","Árajánlataim"
"","defaulthtmlhead.My Favorites","Kedvenceim"
"","defaulthtmlhead.My Listings","Hirdetéseim"
"","defaulthtmlhead.My Messages","Üzeneteim"
"","defaulthtmlhead.MyBidsTitle","Hirdetéseim"
"","defaulthtmlhead.MyFavoritesTitle","Hirdetéseim"
"","defaulthtmlhead.MyListingTitle","Hirdetéseim"
"","defaulthtmlhead.MyOlxTitle","Saját OLX"
"","defaulthtmlhead.MyOLX_EditTitle","A hirdetés szerkesztése - <<ITEM>>"
"","defaulthtmlhead.MyOLX_RenewTitle","A hirdetés megújítása - <<ITEM>>"
"","defaulthtmlhead.NewUserRegistration","<<BRAND>> - Új felhasználó regisztrálása"
"","defaulthtmlhead.OtherRelatedSites","Egyéb kapcsolódó webhelyek"
"","defaulthtmlhead.Personal Info","Személyes információk"
"","defaulthtmlhead.PersonalInformationTitle","Személyes információk"
"","defaulthtmlhead.PleaseTryAgainLaterAndGoToTheHomePage","Próbálkozzon később. Addig is lehet, hogy megtalálja, amit keres, ha visszatér a <<LINK_HOME_PAGE>> oldalra. A kellemetlenségekért elnézését kérjük."
"","defaulthtmlhead.PleaseTryOneOfTheFollowingOptions","Válasszon egyet az alábbi lehetőségekből:"
"","defaulthtmlhead.Post","Feladás"
"","defaulthtmlhead.PostAnotherAd","Adjon fel egy másik hirdetést"
"","defaulthtmlhead.Read comments","Megjegyzések"
"","defaulthtmlhead.Region","Régió"
"","defaulthtmlhead.RegisterError","<<BRAND>> - Regisztrációs hiba"
"","defaulthtmlhead.Remove","Eltávolítás"
"","defaulthtmlhead.SearchTitle","Apróhirdetések | <<BRAND>>.com"
"","defaulthtmlhead.SelectRegion","Válasszon régiót"
"","defaulthtmlhead.SellerInformation","Eladó információi"
"","defaulthtmlhead.SexualWarning","<<BRAND>> - Figyelmeztetés és nyilatkozat"
"","defaulthtmlhead.ShareThisVideo","Hozza nyilvánoságra ezt a videót"
"","defaulthtmlhead.SorryThePageYouAreLookingForIsNotAvailable","Sajnáljuk, a keresett oldal nem található."
"","defaulthtmlhead.StayOnTheBrandCountryNameSite","Maradjon az <<BRAND>> <<COUNTRY_NAME>>"
"","defaulthtmlhead.TakeALookToTheFirstTvAdCampaignofBrand","Tekintse meg az <<BRAND>> ingyenes hirdetőoldal első tévés reklámkampányát, ahol a vásárló találkozik az eladóval."
"","defaulthtmlhead.TakeMeToBrandCountry_Homepage","Ugrás az <<BRAND>> <country>-i oldalára (<<LINK_HOME_PAGE>>)"
"","defaulthtmlhead.ThisFeatureIsCurrentlyUnderMaintenance","Hoppá! Ez a funkció jelenleg karbantartás alatt áll."
"","defaulthtmlhead.TryToAccessThePageDirectlyFromTheBrandHomePage","Próbálja meg az oldal elérését közvetlenül az <<BRAND>> <<LINK_HOME_PAGE>>kezdőlapjáról<</LINK_HOME_PAGE>>"
"","defaulthtmlhead.TvAd_Title","Néha jobb egyszerűen elfelejteni"
"","defaulthtmlhead.UserNameAdsOnBrand","<<USER_NAME>> hirdetései az <<BRAND>>-en"
"","defaulthtmlhead.UserNameFreeClassifieds","<<USER_NAME>> ingyenes apróhirdetései"
"","defaulthtmlhead.VideoUploadTitle","Videó feltöltés"
"","defaulthtmlhead.WeHaveNumberAds","<<NUMBER>> hirdetésünk van!"
"","defaulthtmlhead.WeRealizedThatYouAreVisitingBrandCountryNameSiteFromCountry","Úgy látjuk, hogy Ön az <<BRAND>> <<COUNTRY_NAME>>-i oldalát olvassa (<<LINK_HOME_PAGE>>) <country> területén."
"","defaulthtmlhead.WhatDoYouWantToDoNow","Mihez lenne éppen kedve?"
"","defaulthtmlhead.WhichSiteDoYouWantToGoTo","Melyik oldalt kívánja meglátogatni:"
"","itemslisting.ActivationPending","Az aktiválás függőben van"
"","itemslisting.AdLink","Hirdessen ezen a webhelyen"
"","itemslisting.AdRemoved","Hirdetés eltávolítva"
"","itemslisting.AdsIn","Hirdetések nyelve"
"","itemslisting.AdSponsored","Szponzorált hivatkozás"
"","itemslisting.AdUpTo20TimesMoreVisible","Növelje hirdetése láthatóságát akár 20-szorosára."
"","itemslisting.AdUrl","https://adwords.google.com/select/OnsiteSignupLandingPage?client=pub-6663783282485898&referringUrl=http://"
"","itemslisting.AdvertiseOnThisSite","Hirdessen ezen a webhelyen"
"","itemslisting.AdWillBeAvailable3To6Hours","Gratulálunk! Hirdetése elérhető lesz az OLX oldalain 3 – 6 órán belül."
"","itemslisting.All","Minden"
"","itemslisting.AllItems","Minden tétel"
"","itemslisting.ALL_ADS","Ingyenes apróhirdetések"
"","itemslisting.AlreadyHaveAccount","Ha már van <<BRAND>> fiókja, egyszerűen jelentkezzen be, és kövesse a lépéseket."
"","itemslisting.Apply","Alkalmaz"
"","itemslisting.AttendedTo","Részt vett <<EDUCATION>> oktatáson"
"","itemslisting.AttendedToAnd","Részt vett <<EDUCATION>> és <<EDUCATION_>> oktatásban"
"","itemslisting.Auctions","Aukciók"
"","itemslisting.BestMatch","Legpontosabb egyezés"
"","itemslisting.bid","árajánlat"
"","itemslisting.Bids","árajánlat"
"","itemslisting.BidsCount","%d %s eddig"
"","itemslisting.BuyItNow","Vásároljon most!"
"","itemslisting.Category","Kategória:"
"","itemslisting.CATEGORY_REGION","<<CATEGORY>> - <<REGION>>"
"","itemslisting.CATEGORY_REGION_CITY","<<CATEGORY>> - <<REGION>>"
"","itemslisting.Classified","Apróhirdetés"
"","itemslisting.Classifieds","Apróhirdetések"
"","itemslisting.ClearAll","Összes törlése"
"","itemslisting.ClickOnPostFreeButton","Kattintson az „Adjon fel ingyenes apróhirdetést” gombra."
"","itemslisting.ContactCustomerCare","Vegye fel a kapcsolatot az ügyfélszolgálattal"
"","itemslisting.ContactSeller","Vegye fel a kapcsolatot az eladóval"
"","itemslisting.D","n "
"","itemslisting.DatePosted","A feladás dátuma"
"","itemslisting.days","n "
"","itemslisting.Ending","Zárás %s"
"","itemslisting.EndingSoonest","Zárás leghamarabb"
"","itemslisting.EventDate","Az esemény dátuma"
"","itemslisting.FastRegistration","Ezt a nagyon gyors és egyszerű regisztrációs eljárást követően máris készen áll hirdetései közzétételére."
"","itemslisting.FeatureOnlinePayment","Emelje ki hirdetését online átutalás segítségével."
"","itemslisting.FeatureViaSMS","Emelje ki hirdetését sms segítségével."
"","itemslisting.FeatureYourAd","Emelje ki hirdetését"
"","itemslisting.FeatureYourAdNow","Emelje ki hirdetését most, és a közönséges hirdetések felett jelenik majd meg, és kirakatba kerül a kezdőoldalon."
"","itemslisting.FreeClassifieds","Ingyenes apróhirdetések"
"","itemslisting.HighestFirst","Először a legmagasabb árak"
"","itemslisting.HighestPriceFirst","Először a legmagasabb árak"
"","itemslisting.hours","ó "
"","itemslisting.IfYouDontHaveAccount","Ha még nincs fiókja és még nem kíván regisztrálni, egyszerűen válasszon egy kategóriát, és máris feladhatja apróhirdetését. Néhány alapvető elérhetőségi adat megadásával regisztrálhat is egy <<BRAND>> fiókot magának. Ezután lehetőséget kap a hirdetéshez tartozó fényképek feltöltésére, és cím valamint leírás megadására és."
"","itemslisting.Individuals","Egyének"
"","itemslisting.Less","Kevesebb"
"","itemslisting.ListedInCategory","Besorolva ebbe a kategóriába:"
"","itemslisting.ListingsBy","Hirdetések eszerint:"
"","itemslisting.LowestFirst","Először a legalacsonyabb árak"
"","itemslisting.LowestPriceFirst","Először a legalacsonyabb árak"
"","itemslisting.minutes","p "
"","itemslisting.More","Több"
