"location","source","target"
"","countryoptions.ClickHereToEnterACity","Klepnutím sem zadejte město"
"","countryoptions.ClickHereToEnterAZipCodeOrCity","Klepnutím sem zadejte PSČ nebo město"
"","countryoptions.ClickHereToSelectTheCityFromAList","Klepnutím sem vyberte město ze seznamu"
"","countryoptions.Country","Země:"
"","countryoptions.County","Hrabství"
"","countryoptions.departamentSelect","Nejdůležitější departementy v zemi"
"","countryoptions.departmentSelect","Most important department of "
"","countryoptions.Distance","Vzdálenost"
"","countryoptions.Emirate","Emirát"
"","countryoptions.emirateSelect","Nejdůležitější emiráty v zemi "
"","countryoptions.EnterCity","Zadejte město"
"","countryoptions.EnterCityOrZipCode","Zadejte město nebo PSČ"
"","countryoptions.EntireCountry","Celá země"
"","countryoptions.Exact","Přesně"
"","countryoptions.example","příklad"
"","countryoptions.FastAndEasyAccess","Fast and Easy Access"
"","countryoptions.Home_BrowseMoreRegions","Více"
"","countryoptions.Home_SelectCanton","Vyberte kanton"
"","countryoptions.Home_SelectCity","Vyberte město"
"","countryoptions.Home_SelectDepartment","Vyberte departement"
"","countryoptions.Home_SelectEmirate","Vyberte emirát"
"","countryoptions.Home_SelectProvince","Vyberte provincii"
"","countryoptions.Home_SelectRegion","Vyberte kraj"
"","countryoptions.Home_SelectState","Vyberte kraj"
"","countryoptions.ListingLanguage","Jazyk záznamu"
"","countryoptions.LookForAdsInYourRegionBySelectingItOnTheMap","Pokud chcete zobrazit inzeráty z vašeho kraje, vyberte ho na mapě."
"","countryoptions.Municipality","Obec"
"","countryoptions.NoCities","Omlouváme se, ale v této části nemáme žádná města."
"","countryoptions.NoCountries","Omlouváme se, ale v této části nemáme žádné země."
"","countryoptions.Ok","OK"
"","countryoptions.Or","Nebo vyberte město"
"","countryoptions.OrSelectACity","Nebo vyberte město"
"","countryoptions.OrSelectARegion","Nebo vyberte kraj"
"","countryoptions.OtherCities","Ostatní města"
"","countryoptions.OtherCitiesInRegion","Jiná města v oblasti <<REGION>>"
"","countryoptions.OtherProvinces","Ostatní provincie"
"","countryoptions.OtherRegions","Ostatní kraje"
"","countryoptions.OtherStates","Ostatní kraje"
"","countryoptions.PleaseChooseYourCity","Vyberte prosím své město"
"","countryoptions.PleaseChooseYourCounty","Vyberte prosím okres"
"","countryoptions.PleaseChooseYourPrefecture","Vyberte prosím prefekturu"
"","countryoptions.PleaseEnterYourZipCode","Zadejte prosím své PSČ"
"","countryoptions.PleaseSelectACity","Vyberte prosím město."
"","countryoptions.PleaseSelectACountry","Vyberte prosím zemi"
"","countryoptions.PostAdd","Zadat bezplatný inzerát"
"","countryoptions.Prefecture","Prefektura"
"","countryoptions.ProvinceRegion","Provincie/kraj"
"","countryoptions.provinceSelect","Nejdůležitější provincie v zemi"
"","countryoptions.Region","Místo"
"","countryoptions.regionCantonSelect","Nejdůležitější kantony v zemi"
"","countryoptions.regionSelect","Nejdůležitější kraje země"
"","countryoptions.SelectACanton","Vyberte kanton"
"","countryoptions.SelectACity","Vyberte město"
"","countryoptions.SelectACityInRegion","Vybrat město v oblasti <<REGION>>"
"","countryoptions.SelectACounty","Select a County"
"","countryoptions.SelectADelegation","Select a delegation"
"","countryoptions.SelectADepartment","Vyberte departement"
"","countryoptions.SelectANeighborhood","Vyberte čtvrť"
"","countryoptions.SelectAnEmirate","Vyberte emirát"
"","countryoptions.SelectAPrefecture","Select a Prefecture"
"","countryoptions.SelectAProvince","Vyberte provincii"
"","countryoptions.SelectARegion","Vyberte kraj"
"","countryoptions.SelectAState","Vyberte město v oblasti <<REGION>>"
"","countryoptions.SelectCanton","Vyberte kanton"
"","countryoptions.SelectCityState","Vyberte město/kraj"
"","countryoptions.SelectCountry","Vyberte zemi"
"","countryoptions.SelectCounty","Vyberte okres"
"","countryoptions.SelectDepartament","Vyberte departement"
"","countryoptions.SelectDepartment","Select Department"
"","countryoptions.SelectedRegion","Vybraný kraj"
"","countryoptions.SelectOnTheMap","Vybrat na mapě"
"","countryoptions.SelectPrefecture","Vyberte prefekturu"
"","countryoptions.SelectProvince","Vyberte provincii"
"","countryoptions.SelectRegion","Vyberte kraj"
"","countryoptions.SelectState","Vyberte kraj"
"","countryoptions.SendBrandBySmsToTheNumber","Send <<BRAND>> by SMS to the number 21616"
"","countryoptions.Send_OLX_to_number_3000","Odeslat <<BLACKSTRONG>><<BRAND>><</BLACKSTRONG>> na číslo <<BLACKSTRONG>>3000<</BLACKSTRONG>>"
"","countryoptions.SiteLanguage","Jazyk webu"
"","countryoptions.State","Vyberte kraj"
"","countryoptions.stateSelect","Vyberte kraj:"
"","countryoptions.TheCityYouSelectedIsPresentInSeveralStatesPleaseSelectTheStateYourCityIsLocated","Město, které jste vybrali, se nachází v několika krajích. Vyberte prosím kraj, v němž se nachází vaše město:"
"","countryoptions.Town","Město"
"","countryoptions.Wait","Čekejte..."
"","countryoptions.ZipCodeOrCity","PSČ nebo město"
"","defaultfooter.About OLX","Informace o webu <<BRAND>>"
"","defaultfooter.ADS_REGION","Inzeráty v kraji <<REGION>>"
"","defaultfooter.AdvancedSearch","Pokročilé vyhledávání"
"","defaultfooter.AllListings","Všechny záznamy"
"","defaultfooter.AllStates","Procházet města"
"","defaultfooter.Back","Zpět"
"","defaultfooter.BrandFreeClassifieds","100% bezplatné inzeráty"
"","defaultfooter.BrowseAds","Procházet inzeráty"
"","defaultfooter.change","změnit"
"","defaultfooter.classifiedGratuitous","bezplatné inzeráty"
"","defaultfooter.ClassifiedsAndMuchMore","Inzeráty a mnoho dalšího!"
"","defaultfooter.ClassifiedsHelp","Nápověda k inzerátům"
"","defaultfooter.ClassifiedsHome","Domovská stránka inzerátů"
"","defaultfooter.Click","klepněte sem"
"","defaultfooter.ClickHere","Klepněte sem"
"","defaultfooter.Distance","Vzdálenost"
"","defaultfooter.Exact","Přesně"
"","defaultfooter.FreeSite","100% bezplatné inzeráty"
"","defaultfooter.GoHome","Přejít na domovskou stránku"
"","defaultfooter.Hello","Dobrý den!"
"","defaultfooter.Hello!","Dobrý den!"
"","defaultfooter.Help","Nápověda"
"","defaultfooter.HelpUs","Novinka: Web <<BRAND>> nyní podporuje videonahrávky! Nahrajte je nyní!"
"","defaultfooter.Home","Domů"
"","defaultfooter.IntellectualPropertyProtectionServices","Služby na ochranu duševního vlastnictví"
"","defaultfooter.ItemDetail","Údaje o zboží"
"","defaultfooter.ListingLanguage","Jazyk záznamu"
"","defaultfooter.Location","Místo:"
"","defaultfooter.miles","mil"
"","defaultfooter.MOBILE","MOBILNÍ"
"","defaultfooter.My OLX","Moje OLX"
"","defaultfooter.MyAskHT.com","My askHT.com"
"","defaultfooter.Not_You?","nejste to vy"
"","defaultfooter.OLX","<<BRAND>>"
"","defaultfooter.OLX Official Time","Oficiální čas <<BRAND>>"
"","defaultfooter.Optional","Volitelně"
"","defaultfooter.Or","nebo"
"","defaultfooter.PopularSearches","Oblíbená vyhledávání"
"","defaultfooter.Post","Odeslat"
"","defaultfooter.PublishFreeAd","Zadat bezplatný inzerát"
"","defaultfooter.Region","Kraj"
"","defaultfooter.Register","Registrovat se"
"","defaultfooter.Register2","Registrovat se"
"","defaultfooter.Search","Vyhledat"
"","defaultfooter.SelectCityState","Vyberte město/kraj"
"","defaultfooter.SelectCountry","Vyberte zemi"
"","defaultfooter.Selected_Region","Vybraný kraj"
"","defaultfooter.Sign_In","Přihlásit se"
"","defaultfooter.Sign_In2","Přihlásit se"
"","defaultfooter.SiteLanguage","Jazyk webu"
"","defaultfooter.sitesAssociate","Další související weby:"
"","defaultfooter.State","Kraj"
"","defaultfooter.Terms of use","Podmínky používání"
"","defaultfooter.TheWeb","Web"
"","defaultfooter.VoteUrl","/index.php?a=1&newpost=1"
"","defaultfooter.Welcome","Vítáme vás!"
"","defaultheader2.AllListings","Všechny záznamy"
"","defaultheader2.Click","klepněte sem"
"","defaultheader2.FreeSite","Bezplatné inzeráty pro oblast <AREA>"
"","defaultheader2.Hello","Dobrý den!"
"","defaultheader2.Help","Nápověda"
"","defaultheader2.Home","Domů"
"","defaultheader2.My OLX","Moje OLX"
"","defaultheader2.Not_You?","nejste to vy?"
"","defaultheader2.OLX","<<BRAND>>"
"","defaultheader2.Or","nebo"
"","defaultheader2.Post","Zadat"
"","defaultheader2.PublishFreeAd","Zadat bezplatný inzerát"
"","defaultheader2.Register","Registrovat se"
"","defaultheader2.Search","Vyhledat"
"","defaultheader2.TheWeb","Web"
"","defaultheader2.Welcome","Vítejte"
"","defaultheader.'PublishFreeAd'","Dobrý den,"
"","defaultheader.AdvancedSearch","Pokročilé vyhledávání"
"","defaultheader.AllListings","Všechny záznamy"
"","defaultheader.Apr","Duben"
"","defaultheader.April","Duben"
"","defaultheader.Aug","Srpen"
"","defaultheader.August","Srpen"
"","defaultheader.BackToBrandHomePage","Zpět na domovskou stránku <<BRAND>>"
"","defaultheader.BookAnOnlineAd","Book an online AD"
"","defaultheader.BrandChannel","Kanál <<BRAND>>"
"","defaultheader.BrandFullVersion","Plná verze <<BRAND>>"
"","defaultheader.BrandNowSupportsVideosPostNow","Novinka: Web <<BRAND>> nyní podporuje videonahrávky! Nahrajte je nyní!"
"","defaultheader.BrowseAds","Procházet inzeráty"
"","defaultheader.Categories","Kategorie <<BRAND>>"
"","defaultheader.change","Změnit"
"","defaultheader.Cities","Města"
"","defaultheader.ClassifiedsAndMuchMore","Inzeráty a mnoho dalšího!"
"","defaultheader.ClassifiedsHelp","Nápověda k inzerátům"
"","defaultheader.ClassifiedsHome","Domovská stránka inzerátů"
"","defaultheader.Click","klepněte sem"
"","defaultheader.ClickHere","Klepněte sem"
"","defaultheader.CloseToYou","<<BRAND>> ve Vaší blízkosti"
"","defaultheader.Dec","Prosinec"
"","defaultheader.December","Prosinec"
"","defaultheader.Distance","Vzdálenost"
"","defaultheader.DragThisIconLogoBrandToYourWindowsTaskbarToPin","Přetáhněte tuto ikonu <<LOGO_IMAGE>> a připněte na hlavní panel Windows."
"","defaultheader.Exact","Přesně"
"","defaultheader.ExperienceBrandAsPinnedSite","Používejte <<BRAND>> jako připnutý web!"
"","defaultheader.Features","Funkce <<BRAND>>"
"","defaultheader.Feb","Únor"
"","defaultheader.February","Únor"
"","defaultheader.FollowUsOnNetwork","Sledujte <<NETWORK>>"
"","defaultheader.FreeSite","Bezplatné inzeráty v oblasti <AREA>"
"","defaultheader.Fri","Pá"
"","defaultheader.Friday","Pátek"
"","defaultheader.FriendName1AndFriendName2AreUsingBrand","<<friendName1>> a <<friendName2>> používají <<BRAND>>"
"","defaultheader.FriendName1FriendName2AndFriendsTotalMoreAreUsingBrand","<<friendName1>>, <<friendName2>> a <<friendsTotal>> dalších přátel používá <<BRAND>>"
"","defaultheader.FriendName1IsUsingBrand","<<friendName1>> používá <<BRAND>>"
"","defaultheader.FriendsTotalUsingBrand","<<friendName1>>, <<friendName2>> a <<friendsTotal>> dalších přátel používá <<BRAND>>"
"","defaultheader.Hello","Dobrý den!"
"","defaultheader.Help","Nápověda"
"","defaultheader.HelpUs","Novinka: Web <<BRAND>> nyní podporuje videonahrávky! Nahrajte je nyní!"
"","defaultheader.Home","Domů"
"","defaultheader.ItemDetail","Údaje o zboží"
"","defaultheader.Jan","Leden"
"","defaultheader.January","Leden"
"","defaultheader.Jul","Červenec"
"","defaultheader.July","Červenec"
"","defaultheader.Jun","Červen"
"","defaultheader.June","Červen"
"","defaultheader.JustOneStep","Jen 1 krok!"
"","defaultheader.ListingLanguage","Jazyk záznamu"
"","defaultheader.Location","Místo"
"","defaultheader.M","min."
"","defaultheader.Mar","Březen"
"","defaultheader.March","Březen"
"","defaultheader.May","Květen"
"","defaultheader.miles","mil"
"","defaultheader.Minutes","minut"
"","defaultheader.MOBILE","MOBILNÍ"
"","defaultheader.Modify","UPRAVIT"
"","defaultheader.Mon","Po"
"","defaultheader.Monday","Pondělí"
"","defaultheader.My OLX","Moje OLX"
"","defaultheader.MyAdsOnBrand","Moje inzeráty na <<BRAND>>"
"","defaultheader.MyClassifieds","Moje inzeráty"
"","defaultheader.NeverAskAgain","Neptejte se znovu"
"","defaultheader.NewListings","Nové inzeráty"
"","defaultheader.Not_You?","nejste to vy"
"","defaultheader.Nov","Listopad"
"","defaultheader.November","Listopad"
"","defaultheader.Oct","Říjen"
"","defaultheader.October","Říjen"
"","defaultheader.OLX","<<BRAND>>"
"","defaultheader.Optional","Volitelně"
"","defaultheader.Or","nebo"
"","defaultheader.PlaceAdFree","Zadejte inzerát ZDARMA"
"","defaultheader.PlaceAnAd","Zadejte inzerát"
"","defaultheader.PlaceFreeAd","Zadejte bezplatný inzerát"
"","defaultheader.PopularSearches","Oblíbená vyhledávání"
"","defaultheader.Post","Odeslat"
"","defaultheader.PostAdFree","Zašlete inzerát ZDARMA"
"","defaultheader.PostAFreeAd","Zadat bezplatný inzerát"
"","defaultheader.PostAFreeClassifiedAd","Zadat bezplatný inzerát"
"","defaultheader.PostAnAd","Zašlete inzerát"
"","defaultheader.PostPicturesButton","Uveřejnit obrázky"
"","defaultheader.PublishFreeAd","Zadat bezplatný inzerát"
"","defaultheader.Region","Kraj"
"","defaultheader.Register","Registrovat se"
"","defaultheader.Register2","Registrovat se"
"","defaultheader.Sat","So"
"","defaultheader.Saturday","Sobota"
"","defaultheader.Search","Vyhledat"
"","defaultheader.Seconds","sekund"
"","defaultheader.SelectCityState","Vyberte město/kraj"
"","defaultheader.SelectCountry","Vyberte zemi"
"","defaultheader.Selected_Region","Místo"
"","defaultheader.Sep","Září"
"","defaultheader.September","Září"
"","defaultheader.SiteLanguage","Jazyk webu"
"","defaultheader.State","Kraj"
"","defaultheader.StayConnected","Buďte v obraze"
"","defaultheader.Sun","Ne"
"","defaultheader.Sunday","Neděle"
"","defaultheader.TellUsYourOpinionAnswerTheSurvey","Dejte nám vědět, co si myslíte - vyplňte průzkum!"
"","defaultheader.TheWeb","Web"
"","defaultheader.Thu","Čt"
"","defaultheader.Thursday","Čtvrtek"
"","defaultheader.Tue","Út"
"","defaultheader.Tuesday","Úterý"
"","defaultheader.UsefulInformation","Užitečné informace"
"","defaultheader.UserNameHasPublishedThis","Tento inzerát publikoval/a: <<USERNAME>>"
"","defaultheader.VoteUrl","/index.php?a=1&newpost=1"
"","defaultheader.Wed","St"
"","defaultheader.Wednesday","Středa"
"","defaultheader.Welcome","Vítáme vás"
"","defaultheader.WhatAreYouLookingFor","Co hledáte?"
"","defaultheader.WhatWouldYouLikeToDoNext","Jak chcete pokračovat?"
"","defaultheader.WhereBuyersMeetSellers","Kde se kupující setkávají s prodejci"
"","defaultheader.YouCanPostWithoutHavingAnAccountItIsFastAndFree","Můžete odesílat záznamy, aniž byste měli účet. Je to rychlé a bezplatné!"
"","defaultheader.YourFriendsAdsOnBrand","Inzeráty vašich přátel na <<BRAND>>"
"","defaultheader.YourLastVisitedAds","Poslední zobrazené položky"
"","defaulthtmlhead.2CharactersMinimum","Minimálně 2 znaky"
"","defaulthtmlhead.Add a comment","Přidat komentář"
"","defaulthtmlhead.AreYouFromCountry","Je vaše domovská země <country>?"
"","defaulthtmlhead.BidError","<<BRAND>> – Odeslání cenové nabídky"
"","defaulthtmlhead.BrandBehindTheScenes","<<BRAND>> V zákulisí:"
"","defaulthtmlhead.BrowseBrand","Procházet <<BRAND>>"
"","defaulthtmlhead.BuyerInformation","Údaje o kupujícím"
"","defaulthtmlhead.CheckOurYoutubeChannel","Podívejte se na náš kanál na <<YOUTUBE>>"
"","defaulthtmlhead.CheckOutOurNewTvAd","Podívejte se na naši novou televizní reklamu!"
"","defaulthtmlhead.CookiesHelp","<<BRAND>> – Nápověda k souborům cookie"
"","defaulthtmlhead.Description1","Online výměna "
"","defaulthtmlhead.Description2","nabízí místní inzeráty pracovních příležitostí, aukcí, prodejních nabídek, nemovitostí, služeb, společenského dění a akcí. – Zadejte si zdarma inzerát."
"","defaulthtmlhead.Disclaimer","Upozornění"
"","defaulthtmlhead.EntireSite","Celý web"
"","defaulthtmlhead.EverythingHasAValueOn_HomePage","Everything has a value on <<LINK_HOME_PAGE>>, sell it now!"
"","defaulthtmlhead.FindAdsInRealEstateForSaleJobsVehiclesAndMoreNextToYourLocation","Najděte inzerci nemovitostí, věcí na prodej, pracovních příležitostí a další ve vaší blízkosti."
"","defaulthtmlhead.FindOutWhoYouAreAt_HomePage","Zjistěte, kdo jste na <<LINK_HOME_PAGE>>"
"","defaulthtmlhead.FlagItem","Označit zboží"
"","defaulthtmlhead.FreeClassifiedsInArea","Bezplatné inzeráty v zóně <AREA>"
"","defaulthtmlhead.GeneralDescription","<AREA> nabízí místní inzeráty pracovních příležitostí, prodejních nabídek, nemovitostí, služeb, společenského dění a akcí – zadejte si zdarma inzerát."
"","defaulthtmlhead.GeneralKeywords","<AREA>, inzeráty, pracovní příležitosti, prodejní nabídky, nemovitosti, služby, společenské dění, akce"
"","defaulthtmlhead.GoBackToThePreviousPage","Návrat na předchozí stránku."
"","defaulthtmlhead.HaveYouSeenThis","Viděli jste tohle?"
"","defaulthtmlhead.HelloUsername","Dobrý den, <<USERNAME>>"
"","defaulthtmlhead.HomeSpecialTitle","Free Classifieds ads for cars, real estate, personals, services, jobs..."
"","defaulthtmlhead.HomeTitle","<AREA> Inzeráty pracovních příležitostí, prodejních nabídek, nemovitostí, služeb, společenského dění a akcí."
"","defaulthtmlhead.InEveryBuyerLivesSeller","Kdo kupuje, nemá daleko k prodávání"
"","defaulthtmlhead.Is","je"
"","defaulthtmlhead.Keywords",", inzeráty, pracovní příležitosti, aukce, prodejní nabídky, nemovitosti, služby, společenské dění, akce"
"","defaulthtmlhead.Last","Poslední"
"","defaulthtmlhead.LinkHomePage_TvAdCampaign","<<LINK_HOME_PAGE>> televizní reklamní kampaň"
"","defaulthtmlhead.ListingTitle","<CATEGORY> <AREA>"
"","defaulthtmlhead.ListingUnavailable","Tento záznam je nedostupný"
"","defaulthtmlhead.LoginTitle","Vítejte na webu <<BRAND>>!"
"","defaulthtmlhead.MakeSureTheWebAddressYouEnteredIsCorrect","Zkontrolujte, zda jste zadali správnou webovou adresu."
"","defaulthtmlhead.MoreResults","Další výsledky"
"","defaulthtmlhead.My Bids","Moje cenové nabídky"
"","defaulthtmlhead.My Favorites","Moje oblíbené"
"","defaulthtmlhead.My Listings","Moje záznamy"
"","defaulthtmlhead.My Messages","Moje zprávy"
"","defaulthtmlhead.MyBidsTitle","Moje záznamy"
"","defaulthtmlhead.MyFavoritesTitle","Moje záznamy"
"","defaulthtmlhead.MyListingTitle","Moje záznamy"
"","defaulthtmlhead.MyOlxTitle","Moje OLX"
"","defaulthtmlhead.MyOLX_EditTitle","Upravování záznamu – <<ITEM>>"
"","defaulthtmlhead.MyOLX_RenewTitle","Obnovení záznamu – <<ITEM>>"
"","defaulthtmlhead.NewUserRegistration","<<BRAND>> – Registrace nového uživatele"
"","defaulthtmlhead.OtherRelatedSites","Další související weby:"
"","defaulthtmlhead.Personal Info","Osobní údaje"
"","defaulthtmlhead.PersonalInformationTitle","Osobní údaje"
"","defaulthtmlhead.PleaseTryAgainLaterAndGoToTheHomePage","Zkuste to prosím znovu později. Mezitím můžete zkusit, zda nenajdete to, co potřebujete, zpátky zde: <<LINK_HOME_PAGE>>. Omlouváme se."
"","defaulthtmlhead.PleaseTryOneOfTheFollowingOptions","Zkuste prosím jednu z těchto možností:"
"","defaulthtmlhead.Post","Odeslat"
"","defaulthtmlhead.PostAnotherAd","Zveřejnit další inzerát"
"","defaulthtmlhead.Read comments","Komentáře"
"","defaulthtmlhead.Region","Kraj"
"","defaulthtmlhead.RegisterError","<<BRAND>> – Chyba při registraci"
"","defaulthtmlhead.Remove","Odstranit"
"","defaulthtmlhead.SearchTitle","Inzeráty | <<BRAND>>.com"
"","defaulthtmlhead.SelectRegion","Vyberte kraj"
"","defaulthtmlhead.SellerInformation","Údaje o prodejci"
"","defaulthtmlhead.SexualWarning","<<BRAND>> – Varování a vyloučení odpovědnosti"
"","defaulthtmlhead.ShareThisVideo","Podělit se o video"
"","defaulthtmlhead.SorryThePageYouAreLookingForIsNotAvailable","Litujeme, ale stránka, kterou hledáte, není k dispozici."
"","defaulthtmlhead.StayOnTheBrandCountryNameSite","Zůstaňte na webu <<BRAND>> <<COUNTRY_NAME>>"
"","defaulthtmlhead.TakeALookToTheFirstTvAdCampaignofBrand","Podívejte se na první televizní reklamu pro <<BRAND>> - web inzerce zdarma, kde se scházejí kupující s prodávajícími."
"","defaulthtmlhead.TakeMeToBrandCountry_Homepage","Chci na <<BRAND>> <country> (<<LINK_HOME_PAGE>>)"
"","defaulthtmlhead.ThisFeatureIsCurrentlyUnderMaintenance","Je nám líto! Tato funkce právě prochází údržbou."
"","defaulthtmlhead.TryToAccessThePageDirectlyFromTheBrandHomePage","Zkuste na stránku přejít přímo z <<LINK_HOME_PAGE>>domovské stránky<</LINK_HOME_PAGE>> <<BRAND>>."
"","defaulthtmlhead.TvAd_Title","Někdy to prostě musíte nechat být."
"","defaulthtmlhead.UserNameAdsOnBrand","Inzeráty uživatele: <<USER_NAME>> na <<BRAND>>"
"","defaulthtmlhead.UserNameFreeClassifieds","Inzeráty uživatele <<USER_NAME>> zdarma"
"","defaulthtmlhead.VideoUploadTitle","Upload videonahrávek"
"","defaulthtmlhead.WeHaveNumberAds","Máme <<NUMBER>> inzerátů!"
"","defaulthtmlhead.WeRealizedThatYouAreVisitingBrandCountryNameSiteFromCountry","Všimli jsme si, že jste na <<BRAND>> <<COUNTRY_NAME>> webu (<<LINK_HOME_PAGE>>)"
"","defaulthtmlhead.WhatDoYouWantToDoNow","Co chcete dělat nyní?"
"","defaulthtmlhead.WhichSiteDoYouWantToGoTo","Na který web chcete:"
"","itemslisting.ActivationPending","Aktivace čeká na vyřízení"
"","itemslisting.AdLink","Inzerujte na tomto webu"
"","itemslisting.AdRemoved","Inzerát odstraněn"
"","itemslisting.AdsIn","Jazyk"
"","itemslisting.AdSponsored","Sponzorovaný odkaz"
"","itemslisting.AdUpTo20TimesMoreVisible","Udělejte svůj inzerát až 20krát viditelnějším."
"","itemslisting.AdUrl","https://adwords.google.com/select/OnsiteSignupLandingPage?client=pub-6663783282485898&referringUrl=http://"
"","itemslisting.AdvertiseOnThisSite","Inzerujte na tomto webu"
"","itemslisting.AdWillBeAvailable3To6Hours","Gratulujeme! Váš inzerát bude za 3 až 6 hodin dostupný na OLX."
"","itemslisting.All","Vše"
"","itemslisting.AllItems","Všechno zboží"
"","itemslisting.ALL_ADS","Bezplatné inzeráty"
"","itemslisting.AlreadyHaveAccount","Pokud již máte <<BRAND>> účet, jednoduše se přihlaste a následujte proces."
"","itemslisting.Apply","Použít"
"","itemslisting.AttendedTo","Studoval/a <<EDUCATION>>"
"","itemslisting.AttendedToAnd","Studoval/a <<EDUCATION>> a <<EDUCATION_>>"
"","itemslisting.Auctions","Aukce"
"","itemslisting.BestMatch","Nejlepší výsledek"
"","itemslisting.bid","cenová nabídka"
"","itemslisting.Bids","cenové nabídky"
"","itemslisting.BidsCount","zatím %d %s"
"","itemslisting.BuyItNow","Koupit nyní!"
"","itemslisting.Category","Kategorie:"
"","itemslisting.CATEGORY_REGION","<<CATEGORY>> – <<REGION>>"
"","itemslisting.CATEGORY_REGION_CITY","<<CATEGORY>> – <<REGION>>"
"","itemslisting.Classified","Inzerát"
"","itemslisting.Classifieds","Inzeráty"
"","itemslisting.ClearAll","Vymazat vše"
"","itemslisting.ClickOnPostFreeButton","Klikněte na tlačítko „Uveřejnit tento inzerát zdarma”"
"","itemslisting.ContactCustomerCare","Kontaktujte oddělení péče o zákazníky"
"","itemslisting.ContactSeller","Kontaktovat prodejce"
"","itemslisting.D","dní"
"","itemslisting.DatePosted","Datum odeslání"
"","itemslisting.days","dní"
"","itemslisting.Ending","Končící %s"
"","itemslisting.EndingSoonest","Končící nejdříve"
"","itemslisting.EventDate","Datum akce"
"","itemslisting.FastRegistration","Po dokončení této rychlé a jednoduché registrace jste okamžitě připraveni pro uveřejnění."
"","itemslisting.FeatureOnlinePayment","Zvýrazněte váš inzerát pomocí online platby."
"","itemslisting.FeatureViaSMS","Zvýrazněte váš inzerát pomocí sms"
"","itemslisting.FeatureYourAd","Zvýrazněte svůj inzerát"
"","itemslisting.FeatureYourAdNow","Zvýrazněte svůj inzerát teď, a on bude zobrazován nad běžnými inzeráty a uveden na domovské stránce."
"","itemslisting.FreeClassifieds","Bezplatné inzeráty"
"","itemslisting.HighestFirst","Nejdříve nejvyšší cena"
"","itemslisting.HighestPriceFirst","Nejdříve nejvyšší cena"
"","itemslisting.hours","hod."
"","itemslisting.IfYouDontHaveAccount","Pokud nemáte účet a nechcete se zatím registrovat, jednoduše zvolte kategorii a jste připraveni uveřejnit váš inzerát. Můžete si také zaregistrovat <<BRAND>> účet poskytnutím základních informací pro kontakt. Poté budete požádáni o nahrání fotek, poskytnutí názvu a také popisu pro váš inzerát."
"","itemslisting.Individuals","Jednotlivci"
"","itemslisting.Less","Méně"
"","itemslisting.ListedInCategory","Uvedeno v kategorie"
"","itemslisting.ListingsBy","Záznamy od"
"","itemslisting.LowestFirst","Nejdříve nejnižší cena"
"","itemslisting.LowestPriceFirst","Nejdříve nejnižší cena"
"","itemslisting.minutes","min."
"","itemslisting.More","Více"
"","itemslisting.NavigatorByAdType","podle typu inzerátu"
"","itemslisting.NavigatorByCategory","Kategorie"
"","itemslisting.NavigatorByLanguage","Jazyk"
"","itemslisting.NavigatorByLocation","Místo"
"","itemslisting.NavigatorBySellerType","Typ prodejce"
"","itemslisting.NavigatorBySubCategory","Kategorie pro %s"
