"location","source","target"
"","countryoptions.County","카운티"
"","countryoptions.departamentSelect","가장 중요한 부서 "
"","countryoptions.departmentSelect","Most important department of "
"","countryoptions.Distance","거리"
"","countryoptions.Emirate","수장국"
"","countryoptions.emirateSelect","가장 중요한 수장국"
"","countryoptions.EnterCity","도시를 입력하세요"
"","countryoptions.EnterCityOrZipCode","도시 또는 우편번호를 입력하세요"
"","countryoptions.EntireCountry","전체 국가"
"","countryoptions.Exact","정확한"
"","countryoptions.example","예"
"","countryoptions.FastAndEasyAccess","Fast and Easy Access"
"","countryoptions.Home_BrowseMoreRegions","더"
"","countryoptions.Home_SelectCanton","주 선정하기"
"","countryoptions.Home_SelectCity","도시 선정하기"
"","countryoptions.Home_SelectDepartment","구 선정하기"
"","countryoptions.Home_SelectEmirate","수장국 선정하기"
"","countryoptions.Home_SelectProvince","지방 선정하기"
"","countryoptions.Home_SelectRegion","지역 선정하기"
"","countryoptions.Home_SelectState","주를 선정하세요"
"","countryoptions.ListingLanguage","제품목록서 위치"
"","countryoptions.LookForAdsInYourRegionBySelectingItOnTheMap","지도에서 귀하의 지역을 선택하여 귀하의 지역내 광고를 찾으셔요."
"","countryoptions.Municipality","시당국"
"","countryoptions.NoCities","죄송합니다. 선택하신 도시가 없습니다."
"","countryoptions.NoCountries","죄송합니다. 선택하신 국가가 없습니다."
"","countryoptions.Ok","OK"
"","countryoptions.Or","도시를 선택하세요"
"","countryoptions.OrSelectACity","도시를 선택하세요"
"","countryoptions.OrSelectARegion","혹은 지역 선정하기"
"","countryoptions.OtherCities","기타 도시"
"","countryoptions.OtherCitiesInRegion","기타 도시, <<REGION>>"
"","countryoptions.OtherProvinces","기타 지방"
"","countryoptions.OtherRegions","기타 지역"
"","countryoptions.OtherStates","기타 주"
"","countryoptions.PleaseChooseYourCity","도시를 선정하세요"
"","countryoptions.PleaseChooseYourCounty","귀하의 카운티를 선택하세요"
"","countryoptions.PleaseChooseYourPrefecture","귀하의 도를 선택하세요"
"","countryoptions.PleaseEnterYourZipCode","우편번호를 선정하세요"
"","countryoptions.PleaseSelectACity","도시 선정하기."
"","countryoptions.PleaseSelectACountry","국가 선정하기"
"","countryoptions.PostAdd","무료로 광고를 등록하세요"
"","countryoptions.Prefecture","도청"
"","countryoptions.ProvinceRegion","지방/지역"
"","countryoptions.provinceSelect","가장 중요한 지방"
"","countryoptions.Region","지역"
"","countryoptions.regionCantonSelect","가장 중요한 주"
"","countryoptions.regionSelect","가장 중요한 지역"
"","countryoptions.SelectACanton","주 선정하기"
"","countryoptions.SelectACity","도시 선정하기"
"","countryoptions.SelectACityInRegion","<<REGION>>에서 도시 선택하기"
"","countryoptions.SelectACounty","Select a County"
"","countryoptions.SelectADelegation","Select a delegation"
"","countryoptions.SelectADepartment","구 선정하기"
"","countryoptions.SelectANeighborhood","근처지역을 선택하세요"
"","countryoptions.SelectAnEmirate","수장국 선정하기"
"","countryoptions.SelectAPrefecture","Select a Prefecture"
"","countryoptions.SelectAProvince","지방 선정하기"
"","countryoptions.SelectARegion","지역 선정하기"
"","countryoptions.SelectAState","주를 선정하세요"
"","countryoptions.SelectCanton","소군 선정하기"
"","countryoptions.SelectCityState","도시/주 선택하기"
"","countryoptions.SelectCountry","국가를 선택하세요"
"","countryoptions.SelectCounty","카운티를 선택하세요"
"","countryoptions.SelectDepartament","구 선정하기"
"","countryoptions.SelectDepartment","Select Department"
"","countryoptions.SelectedRegion","위치"
"","countryoptions.SelectOnTheMap","지도에서 선택하기"
"","countryoptions.SelectPrefecture","도를 선택하세요"
"","countryoptions.SelectProvince","주를 선택하세요"
"","countryoptions.SelectRegion","지역을 선택하세요"
"","countryoptions.SelectState","주를 선택하세요"
"","countryoptions.SendBrandBySmsToTheNumber","Send <<BRAND>> by SMS to the number 21616"
"","countryoptions.Send_OLX_to_number_3000","<<BLACKSTRONG>><<BRAND>><</BLACKSTRONG>>를 숫자 <<BLACKSTRONG>>3000<</BLACKSTRONG>>로 보내기"
"","countryoptions.SiteLanguage","언어선택"
"","countryoptions.State","지역을 선택하세요"
"","countryoptions.stateSelect","가장 중요한 주"
"","countryoptions.TheCityYouSelectedIsPresentInSeveralStatesPleaseSelectTheStateYourCityIsLocated","선정하신 도시는 여러 개의 주에 속하게 됩니다. 귀하의 도시가 속하고 있는 주를 선택하세요:"
"","countryoptions.Town","타운"
"","countryoptions.Wait","잠시만 기다리세요..."
"","countryoptions.ZipCodeOrCity","우편번호 혹은 도시"
"","defaultfooter.About OLX","<<BRAND>>에 관하여"
"","defaultfooter.ADS_REGION","<<REGION>>의 광고"
"","defaultfooter.AdvancedSearch","고급 검색"
"","defaultfooter.AllListings","전 카테고리"
"","defaultfooter.AllStates","<<COUNTRY>>의 주"
"","defaultfooter.Back","뒤로"
"","defaultfooter.BrandFreeClassifieds","<AREA> 무료 안내광고"
"","defaultfooter.BrowseAds","광고 브라우즈하기"
"","defaultfooter.change","변경하기"
"","defaultfooter.classifiedGratuitous","무료 안내광고"
"","defaultfooter.ClassifiedsAndMuchMore","안내광고 및 더욱 많은 것들이 기다리고 있습니다!"
"","defaultfooter.ClassifiedsHelp","안내광고 지원센터"
"","defaultfooter.ClassifiedsHome","안내광고 홈"
"","defaultfooter.Click","이곳에 클릭하세요."
"","defaultfooter.ClickHere","이곳에 클릭하세요."
"","defaultfooter.Distance","거리"
"","defaultfooter.Exact","정확"
"","defaultfooter.FreeSite","<AREA> 무료 안내광고"
"","defaultfooter.GoHome","홈으로 가기"
"","defaultfooter.Hello","안녕하세요, "
"","defaultfooter.Hello!","안녕하세요,"
"","defaultfooter.Help","지원센터"
"","defaultfooter.HelpUs","새소식: <<BRAND>>는 비디오 서비스를 제공하기 시작하였습니다. 지금 비디오물을 올리세요!"
"","defaultfooter.Home","홈"
"","defaultfooter.IntellectualPropertyProtectionServices","지적 재산 소유권 보호 서비스"
"","defaultfooter.ItemDetail","제품내역"
"","defaultfooter.ListingLanguage","카테고리"
"","defaultfooter.Location","위치:"
"","defaultfooter.miles","마일"
"","defaultfooter.MOBILE","모바일"
"","defaultfooter.My OLX","나의 OLX"
"","defaultfooter.MyAskHT.com","My askHT.com"
"","defaultfooter.Not_You?","당신이 아닙니다."
"","defaultfooter.OLX","<<BRAND>>"
"","defaultfooter.OLX Official Time","<<BRAND>> 공식시간"
"","defaultfooter.Optional","선택사항"
"","defaultfooter.Or","혹은"
"","defaultfooter.PopularSearches","인기 검색"
"","defaultfooter.Post","게재하기"
"","defaultfooter.PublishFreeAd","무료로 광고를 등록하세요"
"","defaultfooter.Region","지역"
"","defaultfooter.Register","등록하기"
"","defaultfooter.Register2","회원가입"
"","defaultfooter.Search","검색하기"
"","defaultfooter.SelectCityState","도시/주 선정하기"
"","defaultfooter.SelectCountry","국가 선택하기"
"","defaultfooter.Selected_Region","위치"
"","defaultfooter.Sign_In","로그인"
"","defaultfooter.Sign_In2","로그인"
"","defaultfooter.SiteLanguage","사이트 언어"
"","defaultfooter.sitesAssociate","기타 관련 사이트:"
"","defaultfooter.State","주"
"","defaultfooter.Terms of use","사용약정"
"","defaultfooter.TheWeb","웹"
"","defaultfooter.VoteUrl","/index.php?a=1&newpost=1"
"","defaultfooter.Welcome","환영합니다."
"","defaultheader2.AllListings","전체 목록서"
"","defaultheader2.Click","이곳에 클릭하세요"
"","defaultheader2.FreeSite","<AREA> 무료 광고"
"","defaultheader2.Hello","안녕하세요, "
"","defaultheader2.Help","지원처"
"","defaultheader2.Home","Home"
"","defaultheader2.My OLX","나의 OLX"
"","defaultheader2.Not_You?","당신이 아니에요"
"","defaultheader2.OLX","<<BRAND>>"
"","defaultheader2.Or","혹은"
"","defaultheader2.Post","올리기"
"","defaultheader2.PublishFreeAd","무료 광고 올리기"
"","defaultheader2.Register","등록하기"
"","defaultheader2.Search","검색하기"
"","defaultheader2.TheWeb","웹"
"","defaultheader2.Welcome","환영"
"","defaultheader.'PublishFreeAd'","Hello"
"","defaultheader.AdvancedSearch","고급 검색"
"","defaultheader.AllListings","전체 카테고리"
"","defaultheader.Apr","4월"
"","defaultheader.April","4월"
"","defaultheader.Aug","8월"
"","defaultheader.August","8월"
"","defaultheader.BackToBrandHomePage","<<BRAND>> 홈페이지로 돌아가기"
"","defaultheader.BookAnOnlineAd","Book an online AD"
"","defaultheader.BrandChannel","<<BRAND>> 채널"
"","defaultheader.BrandFullVersion","<<BRAND>> 풀 버젼"
"","defaultheader.BrandNowSupportsVideosPostNow","새소식: <<BRAND>> 비디오 서비스 개시! 비디오를 올리세요!"
"","defaultheader.BrowseAds","광고 브라우즈하기"
"","defaultheader.Categories","<<BRAND>> 범위"
"","defaultheader.change","변경하기"
"","defaultheader.Cities","도시"
"","defaultheader.ClassifiedsAndMuchMore","안내광고 및 이 외에도 더 많은 흥미거리들이!"
"","defaultheader.ClassifiedsHelp","안내광고 지원센터"
"","defaultheader.ClassifiedsHome","안내광고 홈"
"","defaultheader.Click","이곳에 클릭하세요"
"","defaultheader.ClickHere","이곳에 클릭하세요"
"","defaultheader.CloseToYou","<<BRAND>> 근처"
"","defaultheader.Dec","12월"
"","defaultheader.December","12월"
"","defaultheader.Distance","거리"
"","defaultheader.DragThisIconLogoBrandToYourWindowsTaskbarToPin","이 아이콘<<LOGO_IMAGE>>을 귀하의 Windows Taskbar에 끌어 고정하십시요."
"","defaultheader.Exact","정확한"
"","defaultheader.ExperienceBrandAsPinnedSite","고정 사이트 <<BRAND>>를 경험하세요!"
"","defaultheader.Features","<<BRAND>> 특징"
"","defaultheader.Feb","2월"
"","defaultheader.February","2월"
"","defaultheader.FollowUsOnNetwork","<<NETWORK>>에서 저희를 따라 주세요."
"","defaultheader.FreeSite","<AREA> 무료 안내광고"
"","defaultheader.Fri","금"
"","defaultheader.Friday","금요일"
"","defaultheader.FriendName1AndFriendName2AreUsingBrand","<<friendName1>> 및 <<friendName2>>가 <<BRAND>>를 사용"
"","defaultheader.FriendName1FriendName2AndFriendsTotalMoreAreUsingBrand","<<friendName1>>, <<friendName2>>과 <<friendsTotal>> 더 많은 친구가<<BRAND>>를 사용"
"","defaultheader.FriendName1IsUsingBrand","<<friendName1>>이 <<BRAND>>를 사용"
"","defaultheader.FriendsTotalUsingBrand","<<friendName1>>, <<friendName2>> 및 <<friendsTotal>> 더 많은 친구가 <<BRAND>>를 사용"
"","defaultheader.Hello","안녕하세요, "
"","defaultheader.Help","지원센터"
"","defaultheader.HelpUs","새소식: <<BRAND>> 비디오 서비스 개시! 비디오를 올리세요!"
"","defaultheader.Home","홈"
"","defaultheader.ItemDetail","제품 설명"
"","defaultheader.Jan","1월"
"","defaultheader.January","1월"
"","defaultheader.Jul","7월"
"","defaultheader.July","7월"
"","defaultheader.Jun","6월"
"","defaultheader.June","6월"
"","defaultheader.JustOneStep","단 한 단계!"
"","defaultheader.ListingLanguage","카테고리 지역"
"","defaultheader.Location","위치"
"","defaultheader.M","분"
"","defaultheader.Mar","3월"
"","defaultheader.March","3월"
"","defaultheader.May","5월"
"","defaultheader.miles","마일"
"","defaultheader.Minutes","분"
"","defaultheader.MOBILE","모바일"
"","defaultheader.Modify","수정하기"
"","defaultheader.Mon","월"
"","defaultheader.Monday","월요일"
"","defaultheader.My OLX","나의 OLX"
"","defaultheader.MyAdsOnBrand","<<BRAND>>의 나의 광고"
"","defaultheader.MyClassifieds","나의 무료 광고"
"","defaultheader.NeverAskAgain","다시 묻지 말아주세요."
"","defaultheader.NewListings","새 목록서"
"","defaultheader.Not_You?","당신이 아닙니다"
"","defaultheader.Nov","11월"
"","defaultheader.November","11월"
"","defaultheader.Oct","10월"
"","defaultheader.October","10월"
"","defaultheader.OLX","<<BRAND>>"
"","defaultheader.Optional","선택란"
"","defaultheader.Or","혹은"
"","defaultheader.PlaceAdFree","광고를 무료로 게재"
"","defaultheader.PlaceAnAd","광고 게재"
"","defaultheader.PlaceFreeAd","무료 광고 게재"
"","defaultheader.PopularSearches","인기 검색"
"","defaultheader.Post","게재하기"
"","defaultheader.PostAdFree","광고를 무료로 게재"
"","defaultheader.PostAFreeAd","무료 광고를 올리세요"
"","defaultheader.PostAFreeClassifiedAd","무료 안내광고 올리기"
"","defaultheader.PostAnAd","광고 게재"
"","defaultheader.PostPicturesButton","사진 올리기"
"","defaultheader.PublishFreeAd","무료 안내광고 올리기"
"","defaultheader.Region","지역"
"","defaultheader.Register","등록하기"
"","defaultheader.Register2","등록하기"
"","defaultheader.Sat","토"
"","defaultheader.Saturday","토요일"
"","defaultheader.Search","검색하기"
"","defaultheader.Seconds","초"
"","defaultheader.SelectCityState","도시/주 선택하기"
"","defaultheader.SelectCountry","국가 선택하기"
"","defaultheader.Selected_Region","위치"
"","defaultheader.Sep","9월"
"","defaultheader.September","9월"
"","defaultheader.SiteLanguage","사이트 언어"
"","defaultheader.State","주"
"","defaultheader.StayConnected","연락 유지"
"","defaultheader.Sun","일"
"","defaultheader.Sunday","일요일"
"","defaultheader.TellUsYourOpinionAnswerTheSurvey","설문조사로 귀하의 의견을 피력하여 주세요!"
"","defaultheader.TheWeb","웹"
"","defaultheader.Thu","목"
"","defaultheader.Thursday","목요일"
"","defaultheader.Tue","화"
"","defaultheader.Tuesday","화요일"
"","defaultheader.UsefulInformation","유용 정보"
"","defaultheader.UserNameHasPublishedThis","<<USERNAME>>는 이 광고를 게재함"
"","defaultheader.VoteUrl","/index.php?a=1&newpost=1"
"","defaultheader.Wed","수"
"","defaultheader.Wednesday","수요일"
"","defaultheader.Welcome","환영합니다"
"","defaultheader.WhatAreYouLookingFor","무엇을 찾고 계십니까?"
"","defaultheader.WhatWouldYouLikeToDoNext","다음에 무엇을 하시겠습니까?"
"","defaultheader.WhereBuyersMeetSellers","구매자와 판매자가 만나는 곳"
"","defaultheader.YouCanPostWithoutHavingAnAccountItIsFastAndFree","신속하게 계정을 세우지 않고 무료로 게재하실 수 있습니다.  "
"","defaultheader.YourFriendsAdsOnBrand","<<BRAND>>의 귀하의 친구의 광고"
"","defaultheader.YourLastVisitedAds","귀하께서 가장 최근에 방문한 광고"
"","defaulthtmlhead.2CharactersMinimum","최소 2개 문자"
"","defaulthtmlhead.Add a comment","덧글 달기"
"","defaulthtmlhead.AreYouFromCountry","<country>출생국이십니까?"
"","defaulthtmlhead.BidError","<<BRAND>> - 입찰 확인"
"","defaulthtmlhead.BrandBehindTheScenes","<<BRAND>> 뒷이야기:"
"","defaulthtmlhead.BrowseBrand","<<BRAND>> 검색하기"
"","defaulthtmlhead.BuyerInformation","구매자 정보"
"","defaulthtmlhead.CheckOurYoutubeChannel","저희 <<YOUTUBE>> 채널을 방문하세요"
"","defaulthtmlhead.CheckOutOurNewTvAd","저희 새 TV 광고입니다!"
"","defaulthtmlhead.CookiesHelp","<<BRAND>> - 쿠키 지원센터"
"","defaulthtmlhead.Description1","온라인 교환"
"","defaulthtmlhead.Description2","취업, 경매, 판매, 부동산, 서비스, 커뮤니티, 이벤트 등 다양한 생활광고를 제공합니다 - 무료로 광고를 등록하세요"
"","defaulthtmlhead.Disclaimer","기권"
"","defaulthtmlhead.EntireSite","전 사이트"
"","defaulthtmlhead.EverythingHasAValueOn_HomePage","Everything has a value on <<LINK_HOME_PAGE>>, sell it now!"
"","defaulthtmlhead.FindAdsInRealEstateForSaleJobsVehiclesAndMoreNextToYourLocation","귀하의 근처에 위치한 부동산, 판매, 구인/구직, 차량 광고를 찾으세요"
"","defaulthtmlhead.FindOutWhoYouAreAt_HomePage","귀하가 누구인지를 <<LINK_HOME_PAGE>>에서 찾아 보셔요"
"","defaulthtmlhead.FlagItem","제품에 찜하기"
"","defaulthtmlhead.FreeClassifiedsInArea","무료 안내광고 지역 <AREA>"
"","defaulthtmlhead.GeneralDescription","<AREA> 취업, 경매, 판매, 부동산, 서비스, 커뮤니티, 이벤트 등 다양한 생활광고를 제공합니다 - 무료로 광고를 등록하세요"
"","defaulthtmlhead.GeneralKeywords","<AREA>, 취업, 취업광고, 판매, 부동산, 서비스, 커뮤니티, 이벤트 "
"","defaulthtmlhead.GoBackToThePreviousPage","이전 페이지로 돌아가세요"
"","defaulthtmlhead.HaveYouSeenThis","이를 보신 적이 있으십니까?"
"","defaulthtmlhead.HelloUsername","안녕하세요, <<USERNAME>>"
"","defaulthtmlhead.HomeSpecialTitle","Le site de petites annonces et d'enchères 100% gratuit ! : Voitures, Immobilier, Rencontres , Emploi..."
"","defaulthtmlhead.HomeTitle","<AREA> 취업, 경매, 판매, 부동산, 서비스, 커뮤니티, 이벤트 등 다양한 생활광고"
"","defaulthtmlhead.InEveryBuyerLivesSeller","매 구매자에 한 명의 판매자가 있다"
"","defaulthtmlhead.Is","입니다"
"","defaulthtmlhead.Keywords","취업, 경매, 판매, 부동산, 서비스, 커뮤니티, 이벤트 등 다양한 생활광고"
"","defaulthtmlhead.Last","마지막"
"","defaulthtmlhead.LinkHomePage_TvAdCampaign","<<LINK_HOME_PAGE>> tv 광고 캠페인."
"","defaulthtmlhead.ListingTitle","<CATEGORY> <AREA>"
"","defaulthtmlhead.ListingUnavailable","광고가 존재하지 않습니다"
"","defaulthtmlhead.LoginTitle","<<BRAND>>에 오신것을 환영합니다 !"
"","defaulthtmlhead.MakeSureTheWebAddressYouEnteredIsCorrect","입력하신 웹주소를 확인하여 주세요"
"","defaulthtmlhead.MoreResults","이외 결과"
"","defaulthtmlhead.My Bids","나의 경매"
"","defaulthtmlhead.My Favorites","내가 좋아하는 것"
"","defaulthtmlhead.My Listings","나의 카테고리"
"","defaulthtmlhead.My Messages","나의 메시지"
"","defaulthtmlhead.MyBidsTitle","나의 카테고리"
"","defaulthtmlhead.MyFavoritesTitle","나의 카테고리"
"","defaulthtmlhead.MyListingTitle","나의 카테고리"
"","defaulthtmlhead.MyOlxTitle","나의 OLX"
"","defaulthtmlhead.MyOLX_EditTitle","물품 목록서 수정 - <<ITEM>>"
"","defaulthtmlhead.MyOLX_RenewTitle","물품 목록서 다시 올리기 - <<ITEM>>"
"","defaulthtmlhead.NewUserRegistration","<<BRAND>> - 신규회원가입"
"","defaulthtmlhead.OtherRelatedSites","기타 관련 사이트:"
"","defaulthtmlhead.Personal Info","개인정보"
"","defaulthtmlhead.PersonalInformationTitle","개인정보"
"","defaulthtmlhead.PleaseTryAgainLaterAndGoToTheHomePage","이후 다시 시도하여 주십시요. 이에 잠시 <<LINK_HOME_PAGE>>로 돌아가셔서 찾으시는 부분을 찾으실 수도 있습니다. 불편을 끼쳐드려 죄송합니다."
"","defaulthtmlhead.PleaseTryOneOfTheFollowingOptions","다음 선택사항 중 한가지를 시도하여 주세요:"
"","defaulthtmlhead.Post","광고등록"
"","defaulthtmlhead.PostAnotherAd","다른 광고 올리기"
"","defaulthtmlhead.Read comments","의견란"
"","defaulthtmlhead.Region","지역"
"","defaulthtmlhead.RegisterError","<<BRAND>> - 등록 에러"
"","defaulthtmlhead.Remove","제거하기"
"","defaulthtmlhead.SearchTitle","무료생활광고 | <<BRAND>>.com"
"","defaulthtmlhead.SelectRegion","지역을 선택하세요"
"","defaulthtmlhead.SellerInformation","판매자 정보"
"","defaulthtmlhead.SexualWarning","<<BRAND>> - 경고 및 포기표명진술"
"","defaulthtmlhead.ShareThisVideo","이 비디오 공유하기"
"","defaulthtmlhead.SorryThePageYouAreLookingForIsNotAvailable","죄송합니다. 원하시는 페이지가 존재하지 않습니다."
"","defaulthtmlhead.StayOnTheBrandCountryNameSite","<<BRAND>> <<COUNTRY_NAME>> 사이트에 계십시요"
"","defaulthtmlhead.TakeALookToTheFirstTvAdCampaignofBrand","판매자와 구매자의 만남의 장인 <<BRAND>>의 무료 광고 사이트의 최초 TV 광고 캠페인을 보세요."
"","defaulthtmlhead.TakeMeToBrandCountry_Homepage","<<BRAND>> <country> (<<LINK_HOME_PAGE>>)로 데려가 주세요"
"","defaulthtmlhead.ThisFeatureIsCurrentlyUnderMaintenance","앗차! 이 기능은 현재 정비 수리 중에 있습니다."
"","defaulthtmlhead.TryToAccessThePageDirectlyFromTheBrandHomePage","<<BRAND>> <<LINK_HOME_PAGE>>Home 페이지<</LINK_HOME_PAGE>>에서 직접 해당 페이지로 들어가세요 "
"","defaulthtmlhead.TvAd_Title","때로는 무마하여야할 때가 있습니다"
"","defaulthtmlhead.UserNameAdsOnBrand","<<BRAND>>의 <<USER_NAME>> 광고"
"","defaulthtmlhead.UserNameFreeClassifieds","<<USER_NAME>> 무료 광고"
"","defaulthtmlhead.VideoUploadTitle","비디오 업로드"
"","defaulthtmlhead.WeHaveNumberAds","저희는 <<NUMBER>> 광고가 있습니다!"
"","defaulthtmlhead.WeRealizedThatYouAreVisitingBrandCountryNameSiteFromCountry","<<BRAND>> <<COUNTRY_NAME>> 사이트  (<<LINK_HOME_PAGE>>)를 방문하고 계시군요."
"","defaulthtmlhead.WhatDoYouWantToDoNow","현재 무얼 하시고 싶으십니까?"
"","defaulthtmlhead.WhichSiteDoYouWantToGoTo","어느 사이트를 가고자 하십니까:"
"","itemslisting.ActivationPending","작동 대기 중"
"","itemslisting.AdLink","이 사이트에 광고하기"
"","itemslisting.AdRemoved","광고가 제거됨"
"","itemslisting.AdsIn","언어별"
"","itemslisting.AdSponsored","스폰서 링크"
"","itemslisting.AdUpTo20TimesMoreVisible","귀하의 광고를 20배 가량 눈에 띄게 합니다."
"","itemslisting.AdUrl","https://adwords.google.com/select/OnsiteSignupLandingPage?client=pub-6663783282485898&referringUrl=http://"
"","itemslisting.AdvertiseOnThisSite","이 사이트에 광고하기"
"","itemslisting.AdWillBeAvailable3To6Hours","축하드립니다! 귀하의 광고는 3 - 6시간 이후 OLX에 나타나게 될 것입니다."
"","itemslisting.All","전체"
"","itemslisting.AllItems","전 항목"
"","itemslisting.ALL_ADS","무료 안내광고"
"","itemslisting.AlreadyHaveAccount","이미 <<BRAND>>계정을 가지고 계시면, 로그인하신 후 지시사항을 따라 주십시오."
"","itemslisting.Apply","적용하기"
"","itemslisting.AttendedTo","<<EDUCATION>> 수료"
"","itemslisting.AttendedToAnd","<<EDUCATION>>, <<EDUCATION_>> 수료"
"","itemslisting.Auctions","경매"
"","itemslisting.BestMatch","최고의 맞춤"
"","itemslisting.bid","경매"
"","itemslisting.Bids","경매들"
"","itemslisting.BidsCount","지금까지 %d %s "
"","itemslisting.BuyItNow","지금 구매하세요!"
"","itemslisting.Category","카테고리:"
"","itemslisting.CATEGORY_REGION","<<CATEGORY>> - <<REGION>>"
"","itemslisting.CATEGORY_REGION_CITY","<<CATEGORY>> - <<REGION>>"
"","itemslisting.Classified","안내광고"
"","itemslisting.Classifieds","안내광고"
"","itemslisting.ClearAll","전체 삭제하기"
"","itemslisting.ClickOnPostFreeButton","“무료 안내광고 게제” 버튼을 클릭하세요."
"","itemslisting.ContactCustomerCare","고객 서비스 연락"
"","itemslisting.ContactSeller","판매자 연락처"
"","itemslisting.D","일 "
"","itemslisting.DatePosted","게시일"
"","itemslisting.days","일 "
"","itemslisting.Ending","종료 %s"
"","itemslisting.EndingSoonest","가장 빨리 종료"
"","itemslisting.EventDate","이벤트일"
"","itemslisting.FastRegistration","간단하고 신속하게 등록을 마치고 나면, 바로 광고를 게재할 수 있습니다."
"","itemslisting.FeatureOnlinePayment","온라인 지불로서 특별 광고를 게재하십시요."
"","itemslisting.FeatureViaSMS","sms로 특별 광고 게재하기"
"","itemslisting.FeatureYourAd","특별 광고로 만들기"
"","itemslisting.FeatureYourAdNow","지금 특별 광고를 만드셔서 일반 광고 위에 뜨게 하여 홈페이지에 나타나게 하셔요."
"","itemslisting.FreeClassifieds","무료 안내광고"
"","itemslisting.HighestFirst","최초의 최고가"
"","itemslisting.HighestPriceFirst","최초의 최고가"
"","itemslisting.hours","시 "
"","itemslisting.IfYouDontHaveAccount","계정을 가지고 있지 않거나 아직 등록하지 않은 경우에, 항목을 선택하시면 안내광고를 게재하실 수 있습니다. 기본적인 연락처 정보만 입력하면 <<BRAND>>계정에 등록하실 수도 있습니다. 이 경우 광고 관련 사진, 광고 제목, 광고 설명을 업로드하시면 됩니다."
"","itemslisting.Individuals","개인"
"","itemslisting.Less","덜함"
"","itemslisting.ListedInCategory","카테고리에 등록됨"
"","itemslisting.ListingsBy","제품목록서 작성자"
"","itemslisting.LowestFirst","최저가 먼저"
"","itemslisting.LowestPriceFirst","최저가 먼저"
"","itemslisting.minutes","달 "
"","itemslisting.More","더함"
"","itemslisting.NavigatorByAdType","광고유형별"
"","itemslisting.NavigatorByCategory","범위별"
"","itemslisting.NavigatorByLanguage","언어별"
"","itemslisting.NavigatorByLocation","위치"
"","itemslisting.NavigatorBySellerType","판매자별"
"","itemslisting.NavigatorBySubCategory","%s 부범위"
"","itemslisting.NavigatorByType","유형별"
"","itemslisting.NewAdAddress","광고 주소"
"","itemslisting.NewAdDetails","광고 세부사항"
"","itemslisting.NewAdTitle","광고 제목"
"","itemslisting.NewContactName","담당자 성명"
"","itemslisting.NewDescribeAd","고객님 광고만의 특별한 점을 설명해 주세요."
"","itemslisting.NewEmailAdvertiser","이메일 광고주"
"","itemslisting.NewlyListed","새 제품목록서"
"","itemslisting.NewPleaseSelect","선택하십시오"
"","itemslisting.NewSelect","선택"
"","itemslisting.NewShareThisAd","광고 공유하기"
"","itemslisting.Next","다음"
"","itemslisting.NoBids","입찰없음"
